순위	선수명	팀명	ERA	G	W	L	SV	HLD	WPCT	IP	H	HR	BB	HBP	SO	R	ER	WHIP
19	김장백	한화	9.00	1	0	0	0	0	-	1	2	1	0	0	1	1	1	2.00
20	정병희	한화	9.64	4	0	0	0	0	-	4 2/3	9	1	3	1	2	6	5	2.57
21	김홍집	한화	10.57	15	0	0	0	4	-	7 2/3	11	3	5	1	5	9	9	2.09
22	신주영	한화	18.00	2	0	0	0	0	-	1	4	1	2	0	0	2	2	6.00
23	허진석	한화	36.00	1	0	0	0	0	-	1	5	1	1	0	0	4	4	
1	장기영	현대	0.00	1	0	0	0	0	-	2/3	0	0	0	0	0	0	0	0.00
2	이대환	현대	2.66	13	1	0	0	0	1.000	20 1/3	20	2	7	4	8	11	6	1.33
3	이상열	현대	2.91	72	2	1	2	16	0.667	58 2/3	55	4	19	2	48	20	19	1.26
4	황두성	현대	3.00	1	0	0	0	0	-	3	3	0	3	0	3	1	1	2.00
5	바워스	현대	3.01	24	13	4	1	1	0.765	143 2/3	145	12	46	9	85	58	48	1.33
6	신철인	현대	3.07	52	3	2	1	10	0.600	76 1/3	59	10	40	4	88	28	26	1.30
7	권준헌	현대	3.19	66	8	4	9	10	0.667	93	85	9	23	4	67	37	33	1.16
8	정민태	현대	3.31	29	17	2	0	0	0.895	177	179	17	42	5	122	76	65	1.25
9	조용준	현대	3.52	47	2	7	26	1	0.222	53 2/3	52	4	18	1	39	26	21	1.30
10	전준호	현대	3.93	19	4	2	0	0	0.667	68 2/3	66	7	25	4	51	31	30	1.33
11	송신영	현대	4.63	25	5	4	0	0	0.556	68	76	8	26	4	39	37	35	1.50
12	김수경	현대	4.63	29	10	9	0	0	0.526	167	184	14	70	4	121	96	86	1.52
13	이동학	현대	5.35	27	8	3	0	0	0.727	77 1/3	91	8	33	4	41	55	46	1.60
14	조규제	현대	5.63	36	0	3	0	4	0.000	40	39	6	32	4	41	26	25	1.78
15	마일영	현대	5.97	20	3	6	0	0	0.333	69 1/3	81	4	41	7	32	50	46	1.76
16	김성태	현대	6.10	25	2	0	0	1	1.000	41 1/3	54	7	19	3	38	37	28	1.77
17	위재영	현대	6.23	4	0	1	0	0	0.000	4 1/3	9	0	5	0	1	4	3	3.23
18	신동민	현대	7.30	9	2	1	0	0	0.667	12 1/3	16	4	4	2	10	12	10	1.62
19	임선동	현대	9.45	4	0	2	0	0	0.000	13 1/3	23	2	3	1	4	14	14	1.95
20	배힘찬	현대	36.00	1	0	0	0	0	-	2	8	2	1	0	2	8	8	4.50
1	곽현희	KIA	0.00	1	0	0	0	0	-	1/3	1	0	1	0	0	0	0	6.00
2	오철민	KIA	1.78	28	0	0	0	3	-	25 1/3	20	2	8	0	19	6	5	1.11
3	이강철	KIA	1.98	67	6	4	9	14	0.600	68 1/3	42	7	23	8	57	21	15	0.95
4	이경원	KIA	2.25	11	1	0	0	0	1.000	4	6	1	2	0	3	1	1	2.00
5	존슨	KIA	3.00	18	8	1	3	1	0.889	69	49	8	31	2	53	24	23	1.16
6	진필중	KIA	3.08	46	4	4	19	0	0.500	64 1/3	64	11	22	2	71	24	22	1.34
7	이원식	KIA	3.08	16	2	1	0	1	0.667	38	34	5	7	3	24	15	13	1.08
8	김진우	KIA	3.45	24	11	5	0	0	0.688	169 1/3	150	9	63	12	146	68	65	1.26
9	최상덕	KIA	3.56	22	11	5	0	0	0.688	126 1/3	128	16	38	5	63	53	50	1.31
10	신용운	KIA	3.63	70	11	3	4	11	0.786	119	111	15	35	9	96	51	48	1.23
11	유동훈	KIA	3.80	12	0	0	1	0	-	21 1/3	21	2	7	2	11	9	9	1.31
12	리오스	KIA	3.82	30	10	13	0	0	0.435	188 2/3	186	19	62	28	121	93	80	1.31
13	고우석	KIA	3.88	37	3	1	0	2	0.750	58	57	5	21	5	38	26	25	1.34
14	조태수	KIA	3.91	18	0	1	0	1	0.000	25 1/3	21	3	14	3	12	13	11	1.38
15	정원	KIA	4.26	6	0	0	0	0	-	6 1/3	6	3	2	2	2	3	3	1.26
16	강철민	KIA	4.88	27	6	7	0	1	0.462	90 1/3	82	16	44	9	44	54	49	1.39
17	오봉옥	KIA	5.79	4	0	0	0	0	-	4 2/3	7	0	3	1	2	3	3	2.14
18	김주철	KIA	6.75	3	0	0	0	0	-	4	7	1	0	0	3	3	3	1.75
19	가내영	KIA	7.71	4	0	0	0	0	-	4 2/3	7	0	0	1	3	4	4	1.50
20	이대진	KIA	9.45	4	1	1	0	0	0.500	13 1/3	18	3	7	1	13	15	14	1.88
21	최용호	KIA	10.13	4	0	2	0	0	0.000	10 2/3	15	1	8	1	7	12	12	2.16
1	안병원	LG	0.00	1	0	0	0	0	-	2/3	2	0	0	0	0	0	0	3.00
1	이경민	LG	0.00	1	0	0	0	0	-	1	0	0	0	0	0	0	0	0.00
1	정재복	LG	0.00	1	0	0	0	0	-	1 2/3	0	0	2	0	1	0	0	1.20
4	박만채	LG	2.42	12	0	0	1	0	-	22 1/3	21	1	8	2	13	8	6	1.30
5	전승남	LG	2.45	68	8	2	2	11	0.800	106 2/3	103	6	22	5	56	34	29	1.17
6	유택현	LG	3.11	75	1	2	0	12	0.333	37 2/3	33	6	19	4	44	14	13	1.38
7	이승호	LG	3.19	31	11	11	0	0	0.500	191 2/3	151	17	103	9	157	76	68	1.33
8	성영재	LG	3.24	24	1	1	2	2	0.500	33 1/3	37	1	13	3	17	13	12	1.50
9	이상훈	LG	3.34	55	4	4	30	0	0.500	56 2/3	42	4	21	0	55	22	21	1.11
10	김진유	LG	3.38	5	0	0	0	0	-	5 1/3	7	0	7	1	2	5	2	2.63
11	김광우	LG	3.47	41	0	1	0	3	0.000	23 1/3	26	1	20	1	18	11	9	1.97
12	이동현	LG	4.05	33	4	10	0	0	0.286	95 2/3	105	14	40	5	57	47	43	1.52
13	경헌호	LG	4.20	54	4	4	1	11	0.500	70 2/3	74	8	34	3	73	39	33	1.53
14	장문석	LG	4.40	39	9	6	0	8	0.600	100 1/3	112	12	40	5	53	49	49	1.51
15	김광삼	LG	4.46	25	7	9	0	0	0.438	111	115	7	59	4	69	59	55	1.57
16	최원호	LG	4.48	19	4	3	0	1	0.571	76 1/3	100	8	24	4	40	42	38	1.62
17	김광수	LG	5.10	28	4	7	1	0	0.364	83	87	12	39	4	56	52	47	1.52
18	이병석	LG	5.18	25	3	6	0	0	0.333	66	76	9	31	5	29	40	38	1.62
19	서승화	LG	5.57	46	0	5	0	3	0.000	82 1/3	96	11	46	3	51	58	51	1.72
20	박용진	LG	7.71	3	0	0	0	0	-	4 2/3	10	0	3	0	3	7	4	2.79
21	장준관	LG	9.82	3	0	0	0	0	-	3 2/3	7	1	2	3	1	4	4	2.45
22	신윤호	LG	13.50	4	0	1	0	0	0.000	2	5	2	1	0	1	3	3	3.00
1	조웅천	SK	1.97	65	6	5	30	2	0.545	77 2/3	70	7	19	4	75	18	17	1.15
2	윤길현	SK	2.06	24	0	1	1	0	0.000	39 1/3	33	3	14	1	24	9	9	1.19
3	정대현	SK	2.29	37	4	3	2	8	0.571	51	33	4	17	3	34	16	13	0.98
4	김건한	SK	3.45	35	2	1	0	3	0.667	60	58	6	32	5	44	29	23	1.50
5	김원형	SK	3.74	30	7	7	1	4	0.500	79 1/3	87	13	18	6	44	34	33	1.32
6	이승호	SK	4.08	23	5	4	0	2	0.556	97	88	16	50	9	81	45	44	1.42
7	김정수	SK	4.15	36	0	0	0	8	-	13	18	0	6	3	3	6	6	1.85
8	스미스	SK	4.20	30	7	10	0	0	0.412	152	157	9	61	9	82	84	71	1.43
9	김상진	SK	4.53	26	2	8	0	2	0.200	89 1/3	90	7	28	11	30	51	45	1.32
10	채병용	SK	4.82	34	9	5	4	2	0.643	114	113	9	59	6	84	66	61	1.51
11	제춘모	SK	4.89	35	10	6	0	5	0.625	127	125	17	59	5	82	75	69	1.45
12	조진호	SK	5.20	19	4	5	0	0	0.444	79 2/3	99	10	17	3	22	50	46	1.46
13	김영수	SK	5.34	39	3	3	0	2	0.500	64	68	8	50	2	47	47	38	1.84
14	엄정욱	SK	5.40	16	1	2	0	0	0.333	25	19	2	17	3	29	16	15	1.44
15	김명완	SK	6.00	25	0	0	1	2	-	42	42	10	15	2	30	32	28	1.36
16	김장준	SK	6.23	8	0	0	0	1	-	13	14	2	7	2	10	9	9	1.62
17	송은범	SK	6.78	45	6	5	4	7	0.545	71 2/3	89	10	41	8	50	59	54	1.81
18	김태한	SK	8.25	12	0	1	0	0	0.000	12	14	4	6	1	7	13	11	1.67
