순위	선수명	팀명	ERA	G	W	L	SV	HLD	WPCT	IP	H	HR	BB	HBP	SO	R	ER	WHIP
6	권혁	삼성	2.79	60	7	1	0	19	0.875	77 1/3	47	2	39	3	100	26	24	1.11
7	조현근	삼성	3.11	46	1	2	0	1	0.333	55	49	5	20	1	48	20	19	1.25
8	브라운	삼성	3.33	30	12	8	0	0	0.600	162 1/3	155	10	43	14	68	65	60	1.22
9	권오준	삼성	3.41	34	3	5	0	6	0.375	34 1/3	32	2	11	6	28	18	13	1.25
10	안지만	삼성	3.42	53	5	3	0	7	0.625	108	100	7	43	1	83	43	41	1.32
11	윌슨	삼성	3.79	7	1	6	0	0	0.143	38	41	1	11	1	9	19	16	1.37
12	전병호	삼성	4.06	32	8	8	0	2	0.500	137 1/3	148	11	41	4	39	71	62	1.38
13	매존	삼성	4.18	24	7	11	0	0	0.389	125	130	10	45	4	76	61	58	1.40
14	권오원	삼성	4.85	24	4	1	0	4	0.800	26	26	3	15	0	16	15	14	1.58
15	임창용	삼성	4.90	40	5	7	0	3	0.417	119 1/3	138	9	44	10	62	68	65	1.53
16	정현욱	삼성	5.52	11	0	1	1	0	0.000	14 2/3	15	3	9	2	6	10	9	1.64
17	임동규	삼성	5.59	30	1	2	0	0	0.333	67 2/3	86	11	29	5	36	45	42	1.70
18	차우찬	삼성	6.11	23	0	0	0	0	-	28	27	7	7	0	17	20	19	1.21
19	백정현	삼성	7.71	11	0	0	0	1	-	4 2/3	7	0	2	1	5	4	4	1.93
1	서민욱	한화	0.00	2	0	0	0	0	-	1	2	0	0	0	0	0	0	2.00
2	김해님	한화	1.93	13	0	0	0	0	-	14	12	1	5	2	7	3	3	1.21
3	권준헌	한화	1.98	23	2	1	1	1	0.667	27 1/3	24	4	8	1	17	8	6	1.17
4	유원상	한화	2.84	8	2	1	1	0	0.667	19	14	2	9	0	13	6	6	1.21
5	정민철	한화	2.90	26	12	5	0	0	0.706	155 1/3	155	11	32	8	66	58	50	1.20
6	류현진	한화	2.94	30	17	7	0	0	0.708	211	195	15	68	3	178	74	69	1.25
7	안영명	한화	3.06	61	1	1	5	15	0.500	94	78	9	39	4	79	33	32	1.24
8	문동환	한화	3.11	21	5	3	0	1	0.625	84	87	8	37	3	37	32	29	1.48
9	구대성	한화	3.19	43	1	6	26	0	0.143	42 1/3	41	3	12	0	37	17	15	1.25
10	양훈	한화	3.64	47	7	4	2	3	0.636	64 1/3	55	3	33	5	27	29	26	1.37
11	정민혁	한화	3.86	13	1	1	0	0	0.500	18 2/3	16	1	8	4	15	8	8	1.29
12	윤규진	한화	3.95	8	0	1	0	1	0.000	13 2/3	12	0	7	0	10	6	6	1.39
13	세드릭	한화	4.15	28	11	13	0	0	0.458	158 1/3	143	7	104	10	140	81	73	1.56
14	조성민	한화	4.19	12	1	2	0	0	0.333	43	41	3	19	5	18	23	20	1.40
15	최영필	한화	4.33	33	5	5	2	1	0.500	99 2/3	120	7	39	4	48	50	48	1.60
16	마정길	한화	4.50	11	0	1	0	1	0.000	12	15	3	6	1	7	7	6	1.75
17	송진우	한화	4.54	42	2	2	1	10	0.500	35 2/3	34	5	10	1	29	19	18	1.23
18	김혁민	한화	5.40	2	0	0	0	0	-	1 2/3	2	0	0	1	2	1	1	1.20
19	김경선	한화	7.62	7	0	1	0	1	0.000	13	19	2	5	1	6	11	11	1.85
20	윤근영	한화	9.00	18	0	2	1	2	0.000	7	10	0	8	0	2	9	7	2.57
21	송창식	한화	13.50	2	0	1	0	0	0.000	4	9	0	2	0	3	6	6	2.75
1	김민범	현대	-	1	0	0	0	0	-	0	0	0	1	0	0	0	0	-
1	박민주	현대	0.00	1	0	0	0	0	-	1/3	0	0	0	0	0	0	0	0.00
1	전승윤	현대	0.00	1	0	0	0	0	-	1/3	1	0	1	0	0	0	0	6.00
4	박준수	현대	2.86	54	6	4	3	4	0.600	50 1/3	41	4	28	9	49	19	16	1.37
5	송신영	현대	3.01	55	3	3	14	4	0.500	77 2/3	67	5	27	5	56	29	26	1.21
6	노환수	현대	3.12	51	1	0	0	10	1.000	26	23	2	15	1	24	10	9	1.46
7	조용훈	현대	3.21	73	4	7	9	15	0.364	81 1/3	65	5	28	6	52	30	29	1.14
8	김영민	현대	3.48	20	1	0	0	0	1.000	33 2/3	30	3	15	1	18	13	13	1.34
9	장원삼	현대	3.63	30	9	10	0	0	0.474	168 2/3	152	16	75	3	132	80	68	1.35
10	김수경	현대	3.88	30	12	7	0	0	0.632	176 1/3	170	19	61	2	127	85	76	1.31
11	캘러웨이	현대	4.18	11	2	6	0	0	0.250	56	65	3	22	2	24	36	26	1.55
12	황두성	현대	4.45	46	7	9	1	3	0.438	139 2/3	121	13	51	1	142	76	69	1.23
13	김성태	현대	4.54	22	2	1	0	1	0.667	41 2/3	40	5	13	3	26	23	21	1.27
14	마일영	현대	4.73	21	0	0	0	2	-	13 1/3	13	2	6	2	6	8	7	1.43
15	전준호	현대	4.75	26	6	10	0	0	0.375	142	145	23	60	6	73	79	75	1.44
16	조순권	현대	5.68	5	0	0	0	0	-	6 1/3	9	1	0	0	3	4	4	1.42
17	이동학	현대	6.44	20	1	2	0	0	0.333	29 1/3	29	6	21	2	15	24	21	1.70
18	이현승	현대	7.15	45	1	2	0	5	0.333	22 2/3	33	1	9	0	14	19	18	1.85
19	노병오	현대	8.44	11	1	1	0	0	0.500	21 1/3	28	5	4	2	14	23	20	1.50
20	장효훈	현대	10.50	3	0	0	0	0	-	6	11	0	7	1	3	7	7	3.00
21	이보근	현대	11.70	9	0	1	0	0	0.000	10	15	1	6	1	9	13	13	2.10
22	정민태	현대	12.81	7	0	6	0	0	0.000	19 2/3	35	5	11	1	6	29	28	2.34
23	이상열	현대	13.50	7	0	0	0	2	-	2 2/3	6	0	2	0	2	4	4	3.00
24	오성민	현대	21.60	1	0	0	0	0	-	1 2/3	5	0	3	0	1	4	4	4.80
1	임준혁	KIA	1.74	7	0	0	0	0	-	10 1/3	8	0	12	1	4	3	2	1.94
2	한기주	KIA	2.43	55	2	3	25	0	0.400	70 1/3	53	4	19	9	66	19	19	1.02
3	로드리게스	KIA	3.13	30	0	1	1	10	0.000	31 2/3	32	3	20	3	15	11	11	1.64
4	손영민	KIA	3.21	54	3	1	0	2	0.750	73	61	4	29	15	46	29	26	1.23
5	윤석민	KIA	3.78	28	7	18	0	0	0.280	162	161	10	59	15	104	76	68	1.36
6	윤형진	KIA	3.86	3	0	0	0	0	-	4 2/3	6	0	3	0	3	2	2	1.93
7	스코비	KIA	3.92	22	8	10	0	0	0.444	126 1/3	123	11	62	5	58	57	55	1.46
8	이대진	KIA	4.11	17	7	6	0	0	0.538	76 2/3	65	5	45	4	47	37	35	1.43
9	양현종	KIA	4.17	31	1	2	0	0	0.333	49 2/3	39	7	31	2	48	24	23	1.41
10	전병두	KIA	4.18	9	3	2	0	0	0.600	28	23	3	14	2	9	15	13	1.32
11	에서튼	KIA	4.22	6	2	2	0	0	0.500	32	28	8	12	0	24	16	15	1.25
12	이범석	KIA	4.64	27	0	3	0	1	0.000	42 2/3	39	3	24	8	24	22	22	1.48
13	신용운	KIA	4.73	40	8	10	0	6	0.444	99	107	11	34	6	48	58	52	1.42
14	박정규	KIA	4.76	14	1	0	0	1	1.000	11 1/3	11	1	4	0	10	6	6	1.32
15	오준형	KIA	5.18	18	3	2	0	0	0.600	41 2/3	55	5	17	4	19	29	24	1.73
16	김건한	KIA	5.73	19	2	2	0	0	0.500	33	35	3	17	3	17	22	21	1.58
17	정원	KIA	5.92	38	1	1	0	2	0.500	38	59	4	14	0	18	32	25	1.92
18	문수호	KIA	6.10	45	1	2	0	4	0.333	51 2/3	61	8	30	5	38	36	35	1.76
19	이동현	KIA	6.17	9	0	0	0	0	-	11 2/3	10	2	7	1	2	8	8	1.46
20	진민호	KIA	6.75	14	0	2	0	0	0.000	36	47	2	13	3	11	27	27	1.67
21	이상화	KIA	6.89	27	1	3	0	0	0.250	48 1/3	55	8	28	4	23	39	37	1.72
22	차정민	KIA	7.11	6	0	0	0	1	-	6 1/3	7	1	4	0	8	6	5	1.74
23	김진우	KIA	8.35	5	1	2	0	0	0.333	18 1/3	14	0	23	6	17	19	17	2.02
24	고우석	KIA	10.80	3	0	1	0	0	0.000	5	7	0	3	1	7	6	6	2.00
25	곽정철	KIA	13.50	3	0	1	0	0	0.000	2	3	0	2	0	4	3	3	2.50
1	장준관	LG	0.00	3	0	0	0	0	-	3	2	0	0	0	3	0	0	0.67
2	우규민	LG	2.65	62	5	6	30	0	0.455	78	58	3	31	7	26	24	23	1.14
3	류택현	LG	2.70	81	0	3	0	23	0.000	40	37	1	22	0	36	13	12	1.48
4	박명환	LG	3.19	27	10	6	0	0	0.625	155 1/3	133	11	72	4	117	59	55	1.32
5	옥스프링	LG	3.24	14	4	5	0	0	0.444	80 2/3	75	1	32	1	41	37	29	1.33
6	김민기	LG	4.28	69	7	5	1	17	0.583	88 1/3	103	3	24	5	43	44	42	1.44
7	이승호	LG	4.28	27	2	2	0	0	0.500	69 1/3	69	3	39	2	51	37	33	1.56
8	심수창	LG	4.31	56	3	5	2	10	0.375	77 1/3	83	4	40	0	47	39	37	1.59
9	박석진	LG	4.35	27	1	1	0	0	0.500	31	32	1	6	6	7	19	15	1.23
10	정재복	LG	4.42	44	6	5	1	2	0.545	126 1/3	134	6	38	2	71	65	62	1.36
11	신윤호	LG	4.50	10	0	1	0	0	0.000	14	20	0	8	1	11	7	7	2.00
12	최원호	LG	4.67	26	7	7	0	1	0.500	108	111	7	59	8	58	61	56	1.57
13	하리칼라	LG	5.21	16	6	8	0	0	0.429	86 1/3	115	6	38	3	24	60	50	1.77
14	봉중근	LG	5.32	24	6	7	0	0	0.462	111 2/3	121	6	53	7	56	71	66	1.56
15	송현우	LG	5.57	13	0	0	0	0	-	21	22	1	17	3	8	14	13	1.86
16	경헌호	LG	5.96	23	1	0	0	2	1.000	22 2/3	25	4	10	1	16	18	15	1.54
17	김재현	LG	6.10	22	0	1	0	2	0.000	10 1/3	17	3	8	0	5	7	7	2.42
18	민경수	LG	6.23	7	0	0	0	1	-	4 1/3	5	0	0	0	2	3	3	1.15
19	김회권	LG	7.88	6	0	1	0	0	0.000	8	11	0	7	0	6	7	7	2.25
20	김광삼	LG	12.27	4	0	0	0	0	-	7 1/3	12	0	8	0	3	11	10	2.73
21	김기표	LG	16.20	7	0	0	0	0	-	5	8	3	5	2	4	9	9	2.60
22	최종인	LG	40.50	1	0	0	0	0	-	2/3	4	0	0	0	0	3	3	6.00
1	권덕준	SK	0.00	1	0	0	0	0	-	1 2/3	0	0	2	0	1	0	0	1.20
1	김영수	SK	0.00	1	1	0	0	0	1.000	1 1/3	0	0	3	0	1	0	0	2.25
3	정대현	SK	0.92	60	3	2	27	3	0.600	78 1/3	50	3	24	8	65	12	8	0.94
4	조웅천	SK	1.57	64	2	3	9	16	0.400	74 2/3	55	4	17	1	59	14	13	0.96
5	채병용	SK	2.84	28	11	8	0	0	0.579	146	137	8	47	5	84	51	46	1.26
6	윤길현	SK	2.88	71	8	3	0	18	0.727	75	62	4	34	2	46	25	24	1.28
7	김경태	SK	2.96	40	0	0	0	6	-	24 1/3	19	1	6	1	10	8	8	1.03
8	송은범	SK	3.01	24	6	3	0	2	0.667	71 2/3	68	5	32	2	33	29	24	1.40
9	레이번	SK	3.27	32	17	8	0	0	0.680	184 2/3	167	13	86	13	98	74	67	1.37
10	이한진	SK	3.50	28	1	2	0	0	0.333	46 1/3	41	1	5	5	18	22	18	0.99
11	김광현	SK	3.62	20	3	7	0	0	0.300	77	80	5	41	4	52	35	31	1.57
12	로마노	SK	3.69	32	12	4	0	0	0.750	146 1/3	158	9	67	5	81	72	60	1.54
13	가득염	SK	4.02	67	1	0	0	12	1.000	40 1/3	35	2	14	3	21	18	18	1.21
14	김원형	SK	4.15	43	5	4	0	4	0.556	73 2/3	87	6	22	8	25	41	34	1.48
15	정우람	SK	4.28	45	0	1	0	14	0.000	27 1/3	25	5	21	0	22	13	13	1.68
16	이영욱	SK	4.83	26	3	3	0	1	0.500	59 2/3	70	6	20	9	24	35	32	1.51
17	고효준	SK	5.40	1	0	0	0	0	-	1 2/3	2	1	0	0	2	1	1	1.20
18	최상덕	SK	12.96	4	0	0	0	1	-	8 1/3	19	3	4	0	8	12	12	2.76
19	신승현	SK	27.00	1	0	0	0	0	-	1	4	1	0	1	0	3	3	4.00
