순위	선수명	팀명	AVG	G	PA	AB	R	H	2B	3B	HR	TB	RBI	SAC	SF
10	이성곤	삼성	0.281	62	154	139	16	39	7	0	5	61	18	2	2
11	살라디노	삼성	0.280	44	163	132	26	37	8	0	6	63	27	0	1
12	송준석	삼성	0.277	32	50	47	5	13	5	0	1	21	7	0	0
13	이원석	삼성	0.268	121	467	403	46	108	17	0	13	164	74	1	12
14	박승규	삼성	0.258	91	196	182	24	47	11	0	1	61	14	4	0
15	김헌곤	삼성	0.248	97	283	254	26	63	8	0	3	80	34	1	3
16	김지찬	삼성	0.232	135	287	254	47	59	5	1	1	69	13	5	2
17	이학주	삼성	0.228	64	243	206	30	47	11	0	4	70	28	4	5
18	김응민	삼성	0.224	45	85	76	7	17	1	0	0	18	5	3	0
19	김도환	삼성	0.220	34	49	41	2	9	2	0	0	11	9	1	2
20	박찬도	삼성	0.219	51	116	96	20	21	5	0	1	29	8	2	2
21	팔카	삼성	0.209	51	217	196	17	41	7	0	8	72	23	0	3
22	박계범	삼성	0.195	80	175	164	21	32	7	0	3	48	16	3	1
23	이성규	삼성	0.181	98	245	216	25	39	7	1	10	78	30	4	2
24	김민수	삼성	0.174	17	26	23	3	4	0	0	0	4	1	1	0
25	김재현	삼성	0.143	35	18	14	4	2	0	0	0	2	4	1	0
26	양우현	삼성	0.130	7	24	23	0	3	0	0	0	3	0	0	0
27	김성표	삼성	0.125	15	8	8	1	1	0	0	0	1	0	0	0
28	권정웅	삼성	0.000	3	2	1	0	0	0	0	0	0	0	0	0
28	김대우	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
28	라이블리	삼성	0.000	1	1	1	0	0	0	0	0	0	0	0	0
1	임지열	키움	1.000	1	1	1	1	1	0	0	0	1	0	0	0
2	김은성	키움	0.500	16	6	4	0	2	0	0	0	2	0	0	0
3	이정후	키움	0.333	140	617	544	85	181	49	5	15	285	101	2	8
4	이지영	키움	0.309	101	289	262	22	81	10	2	0	95	36	3	1
5	김하성	키움	0.306	138	622	533	111	163	24	1	30	279	109	3	3
6	김혜성	키움	0.285	142	553	499	80	142	24	6	7	199	61	2	4
7	서건창	키움	0.277	135	595	484	79	134	28	5	5	187	52	5	10
8	김웅빈	키움	0.275	73	235	207	25	57	13	0	8	94	31	5	3
9	변상권	키움	0.274	35	64	62	7	17	5	0	1	25	16	0	1
10	임병욱	키움	0.270	12	41	37	3	10	4	0	0	14	6	0	0
11	허정협	키움	0.268	111	360	314	45	84	12	0	10	126	43	3	1
12	러셀	키움	0.254	65	271	244	22	62	14	0	2	82	31	0	3
13	박동원	키움	0.250	112	372	324	45	81	21	0	12	138	50	2	2
13	박주홍	키움	0.250	13	25	24	0	6	2	0	0	8	1	0	0
15	박준태	키움	0.245	128	443	347	71	85	13	1	5	115	29	9	3
16	전병우	키움	0.237	119	402	359	46	85	13	3	8	128	48	2	2
17	김주형	키움	0.233	39	50	43	8	10	3	0	1	16	6	1	0
18	박병호	키움	0.223	93	383	309	56	69	7	0	21	139	66	0	8
19	김규민	키움	0.208	54	111	101	13	21	2	1	1	28	6	3	1
20	이택근	키움	0.193	20	64	57	5	11	5	0	0	16	7	0	0
21	주효상	키움	0.190	63	101	84	6	16	4	0	0	20	7	3	1
22	박정음	키움	0.186	86	47	43	20	8	0	1	0	10	2	0	0
23	김수환	키움	0.182	9	12	11	1	2	1	0	0	3	2	0	0
24	모터	키움	0.114	10	37	35	4	4	0	0	1	7	3	0	1
25	김동혁	키움	-	1	0	0	0	0	0	0	0	0	0	0	0
25	김병휘	키움	0.000	1	1	1	1	0	0	0	0	0	0	0	0
25	김상수	키움	-	1	0	0	0	0	0	0	0	0	0	0	0
25	김성민	키움	-	3	0	0	0	0	0	0	0	0	0	0	0
25	김재웅	키움	-	2	0	0	0	0	0	0	0	0	0	0	0
25	김재현	키움	0.000	4	3	3	0	0	0	0	0	0	0	0	0
1	허관회	한화	0.500	1	2	2	0	1	0	0	0	1	0	0	0
2	김현민	한화	0.400	4	5	5	2	2	0	0	0	2	0	0	0
3	최승준	한화	0.333	2	4	3	1	1	0	0	0	1	1	0	0
4	최재훈	한화	0.301	126	389	339	46	102	19	0	3	130	36	5	0
5	이용규	한화	0.286	120	487	419	60	120	14	2	1	141	32	2	1
6	하주석	한화	0.286	72	281	262	22	75	11	0	2	92	32	2	2
7	김민하	한화	0.284	36	85	74	10	21	6	0	1	30	11	1	0
8	박정현	한화	0.279	30	64	61	6	17	3	0	1	23	9	0	0
9	정진호	한화	0.277	113	326	282	30	78	14	1	2	100	19	10	2
10	이해창	한화	0.269	70	135	119	11	32	5	0	3	46	17	1	2
11	반즈	한화	0.265	74	319	283	38	75	17	1	9	121	42	0	2
12	노수광	한화	0.251	100	330	291	39	73	10	3	1	92	21	2	1
13	정은원	한화	0.248	79	303	254	28	63	9	2	3	85	29	2	1
14	최인호	한화	0.236	47	135	127	8	30	0	0	0	30	8	1	2
15	송광민	한화	0.235	94	298	277	31	65	12	0	9	104	43	1	3
16	최진행	한화	0.234	84	240	214	23	50	5	0	8	79	30	0	3
17	오선진	한화	0.234	93	222	197	17	46	4	0	2	56	17	6	0
18	임종찬	한화	0.231	52	119	108	5	25	5	0	1	33	12	1	0
19	강경학	한화	0.228	94	238	193	25	44	7	1	4	65	19	5	2
20	양성우	한화	0.222	5	9	9	1	2	0	0	0	2	0	0	0
21	조한민	한화	0.220	25	52	50	7	11	4	0	0	15	2	0	0
22	노시환	한화	0.220	106	387	346	46	76	18	2	12	134	43	1	1
23	김태균	한화	0.219	67	254	219	14	48	11	0	2	65	29	1	2
24	김문호	한화	0.217	18	52	46	6	10	1	0	2	17	5	0	0
24	박상언	한화	0.217	38	47	46	4	10	3	0	0	13	2	0	0
26	노태형	한화	0.216	55	113	102	14	22	4	1	0	28	6	1	0
27	이도윤	한화	0.208	14	25	24	3	5	1	0	0	6	1	0	0
28	이성열	한화	0.203	79	248	227	23	46	5	0	8	75	34	0	0
29	호잉	한화	0.194	34	134	124	12	24	4	0	4	40	14	0	0
30	김회성	한화	0.167	15	25	18	1	3	1	0	0	4	1	2	1
1	류지혁	KIA	0.381	25	51	42	13	16	3	0	1	22	5	1	2
2	최형우	KIA	0.354	140	600	522	93	185	37	1	28	308	115	0	3
3	김주찬	KIA	0.333	7	18	18	3	6	0	0	1	9	2	0	0
4	김선빈	KIA	0.330	85	351	303	42	100	19	0	1	122	37	1	5
5	이창진	KIA	0.330	22	99	88	19	29	8	1	0	39	7	0	0
6	최원준	KIA	0.326	123	412	359	72	117	16	6	2	151	35	9	5
7	터커	KIA	0.306	142	631	542	100	166	40	0	32	302	113	0	4
8	나지완	KIA	0.291	137	556	468	73	136	19	1	17	208	92	0	6
9	나주환	KIA	0.279	64	222	204	21	57	5	0	6	80	26	4	1
10	황대인	KIA	0.276	63	138	116	14	32	4	0	4	48	16	0	1
11	김민식	KIA	0.251	69	238	211	22	53	6	1	2	67	21	6	2
12	홍종표	KIA	0.250	40	88	80	7	20	3	0	0	23	7	3	1
13	유민상	KIA	0.246	126	456	391	38	96	23	0	8	143	65	2	4
14	황윤호	KIA	0.243	25	73	70	5	17	3	0	0	20	5	0	0
15	오선우	KIA	0.239	59	73	67	11	16	0	0	4	28	14	0	0
16	김태진	KIA	0.236	82	280	263	28	62	5	1	1	72	23	2	1
17	김호령	KIA	0.232	89	159	138	36	32	5	2	4	53	16	3	1
18	고장혁	KIA	0.231	7	13	13	0	3	0	0	0	3	0	0	0
19	이진영	KIA	0.227	32	27	22	4	5	1	0	0	6	5	0	0
20	한승택	KIA	0.226	83	262	226	22	51	6	0	9	84	29	9	0
21	박찬호	KIA	0.223	141	531	480	63	107	16	0	3	132	36	12	3
22	백용환	KIA	0.220	52	107	91	12	20	4	0	5	39	10	1	0
23	이우성	KIA	0.203	48	67	59	5	12	1	0	0	13	3	0	0
24	최정용	KIA	0.196	38	59	56	5	11	1	0	1	15	5	1	0
25	김규성	KIA	0.178	103	182	157	21	28	2	1	3	41	11	11	0
26	문선재	KIA	0.167	15	6	6	1	1	0	0	0	1	0	0	0
27	장영석	KIA	0.129	11	37	31	1	4	0	0	0	4	2	0	1
28	최정민	KIA	0.111	24	11	9	12	1	0	0	0	1	2	0	0
29	김영환	KIA	0.000	14	18	16	0	0	0	0	0	0	0	1	0
29	김현준	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
1	로하스	KT	0.349	142	628	550	116	192	39	1	47	374	135	0	8
2	강백호	KT	0.330	129	574	500	95	165	36	1	23	272	89	0	3
3	황재균	KT	0.312	134	600	541	108	169	35	5	21	277	97	3	4
4	조용호	KT	0.296	132	482	409	73	121	15	0	0	136	32	5	2
5	배정대	KT	0.289	144	615	533	88	154	25	3	13	224	65	5	4
6	박경수	KT	0.281	119	391	324	33	91	17	0	13	147	59	3	7
7	유한준	KT	0.280	119	428	386	48	108	17	0	11	158	64	1	1
8	장성우	KT	0.278	130	455	400	39	111	15	0	13	165	79	10	6
9	허도환	KT	0.264	52	62	53	2	14	1	0	0	15	5	1	0
10	박승욱	KT	0.264	97	128	110	23	29	3	2	1	39	10	2	1
11	문상철	KT	0.260	74	172	154	24	40	3	2	8	71	25	3	2
12	김민혁	KT	0.239	108	249	222	35	53	5	2	5	77	25	2	1
13	심우준	KT	0.235	144	535	476	58	112	16	3	3	143	51	16	4
14	강민국	KT	0.224	81	120	107	16	24	3	0	0	27	9	6	0
15	천성호	KT	0.203	66	77	69	9	14	3	0	0	17	1	0	0
16	강현우	KT	0.200	26	32	30	2	6	2	0	1	11	3	0	0
17	송민섭	KT	0.195	114	51	41	21	8	1	1	1	14	5	3	1
18	이홍구	KT	0.190	49	96	84	5	16	2	0	3	27	8	2	1
19	김병희	KT	0.143	29	22	21	4	3	0	0	1	6	2	0	1
20	김민	KT	-	2	0	0	0	0	0	0	0	0	0	0	0
20	김민수	KT	-	1	0	0	0	0	0	0	0	0	0	0	0
20	김성훈	KT	-	1	0	0	0	0	0	0	0	0	0	0	0
20	김재윤	KT	-	2	0	0	0	0	0	0	0	0	0	0	0
20	김태훈	KT	0.000	2	3	3	0	0	0	0	0	0	0	0	0
20	류희운	KT	-	1	0	0	0	0	0	0	0	0	0	0	0
20	문상인	KT	0.000	3	2	2	0	0	0	0	0	0	0	0	0
20	박준혁	KT	0.000	12	2	2	2	0	0	0	0	0	0	0	0
20	안현준	KT	-	1	0	0	0	0	0	0	0	0	0	0	0
20	유원상	KT	-	1	0	0	0	0	0	0	0	0	0	0	0
20	이대은	KT	-	2	0	0	0	0	0	0	0	0	0	0	0
1	손호영	LG	0.367	23	31	30	9	11	2	0	0	13	3	0	0
2	김현수	LG	0.331	142	619	547	98	181	35	2	22	286	119	0	7
3	신민재	LG	0.308	68	32	26	26	8	1	0	0	9	5	2	0
4	오지환	LG	0.300	141	591	527	95	158	41	7	10	243	71	5	5
5	박용택	LG	0.300	97	236	217	22	65	15	0	2	86	35	0	4
6	이형종	LG	0.296	81	323	287	41	85	17	2	17	157	50	0	2
7	채은성	LG	0.293	109	464	416	59	122	17	2	15	188	88	0	7
8	홍창기	LG	0.279	135	507	408	87	114	29	6	5	170	39	3	3
9	라모스	LG	0.278	117	494	431	74	120	17	2	38	255	86	0	4
10	김용의	LG	0.271	101	75	70	28	19	1	1	1	25	12	1	1
11	박재욱	LG	0.267	15	17	15	0	4	0	0	0	4	1	1	0
12	김민성	LG	0.266	87	333	297	29	79	20	0	5	114	47	4	4
13	유강남	LG	0.261	137	478	429	51	112	18	0	16	178	74	2	2
14	이천웅	LG	0.256	89	359	312	44	80	11	2	3	104	36	2	6
15	백승현	LG	0.250	27	39	28	5	7	1	0	0	8	2	6	0
16	정주현	LG	0.247	134	371	328	50	81	10	4	4	111	30	9	2
17	양석환	LG	0.246	40	132	118	8	29	5	0	3	43	13	2	0
18	김호은	LG	0.243	69	112	103	12	25	5	0	2	36	11	0	0
19	정근우	LG	0.240	72	177	154	23	37	4	0	1	44	14	3	1
20	이성우	LG	0.234	72	88	77	7	18	1	0	3	28	11	5	0
21	장준원	LG	0.217	46	68	60	10	13	3	0	1	19	6	1	1
22	전민수	LG	0.200	4	6	5	0	1	0	0	0	1	0	0	0
23	구본혁	LG	0.163	125	98	86	20	14	0	1	1	19	7	3	0
24	이재원	LG	0.050	16	22	20	1	1	0	0	0	1	0	0	0
25	김대현	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
25	남호	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
25	류원석	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
25	박지규	LG	-	4	0	0	0	0	0	0	0	0	0	0	0
25	백청훈	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
25	송은범	LG	-	4	0	0	0	0	0	0	0	0	0	0	
1	김기환	NC	0.500	4	2	2	1	1	1	0	0	2	0	0	0
2	이재율	NC	0.444	25	10	9	9	4	1	0	0	5	3	0	0
3	박민우	NC	0.345	126	530	467	82	161	27	5	8	222	63	2	10
4	양의지	NC	0.328	130	528	461	86	151	26	1	33	278	124	1	6
5	나성범	NC	0.324	130	584	525	115	170	37	2	34	313	112	0	1
6	강진성	NC	0.309	121	432	395	53	122	25	0	12	183	70	2	6
7	박석민	NC	0.306	123	448	356	58	109	15	0	14	166	63	2	4
8	이명기	NC	0.306	136	540	477	82	146	18	3	2	176	45	5	4
9	김형준	NC	0.306	44	82	72	12	22	1	0	3	32	11	0	0
10	모창민	NC	0.301	62	149	136	10	41	10	2	2	61	13	2	2
11	김찬형	NC	0.297	56	72	64	10	19	6	0	0	25	7	2	1
12	김태군	NC	0.292	80	131	113	16	33	6	0	1	42	18	7	1
13	알테어	NC	0.278	136	546	482	90	134	20	7	31	261	108	0	6
14	최정원	NC	0.275	49	48	40	18	11	3	1	0	16	2	1	0
15	노진혁	NC	0.274	132	484	427	70	117	22	3	20	205	82	3	0
16	권희동	NC	0.260	123	426	346	67	90	16	0	12	142	50	6	5
17	이원재	NC	0.258	73	146	132	15	34	5	2	4	55	17	2	1
18	윤수강	NC	0.250	4	4	4	0	1	0	0	0	1	0	0	0
19	김성욱	NC	0.221	104	225	195	32	43	4	1	8	73	26	7	2
20	김준완	NC	0.215	45	75	65	8	14	1	0	1	18	5	0	0
21	지석훈	NC	0.207	87	142	121	22	25	8	0	1	36	12	2	2
22	도태훈	NC	0.182	11	13	11	0	2	0	0	0	2	1	0	0
23	박준영	NC	0.152	32	51	46	4	7	4	0	0	11	3	0	0
24	이상호	NC	0.131	82	65	61	18	8	1	0	0	9	4	1	0
25	강동연	NC	-	3	0	0	0	0	0	0	0	0	0	0	0
25	김건태	NC	-	5	0	0	0	0	0	0	0	0	0	0	0
25	김진성	NC	-	2	0	0	0	0	0	0	0	0	0	0	0
25	박시원	NC	0.000	1	1	1	0	0	0	0	0	0	0	0	0
25	배민서	NC	-	1	0	0	0	0	0	0	0	0	0	0	0
25	배재환	NC	-	1	0	0	0	0	0	0	0	0	0	0	0
1	김경호	SK	0.286	56	110	105	17	30	3	1	0	35	9	1	1
1	김성민	SK	0.286	9	16	14	4	4	0	0	2	10	4	0	0
3	고종욱	SK	0.283	92	288	272	24	77	9	3	3	101	26	0	1
4	로맥	SK	0.282	139	586	485	85	137	32	0	32	265	91	0	4
5	채태인	SK	0.281	71	189	160	11	45	5	0	7	71	24	0	0
6	오태곤	SK	0.274	94	258	234	36	64	12	1	5	93	35	4	0
7	김성현	SK	0.271	133	392	343	34	93	9	1	2	110	25	11	3
8	오준혁	SK	0.270	70	161	148	19	40	7	0	3	56	18	0	1
9	최정	SK	0.270	133	553	452	90	122	22	0	33	243	96	0	6
10	최항	SK	0.265	47	155	132	21	35	3	0	2	44	15	0	1
11	최지훈	SK	0.258	127	520	466	66	120	19	5	1	152	27	8	3
12	김강민	SK	0.253	122	327	289	39	73	11	1	12	122	45	5	2
13	유서준	SK	0.250	28	25	24	10	6	1	0	1	10	2	0	0
14	한동민	SK	0.249	62	231	193	35	48	5	0	15	98	31	0	2
15	박성한	SK	0.242	41	112	99	7	24	2	0	2	32	8	1	0
16	정의윤	SK	0.241	76	203	187	13	45	5	1	1	55	20	0	3
17	이흥련	SK	0.240	49	132	125	6	30	1	0	3	40	20	0	1
18	정진기	SK	0.238	50	140	126	14	30	2	2	2	42	15	4	2
19	최준우	SK	0.236	66	207	182	23	43	4	0	3	56	14	5	1
20	남태혁	SK	0.197	35	72	66	3	13	1	0	1	17	11	0	0
21	김창평	SK	0.192	35	90	78	10	15	4	1	0	21	7	0	1
22	윤석민	SK	0.192	34	76	73	4	14	2	0	3	25	12	0	1
23	이재원	SK	0.185	80	251	222	18	41	8	0	2	55	21	3	1
24	이현석	SK	0.178	58	109	101	7	18	2	0	2	26	7	2	0
25	정현	SK	0.152	89	128	112	14	17	4	0	2	27	4	3	0
26	김재현	SK	0.143	8	14	14	3	2	0	0	0	2	0	0	0
27	화이트	SK	0.136	9	30	22	3	3	1	0	1	7	4	0	0
28	채현우	SK	0.130	16	24	23	2	3	1	0	0	4	0	0	0
29	류효승	SK	0.125	8	9	8	2	1	0	0	1	4	2	0	0
29	이거연	SK	0.125	8	10	8	1	1	0	0	0	1	0	0	0
