순위	선수명	팀명	AVG	G	PA	AB	R	H	2B	3B	HR	TB	RBI	SAC	SF
13	박기혁	롯데	0.246	95	321	281	34	69	10	2	4	95	32	16	2
14	이대호	롯데	0.243	54	173	152	8	37	6	0	4	55	13	2	0
15	허일상	롯데	0.236	58	113	106	9	25	7	1	0	34	6	1	1
16	김응국	롯데	0.236	51	156	140	18	33	5	1	4	52	14	2	0
17	박현승	롯데	0.235	118	386	357	40	84	11	1	0	97	18	6	1
18	김태균	롯데	0.216	101	264	231	15	50	11	0	3	70	32	8	5
19	이승화	롯데	0.214	23	72	56	6	12	4	0	0	16	5	3	1
20	권오현	롯데	0.212	38	58	52	11	11	4	0	1	18	2	2	0
21	문규현	롯데	0.200	17	44	40	5	8	5	0	0	13	1	1	0
22	김대익	롯데	0.198	48	122	106	9	21	4	0	0	25	6	3	1
23	보이	롯데	0.190	7	23	21	0	4	2	0	0	6	0	0	0
24	조효상	롯데	0.178	36	80	73	11	13	9	0	1	25	8	1	0
25	박경진	롯데	0.167	10	12	12	0	2	0	0	0	2	0	0	0
26	이동욱	롯데	0.163	21	58	49	1	8	0	0	0	8	0	1	0
27	김주찬	롯데	0.160	55	131	125	12	20	5	1	3	36	3	1	0
28	박남섭	롯데	0.148	29	30	27	2	4	1	0	0	5	0	0	0
29	김영화	롯데	0.111	7	9	9	1	1	0	0	1	4	1	0	0
30	강상수	롯데	-	2	0	0	0	0	0	0	0	0	0	0	0
1	양준혁	삼성	0.329	133	551	490	90	161	37	2	33	301	92	4	2
2	박한이	삼성	0.322	133	612	528	113	170	34	1	12	242	59	8	5
3	이승엽	삼성	0.301	131	596	479	115	144	23	0	56	335	144	0	6
4	김한수	삼성	0.295	131	532	478	67	141	23	1	17	217	70	4	4
5	마해영	삼성	0.291	132	573	502	90	146	25	0	38	285	123	1	4
6	진갑용	삼성	0.290	126	485	435	64	126	20	2	21	213	53	2	2
7	고지행	삼성	0.281	92	289	253	38	71	9	0	4	92	27	12	2
8	강동우	삼성	0.266	130	520	443	61	118	19	4	9	172	57	15	4
9	브리또	삼성	0.255	102	433	380	59	97	17	1	20	176	58	9	3
10	박정환	삼성	0.237	81	207	177	24	42	12	0	1	57	20	4	3
11	김종훈	삼성	0.226	88	90	84	12	19	4	1	1	28	13	2	0
12	심성보	삼성	0.211	38	66	57	7	12	3	0	1	18	9	2	0
13	김재걸	삼성	0.199	85	183	161	23	32	7	1	0	41	10	9	1
14	조동찬	삼성	0.174	14	24	23	1	4	0	1	0	6	4	0	1
15	현재윤	삼성	0.167	34	61	54	4	9	2	0	0	11	4	2	1
16	손주인	삼성	0.111	19	9	9	0	1	0	0	0	1	1	0	0
17	강명구	삼성	0.000	9	3	3	1	0	0	0	0	0	0	0	0
17	곽용섭	삼성	0.000	5	5	5	0	0	0	0	0	0	0	0	0
17	권오준	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
17	권혁	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
17	김승관	삼성	0.000	1	1	1	0	0	0	0	0	0	0	0	0
17	김진웅	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
17	노장진	삼성	-	2	0	0	0	0	0	0	0	0	0	0	0
17	라이언	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
17	라형진	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
17	안지만	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
17	이정호	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
17	이준민	삼성	0.000	3	2	2	0	0	0	0	0	0	0	0	0
17	이태호	삼성	0.000	6	1	1	0	0	0	0	0	0	0	0	0
17	임창용	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
1	마정길	한화	1.000	3	1	1	0	1	0	0	0	1	0	0	0
2	김태균	한화	0.319	133	573	479	67	153	24	2	31	274	95	4	2
3	이영우	한화	0.297	133	590	498	90	148	28	4	16	232	71	3	3
4	임수민	한화	0.275	106	301	265	28	73	17	0	6	108	41	8	2
5	이도형	한화	0.266	125	420	365	40	97	19	0	16	164	58	10	4
6	메히아	한화	0.259	30	120	112	9	29	3	0	3	41	13	3	2
7	황우구	한화	0.259	63	209	170	17	44	6	1	3	61	17	12	0
8	김수연	한화	0.253	128	355	312	50	79	11	5	0	100	14	6	1
9	송지만	한화	0.253	74	317	273	41	69	16	3	9	118	34	1	1
10	조현수	한화	0.247	96	272	239	25	59	14	0	5	88	20	4	1
11	장종훈	한화	0.243	83	234	206	21	50	8	1	6	78	24	4	1
12	임재철	한화	0.241	119	314	270	38	65	14	2	7	104	26	6	0
13	이범호	한화	0.238	107	384	323	46	77	19	1	11	131	38	8	1
14	김종석	한화	0.237	78	182	152	11	36	6	0	3	51	17	1	0
15	백재호	한화	0.228	96	206	171	18	39	12	0	2	57	21	5	1
16	조윤채	한화	0.221	59	92	68	27	15	2	0	0	17	2	5	1
17	심광호	한화	0.210	41	73	62	4	13	6	0	2	25	4	1	0
18	한상훈	한화	0.196	95	303	270	28	53	9	1	1	67	18	14	0
19	조정권	한화	0.188	14	17	16	2	3	0	0	0	3	0	0	0
20	조경택	한화	0.186	48	69	59	4	11	1	0	0	12	2	1	1
21	강석천	한화	0.167	8	19	18	0	3	2	0	0	5	3	0	0
21	김승권	한화	0.167	36	59	54	4	9	2	0	0	11	2	1	0
23	채상병	한화	0.148	25	35	27	3	4	0	0	0	4	1	2	0
24	정성열	한화	0.111	8	10	9	1	1	0	0	0	1	0	0	0
25	신민기	한화	0.095	21	22	21	2	2	0	0	0	2	1	1	0
26	기론	한화	-	1	0	0	0	0	0	0	0	0	0	0	0
26	김무성	한화	0.000	2	1	1	1	0	0	0	0	0	0	0	0
26	김홍집	한화	-	1	0	0	0	0	0	0	0	0	0	0	0
26	맹진국	한화	0.000	9	8	7	0	0	0	0	0	0	0	0	0
26	박정진	한화	-	3	0	0	0	0	0	0	0	0	0	0	0
1	정수성	현대	0.375	26	10	8	3	3	0	0	0	3	0	1	0
2	김민우	현대	0.368	15	22	19	1	7	1	0	0	8	2	0	0
3	정성훈	현대	0.343	91	379	338	55	116	17	0	13	172	51	9	1
4	심정수	현대	0.335	133	601	460	110	154	16	1	53	331	142	0	8
5	김동수	현대	0.308	117	441	367	48	113	15	1	16	178	68	15	6
6	브룸바	현대	0.303	70	297	264	45	80	18	1	14	142	51	0	2
7	이숭용	현대	0.294	133	573	511	70	150	25	0	18	229	76	7	4
8	박종호	현대	0.293	131	597	502	90	147	26	4	6	199	61	26	4
9	박진만	현대	0.283	129	515	421	68	119	26	0	16	193	48	22	4
10	이택근	현대	0.278	101	243	212	26	59	11	0	4	82	17	6	1
11	전준호	현대	0.269	129	533	442	79	119	16	6	3	156	38	20	2
12	강귀태	현대	0.256	66	132	117	19	30	6	0	3	45	12	4	0
12	전근표	현대	0.256	61	182	156	19	40	7	0	7	68	21	2	0
14	조재호	현대	0.244	97	151	135	18	33	6	0	2	45	13	4	0
15	채종국	현대	0.241	90	164	137	18	33	8	0	3	50	16	12	2
16	프랭클린	현대	0.221	38	167	136	24	30	4	0	10	64	28	0	3
17	김일경	현대	0.219	80	72	64	9	14	2	0	2	22	4	3	0
18	최익성	현대	0.191	33	59	47	9	9	2	1	1	16	5	2	1
19	서한규	현대	0.188	35	18	16	2	3	0	0	0	3	1	1	0
20	조승현	현대	0.158	8	19	19	1	3	0	0	1	6	1	0	0
21	강병식	현대	0.138	43	79	65	6	9	0	1	2	17	11	1	0
22	권준헌	현대	-	2	0	0	0	0	0	0	0	0	0	0	0
22	김성태	현대	-	3	0	0	0	0	0	0	0	0	0	0	0
22	마일영	현대	-	1	0	0	0	0	0	0	0	0	0	0	0
22	신철인	현대	-	2	0	0	0	0	0	0	0	0	0	0	0
22	이대환	현대	-	3	0	0	0	0	0	0	0	0	0	0	0
22	이상열	현대	-	1	0	0	0	0	0	0	0	0	0	0	0
22	조용준	현대	-	3	0	0	0	0	0	0	0	0	0	0	0
22	황두성	현대	-	1	0	0	0	0	0	0	0	0	0	0	0
1	장성호	KIA	0.315	130	571	476	93	150	36	2	21	253	105	3	5
2	이종범	KIA	0.315	132	595	524	110	165	43	1	20	270	61	1	4
3	박재홍	KIA	0.301	108	461	392	71	118	15	5	19	200	66	6	2
4	이정상	KIA	0.294	8	23	17	2	5	1	0	0	6	2	2	0
5	홍세완	KIA	0.290	129	549	487	75	141	26	1	22	235	100	5	9
6	이재주	KIA	0.280	103	296	257	29	72	8	0	11	113	42	7	2
7	김상훈	KIA	0.279	125	467	423	43	118	23	1	7	164	46	10	1
8	신동주	KIA	0.263	95	238	205	29	54	8	1	8	88	31	3	1
9	이현곤	KIA	0.263	129	397	350	42	92	15	0	5	122	43	17	2
10	김경진	KIA	0.259	18	29	27	2	7	0	0	1	10	3	0	0
11	김경언	KIA	0.258	125	388	329	36	85	12	4	4	117	46	14	4
12	김종국	KIA	0.250	125	539	464	67	116	23	1	6	159	46	14	3
13	김인철	KIA	0.230	37	85	74	14	17	1	0	2	24	6	3	1
14	김지훈	KIA	0.212	39	39	33	4	7	3	0	1	13	3	4	0
15	김주호	KIA	0.194	31	37	31	5	6	0	0	1	9	3	0	0
16	장정석	KIA	0.188	86	109	96	14	18	3	0	0	21	6	2	0
17	허준	KIA	0.186	44	101	86	6	16	1	0	0	17	8	1	1
18	황윤성	KIA	0.179	64	117	95	5	17	2	0	2	25	12	4	1
19	엄정대	KIA	0.167	22	7	6	5	1	0	0	0	1	0	0	0
20	김원섭	KIA	0.154	19	17	13	0	2	1	0	0	3	1	0	0
21	최동락	KIA	0.143	26	15	14	1	2	0	0	0	2	0	0	0
22	서동욱	KIA	0.140	42	48	43	5	6	0	0	0	6	2	1	1
23	조민철	KIA	0.111	5	9	9	0	1	0	0	0	1	1	0	0
24	김민철	KIA	0.108	26	41	37	2	4	0	0	0	4	0	0	0
25	고우석	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
25	리오스	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
25	신용운	KIA	-	4	1	0	0	0	0	0	0	0	0	1	0
25	오봉옥	KIA	-	2	0	0	0	0	0	0	0	0	0	0	0
25	오우진	KIA	0.000	2	1	1	0	0	0	0	0	0	0	0	0
25	오철민	KIA	-	3	0	0	0	0	0	0	0	0	0	0	0
1	김광희	LG	0.444	6	11	9	3	4	1	1	0	7	2	0	0
2	서승화	LG	0.375	8	8	8	2	3	2	0	0	5	0	0	0
3	김정민	LG	0.333	9	9	9	0	3	1	0	0	4	0	0	0
4	김재현	LG	0.308	50	166	143	13	44	8	0	6	70	21	0	2
5	알칸트라	LG	0.281	79	325	292	38	82	12	2	16	146	44	0	3
6	이병규	LG	0.279	44	178	154	20	43	9	2	5	71	30	0	2
7	마르티네스	LG	0.273	131	552	483	70	132	29	2	17	216	70	1	7
8	박경수	LG	0.273	84	197	172	14	47	10	2	1	64	19	3	1
9	김상현	LG	0.269	55	209	182	24	49	9	1	7	81	28	1	3
10	최동수	LG	0.259	91	240	212	12	55	11	0	2	72	26	1	3
11	박용택	LG	0.257	133	555	494	68	127	21	6	11	193	51	6	5
12	조인성	LG	0.257	132	456	428	43	110	20	2	19	191	58	1	4
13	안상준	LG	0.248	73	245	214	19	53	7	1	3	71	21	11	1
14	김용우	LG	0.247	45	84	73	8	18	3	0	1	24	10	0	0
15	이대형	LG	0.245	47	58	53	12	13	2	2	0	19	4	3	0
16	홍현우	LG	0.238	97	333	286	34	68	12	3	9	113	27	5	1
17	유지현	LG	0.234	109	386	334	30	78	7	0	1	88	16	14	2
18	이종열	LG	0.233	100	305	262	36	61	11	1	3	83	13	8	1
19	쿡슨	LG	0.214	23	86	70	6	15	0	0	2	21	5	0	0
20	최만호	LG	0.198	93	88	81	11	16	4	0	1	23	4	4	0
21	손지환	LG	0.189	61	86	74	11	14	1	0	0	15	4	3	1
22	장재중	LG	0.179	57	62	56	8	10	0	1	1	15	4	2	1
23	권용관	LG	0.176	78	232	205	15	36	6	3	1	51	17	8	2
24	안치용	LG	0.119	37	49	42	9	5	2	0	0	7	7	3	0
25	허문회	LG	0.091	23	24	22	0	2	0	0	0	2	2	0	0
26	경헌호	LG	-	2	0	0	0	0	0	0	0	0	0	0	0
26	김광삼	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
26	김세중	LG	0.000	1	1	1	0	0	0	0	0	0	0	0	0
26	김우석	LG	0.000	4	1	1	0	0	0	0	0	0	0	0	0
26	김재학	LG	0.000	2	1	1	0	0	0	0	0	0	0	0	0
1	김강민	SK	0.500	2	4	4	0	2	0	0	0	2	1	0	0
2	이진영	SK	0.328	128	562	481	81	158	29	6	17	250	70	13	2
3	강혁	SK	0.294	117	219	197	22	58	8	0	4	78	23	5	0
4	김기태	SK	0.292	93	265	236	32	69	7	0	3	85	18	1	1
5	이호준	SK	0.290	133	554	473	86	137	20	1	36	267	102	2	1
6	디아즈	SK	0.285	112	485	439	56	125	26	0	22	217	63	0	4
7	조경환	SK	0.285	121	441	376	63	107	20	1	23	198	68	8	1
8	조원우	SK	0.281	128	518	452	65	127	18	0	8	169	48	13	4
9	정경배	SK	0.272	119	425	372	55	101	16	0	12	153	51	12	3
10	강성우	SK	0.264	39	59	53	5	14	1	0	0	15	3	2	0
11	박경완	SK	0.250	122	428	336	49	84	16	2	15	149	60	21	3
11	윤형국	SK	0.250	4	5	4	0	1	0	0	0	1	1	0	0
13	안재만	SK	0.247	85	209	182	30	45	11	2	7	81	29	5	2
14	채종범	SK	0.242	94	247	223	20	54	10	0	3	73	15	4	3
15	양현석	SK	0.226	55	89	84	6	19	3	0	1	25	9	0	2
16	김민재	SK	0.211	129	452	369	43	78	16	1	4	108	36	30	5
17	정상호	SK	0.211	21	45	38	5	8	4	1	0	14	2	4	0
18	최태원	SK	0.208	33	28	24	5	5	2	0	0	7	3	2	0
19	송재익	SK	0.187	92	93	75	17	14	2	2	1	23	9	5	0
20	조중근	SK	0.100	11	21	20	2	2	0	0	0	2	0	0	0
21	김동건	SK	-	2	0	0	0	0	0	0	0	0	0	0	0
21	김명완	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
21	김형철	SK	0.000	2	3	3	0	0	0	0	0	0	0	0	0
21	박두일	SK	0.000	1	1	1	0	0	0	0	0	0	0	0	0
21	송수근	SK	0.000	2	1	1	0	0	0	0	0	0	0	0	0
21	송은범	SK	0.000	1	1	1	0	0	0	0	0	0	0	0	0
21	윤길현	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
21	이대수	SK	0.000	10	2	1	2	0	0	0	0	0	1	0	1
21	조웅천	SK	-	2	0	0	0	0	0	0	0	0	0	0	0
