순위	선수명	팀명	AVG	G	PA	AB	R	H	2B	3B	HR	TB	RBI	SAC	SF
22	김효남	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
22	윤성환	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
22	장원삼	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
22	정현욱	삼성	-	4	0	0	0	0	0	0	0	0	0	0	0
22	정형식	삼성	0.000	7	3	2	3	0	0	0	0	0	0	0	0
22	허승민	삼성	0.000	14	3	3	1	0	0	0	0	0	0	0	0
1	김강	한화	0.417	14	26	24	2	10	2	0	0	12	4	0	0
2	정원석	한화	0.300	118	428	353	39	106	20	3	7	153	42	11	8
3	이도형	한화	0.291	27	96	86	8	25	2	0	4	39	13	0	1
4	정희상	한화	0.266	29	74	64	7	17	2	1	0	21	6	1	0
5	김태완	한화	0.265	116	473	370	62	98	13	0	15	156	62	0	2
6	정현석	한화	0.262	114	227	202	20	53	10	0	4	75	24	6	1
7	최진행	한화	0.261	129	524	464	66	121	22	0	32	239	92	2	2
8	송광민	한화	0.259	77	291	263	30	68	11	0	6	97	34	3	2
9	김경언	한화	0.253	50	184	158	19	40	7	2	0	51	11	2	1
10	강동우	한화	0.252	98	363	309	45	78	8	1	4	100	22	6	3
11	신경현	한화	0.249	119	292	253	29	63	13	0	10	106	40	9	3
12	장성호	한화	0.245	74	279	237	34	58	8	0	4	78	29	3	2
13	추승우	한화	0.235	111	304	260	39	61	8	4	2	83	23	6	3
14	이대수	한화	0.232	125	416	375	33	87	13	1	7	123	37	6	3
15	전근표	한화	0.227	40	103	88	12	20	3	0	1	26	7	3	0
16	손지환	한화	0.220	25	65	59	6	13	3	0	1	19	3	1	0
17	이여상	한화	0.214	14	15	14	0	3	1	0	0	4	3	0	0
18	전현태	한화	0.205	100	185	156	34	32	3	0	5	50	21	2	1
19	김재우	한화	0.200	5	5	5	3	1	0	0	0	1	0	0	0
20	오선진	한화	0.199	108	240	221	24	44	5	0	0	49	14	5	0
21	박노민	한화	0.189	21	39	37	3	7	3	0	1	13	2	0	0
22	이희근	한화	0.184	82	158	136	14	25	1	0	0	26	12	5	1
23	이상훈	한화	0.167	34	71	60	6	10	0	0	0	10	2	2	0
23	한윤섭	한화	0.167	30	28	24	3	4	1	1	0	7	2	1	0
25	이양기	한화	0.136	27	57	44	4	6	1	0	1	10	3	1	0
26	이영우	한화	0.095	12	21	21	0	2	0	0	0	2	0	0	0
27	김강석	한화	0.000	3	2	2	0	0	0	0	0	0	0	0	0
27	김동영	한화	0.000	3	9	7	0	0	0	0	0	0	0	0	0
27	김회성	한화	0.000	11	19	17	0	0	0	0	0	0	0	0	0
27	데폴라	한화	-	4	0	0	0	0	0	0	0	0	0	0	
1	장태성	KIA	1.000	3	1	1	0	1	0	0	0	1	1	0	0
2	신종길	KIA	0.321	58	144	131	22	42	6	3	1	57	18	5	0
3	이용규	KIA	0.307	129	555	472	74	145	19	1	3	175	51	7	3
4	김선빈	KIA	0.293	115	406	348	40	102	14	2	1	123	28	14	4
5	안치홍	KIA	0.291	133	537	461	79	134	21	3	8	185	50	16	4
6	최희섭	KIA	0.286	126	532	444	78	127	22	1	21	214	84	0	3
7	최훈락	KIA	0.275	19	47	40	4	11	0	0	2	17	6	1	1
8	박기남	KIA	0.272	76	173	147	26	40	6	0	3	55	24	4	1
9	이현곤	KIA	0.262	108	304	260	27	68	13	1	2	89	28	17	5
10	차일목	KIA	0.258	91	250	198	30	51	11	0	7	83	35	4	3
11	이성우	KIA	0.250	10	16	16	2	4	0	0	0	4	0	0	0
12	이영수	KIA	0.247	42	88	73	9	18	6	0	2	30	13	1	0
13	이종범	KIA	0.245	97	289	265	36	65	16	1	4	95	29	6	0
14	김상훈	KIA	0.243	107	354	300	25	73	11	0	4	96	39	14	2
15	김원섭	KIA	0.238	111	428	353	43	84	16	3	5	121	28	16	1
16	채종범	KIA	0.234	29	85	77	6	18	3	0	3	30	13	0	1
17	김상현	KIA	0.215	79	330	288	44	62	5	1	21	132	53	0	1
18	나지완	KIA	0.215	109	384	316	42	68	11	0	15	124	53	2	3
19	홍세완	KIA	0.200	10	27	25	0	5	1	0	0	6	1	0	0
20	이종환	KIA	0.172	47	93	87	8	15	5	1	2	28	13	0	0
21	최용규	KIA	0.160	22	29	25	4	4	1	0	0	5	1	1	1
22	김다원	KIA	0.143	45	60	56	9	8	0	0	2	14	2	0	0
23	김형철	KIA	0.111	9	9	9	1	1	0	0	0	1	0	0	0
23	홍재호	KIA	0.111	24	30	27	3	3	3	0	0	6	4	1	0
25	김건한	KIA	-	3	0	0	0	0	0	0	0	0	0	0	0
25	박경태	KIA	-	6	0	0	0	0	0	0	0	0	0	0	0
25	박성호	KIA	-	2	0	0	0	0	0	0	0	0	0	0	0
25	손영민	KIA	-	2	0	0	0	0	0	0	0	0	0	0	0
25	심동섭	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
25	안영명	KIA	-	2	0	0	0	0	0	0	0	0	0	0	0
1	이진영	LG	0.331	104	417	378	56	125	28	0	7	174	50	2	4
2	손인호	LG	0.323	42	71	62	6	20	4	0	2	30	12	2	2
3	조인성	LG	0.317	133	511	457	69	145	24	1	28	255	107	5	5
4	이택근	LG	0.303	91	388	337	66	102	17	1	14	163	50	6	3
5	박용택	LG	0.300	107	420	370	62	111	21	0	9	159	45	6	1
6	이병규	LG	0.300	103	362	307	57	92	17	1	12	147	53	5	3
7	윤상균	LG	0.294	46	57	51	4	15	0	0	0	15	9	1	1
8	이병규	LG	0.290	117	451	404	49	117	14	1	9	160	64	4	6
9	정성훈	LG	0.263	111	418	365	52	96	20	1	4	130	38	6	2
10	박용근	LG	0.263	53	110	99	17	26	2	2	2	38	19	2	0
11	이대형	LG	0.261	130	568	494	73	129	14	2	1	150	43	13	1
12	박경수	LG	0.260	80	286	231	33	60	21	0	3	90	21	8	1
13	김태군	LG	0.255	50	57	51	2	13	1	0	0	14	6	3	0
14	김태완	LG	0.254	72	162	142	21	36	11	0	4	59	19	3	2
15	서동욱	LG	0.244	11	47	45	5	11	1	0	2	18	4	0	0
16	오지환	LG	0.241	125	417	352	59	85	13	6	13	149	61	7	7
17	김준호	LG	0.222	21	47	45	4	10	1	1	0	13	3	0	0
17	정주현	LG	0.222	8	11	9	0	2	0	0	0	2	2	0	1
19	황선일	LG	0.200	4	5	5	0	1	1	0	0	2	1	0	0
20	박병호	LG	0.188	78	192	160	25	30	4	0	7	55	22	2	2
21	이학준	LG	0.174	13	26	23	3	4	2	0	0	6	2	0	0
22	김선규	LG	-	2	0	0	0	0	0	0	0	0	0	0	0
22	류택현	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
22	문선재	LG	0.000	7	5	5	0	0	0	0	0	0	1	0	0
22	박동욱	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
22	박현준	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
22	백창수	LG	0.000	15	15	12	3	0	0	0	0	0	0	0	0
22	서성종	LG	0.000	4	2	2	0	0	0	0	0	0	0	0	0
22	오카모토	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
22	윤진호	LG	0.000	17	6	6	1	0	0	0	0	0	0	0	0
1	정상호	SK	0.323	35	66	62	14	20	4	0	6	42	14	0	0
2	김강민	SK	0.317	115	450	401	74	127	19	2	10	180	72	11	3
3	안치용	SK	0.313	30	58	48	3	15	1	0	1	19	4	0	1
4	박정권	SK	0.306	124	505	431	76	132	19	4	18	213	76	2	4
5	정근우	SK	0.305	128	563	485	75	148	25	2	2	183	48	22	1
6	박정환	SK	0.304	44	104	92	15	28	9	0	1	40	10	4	0
7	최정	SK	0.300	123	493	400	84	120	31	1	20	213	80	16	8
8	김재현	SK	0.288	111	328	267	41	77	17	0	10	124	48	4	3
9	이호준	SK	0.278	85	219	194	19	54	9	0	8	87	46	0	4
10	나주환	SK	0.269	100	353	305	49	82	13	2	7	120	42	16	2
11	박경완	SK	0.262	129	472	381	51	100	20	0	14	162	67	15	3
12	이재원	SK	0.257	54	79	70	8	18	5	0	1	26	7	1	1
13	박재상	SK	0.255	97	384	321	57	82	19	1	6	121	42	13	5
14	이명기	SK	0.250	4	5	4	1	1	0	0	0	1	0	0	0
15	조동화	SK	0.244	115	300	250	38	61	7	1	3	79	27	14	2
16	김연훈	SK	0.243	73	146	136	20	33	4	1	0	39	4	7	0
17	임훈	SK	0.233	76	202	172	22	40	8	2	1	55	14	7	3
18	권용관	SK	0.227	61	180	154	14	35	6	1	3	52	21	9	2
19	박재홍	SK	0.220	82	219	191	22	42	7	0	8	73	27	3	1
20	최동수	SK	0.204	56	121	108	13	22	2	0	3	33	13	0	3
21	모창민	SK	0.183	65	67	60	14	11	2	0	1	16	2	2	0
22	안경현	SK	0.154	8	15	13	2	2	0	0	1	5	2	1	0
23	최윤석	SK	0.092	47	93	76	13	7	2	0	0	9	2	7	1
24	가득염	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
24	고효준	SK	-	2	0	0	0	0	0	0	0	0	0	0	0
24	김광현	SK	0.000	1	1	1	0	0	0	0	0	0	0	0	0
24	박상현	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
24	박희수	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
24	송은범	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
24	이승호	SK	-	2	0	0	0	0	0	0	0	0	0	0	0
