순위	선수명	팀명	ERA	G	W	L	SV	HLD	WPCT	IP	H	HR	BB	HBP	SO	R	ER	WHIP
16	매클레리	롯데	4.60	19	5	5	0	0	0.500	101 2/3	115	5	52	4	43	55	52	1.64
17	나승현	롯데	4.93	33	0	3	0	0	0.000	42	41	2	16	5	25	25	23	1.36
18	김휘곤	롯데	9.00	1	0	1	0	0	0.000	4	8	0	2	0	1	4	4	2.50
18	최대성	롯데	9.00	2	0	0	0	0	-	1	1	0	2	1	0	1	1	3.00
20	김영수	롯데	13.50	4	0	0	0	0	-	2 2/3	1	1	6	0	1	4	4	2.63
21	허준혁	롯데	18.00	4	0	1	0	0	0.000	3	9	0	2	0	1	6	6	3.67
1	백준영	삼성	0.00	3	0	0	0	0	-	2 2/3	3	0	0	0	0	0	0	1.13
1	이동걸	삼성	0.00	1	0	0	0	0	-	1	0	0	0	0	0	0	0	0.00
3	권혁	삼성	1.32	43	6	0	0	15	1.000	47 2/3	36	2	22	1	37	10	7	1.22
4	오승환	삼성	1.40	57	1	1	39	0	0.500	57 2/3	34	2	15	1	51	9	9	0.85
5	안지만	삼성	2.97	51	5	1	0	9	0.833	69 2/3	67	5	28	2	64	25	23	1.36
6	백정현	삼성	3.00	3	0	0	0	0	-	3	3	0	1	0	4	1	1	1.33
7	에니스	삼성	3.03	7	1	3	0	1	0.250	29 2/3	30	3	7	0	20	11	10	1.25
8	조현근	삼성	3.38	43	1	1	0	1	0.500	42 2/3	36	3	23	2	19	16	16	1.38
9	정현욱	삼성	3.40	53	10	4	0	11	0.714	127	108	3	55	1	97	51	48	1.28
10	윤성환	삼성	3.92	35	10	11	0	2	0.476	135 1/3	132	8	45	7	102	66	59	1.31
11	차우찬	삼성	4.17	25	0	0	1	2	-	36 2/3	35	3	23	1	28	20	17	1.58
12	권오원	삼성	4.18	37	2	2	0	3	0.500	47 1/3	50	2	19	1	25	25	22	1.46
13	권오준	삼성	4.32	19	0	0	0	3	-	16 2/3	16	1	2	3	17	8	8	1.08
14	배영수	삼성	4.55	27	9	8	0	0	0.529	114 2/3	127	15	38	3	71	59	58	1.44
15	곽동훈	삼성	4.91	7	0	0	0	0	-	11	9	1	6	0	3	6	6	1.36
16	전병호	삼성	4.99	27	6	6	0	0	0.500	83	104	6	31	2	20	49	46	1.63
17	이상목	삼성	5.34	31	6	6	0	1	0.500	124 2/3	152	8	29	9	53	79	74	1.45
18	오버뮬러	삼성	5.82	17	6	8	0	0	0.429	82	92	10	29	6	49	54	53	1.48
19	조진호	삼성	7.45	11	1	3	0	0	0.250	29	40	3	10	1	11	24	24	1.72
20	김상수	삼성	7.90	9	0	1	0	0	0.000	13 2/3	22	3	9	0	11	19	12	2.27
21	김문수	삼성	8.10	8	1	0	0	0	1.000	6 2/3	11	2	2	0	3	6	6	1.95
22	박성훈	삼성	9.00	2	0	0	0	0	-	2	3	0	1	0	1	2	2	2.00
23	김기태	삼성	9.64	7	0	0	0	0	-	9 1/3	19	0	2	1	3	13	10	2.25
24	션	삼성	10.73	7	0	6	0	0	0.000	26	44	4	16	2	12	33	31	2.31
25	정홍준	삼성	20.25	2	0	0	0	0	-	1 1/3	3	2	1	0	0	3	3	3.00
26	최원제	삼성	21.00	3	0	0	0	0	-	3	8	1	2	0	2	7	7	3.33
1	다카쓰	우리	0.86	18	1	0	8	0	1.000	21	16	1	5	4	18	2	2	1.00
2	장원삼	우리	2.85	27	12	8	0	0	0.600	167 1/3	145	9	57	2	126	54	53	1.21
3	마일영	우리	3.49	28	11	11	0	0	0.500	173	155	11	57	12	83	77	67	1.23
4	조용훈	우리	3.54	52	1	6	1	6	0.143	56	55	2	20	9	34	29	22	1.34
5	신철인	우리	3.60	13	0	0	0	2	-	10	9	2	5	1	8	4	4	1.40
6	박준수	우리	3.62	34	0	3	2	7	0.000	27 1/3	20	2	10	3	17	11	11	1.10
7	김수경	우리	3.88	26	3	6	0	0	0.333	106 2/3	110	7	42	5	63	54	46	1.43
8	김성현	우리	4.03	22	0	4	1	0	0.000	38	29	0	20	2	30	20	17	1.29
9	황두성	우리	4.05	34	6	8	8	1	0.429	104 1/3	88	10	45	2	77	50	47	1.27
10	이동학	우리	4.26	2	0	0	0	0	-	6 1/3	10	1	3	0	3	3	3	2.05
11	노환수	우리	4.39	51	1	3	1	8	0.250	26 2/3	30	2	9	1	17	16	13	1.46
12	이현승	우리	4.58	40	6	8	0	1	0.429	120	132	10	53	5	78	64	61	1.54
13	송신영	우리	5.23	53	2	8	4	9	0.200	72 1/3	82	6	34	8	63	47	42	1.60
14	민성기	우리	5.68	6	1	0	0	0	1.000	6 1/3	6	0	5	0	3	4	4	1.74
15	이정호	우리	5.79	9	0	0	0	0	-	9 1/3	10	1	7	3	8	7	6	1.82
16	전준호	우리	6.39	36	2	3	3	2	0.400	56 1/3	73	10	27	2	36	40	40	1.78
17	조순권	우리	6.75	8	1	0	1	0	1.000	5 1/3	8	1	2	1	3	4	4	1.88
18	스코비	우리	6.95	11	2	5	0	0	0.286	55 2/3	81	6	24	3	25	47	43	1.89
19	김영민	우리	7.04	11	1	2	0	0	0.333	23	39	1	11	1	12	22	18	2.17
20	배힘찬	우리	7.15	5	0	0	0	0	-	11 1/3	16	2	4	2	5	11	9	1.76
21	이보근	우리	8.59	5	0	0	0	0	-	7 1/3	12	0	6	0	7	7	7	2.45
22	이상열	우리	11.25	4	0	1	0	0	0.000	4	6	1	4	0	1	5	5	2.50
23	장태종	우리	12.10	6	0	0	0	0	-	9 2/3	16	2	7	1	4	13	13	2.38
24	전승윤	우리	18.00	8	0	0	0	0	-	7	8	2	7	3	7	14	14	2.14
25	장효훈	우리	36.00	1	0	0	0	0	-	1	3	2	1	0	1	4	4	4.00
1	양승진	한화	-	1	0	0	0	0	-	0	1	0	0	0	0	1	1	-
1	정대훈	한화	0.00	2	0	0	0	0	-	2 2/3	3	0	2	0	1	0	0	1.88
3	토마스	한화	2.84	59	3	6	31	0	0.333	63 1/3	52	3	23	4	63	21	20	1.18
4	마정길	한화	2.91	64	2	1	2	7	0.667	92 2/3	63	7	31	10	67	31	30	1.01
5	류현진	한화	3.31	26	14	7	0	0	0.667	165 2/3	144	12	67	1	143	66	61	1.27
6	구대성	한화	3.48	38	2	3	0	9	0.400	41 1/3	39	2	14	2	29	17	16	1.28
7	윤규진	한화	3.76	42	5	2	1	12	0.714	69 1/3	64	3	41	6	47	33	29	1.51
8	권준헌	한화	3.86	3	0	0	0	0	-	2 1/3	3	0	0	0	1	1	1	1.29
9	김경선	한화	4.15	6	0	0	0	0	-	13	12	0	5	1	7	6	6	1.31
10	송진우	한화	4.48	31	6	8	0	2	0.429	132 2/3	141	13	62	6	73	72	66	1.53
11	김혁민	한화	4.55	33	4	5	0	0	0.444	65 1/3	70	7	31	3	34	36	33	1.55
12	유원상	한화	4.66	32	5	4	0	1	0.556	123 2/3	128	8	77	2	77	71	64	1.66
13	최영필	한화	4.73	36	7	8	0	3	0.467	85 2/3	98	4	38	3	48	50	45	1.59
14	정민철	한화	5.23	25	6	10	0	0	0.375	127 1/3	144	13	40	5	56	78	74	1.45
15	안영명	한화	5.31	46	7	1	2	5	0.875	57 2/3	56	11	40	4	39	35	34	1.66
16	김백만	한화	5.54	6	0	0	0	0	-	13	19	3	4	0	4	8	8	1.77
17	윤기호	한화	6.35	11	0	0	0	0	-	5 2/3	6	0	7	0	3	4	4	2.29
18	박정진	한화	6.75	5	0	0	0	0	-	1 1/3	4	1	1	0	0	1	1	3.75
19	양훈	한화	7.71	16	3	7	0	0	0.300	65 1/3	81	7	32	2	30	57	56	1.73
20	문용민	한화	13.50	3	0	0	0	0	-	2/3	2	0	0	0	0	1	1	3.00
21	윤경영	한화	54.00	2	0	0	0	0	-	1	6	1	4	0	1	6	6	10.00
1	전태현	KIA	-	1	0	0	0	0	-	0	3	0	0	0	0	3	3	-
2	한기주	KIA	1.71	46	3	2	26	0	0.600	58	44	1	16	2	46	11	11	1.03
3	윤석민	KIA	2.33	24	14	5	0	1	0.737	154 2/3	121	10	42	4	119	45	40	1.05
4	디아즈	KIA	2.98	12	0	2	0	0	0.000	45 1/3	43	2	19	4	23	18	15	1.37
5	이범석	KIA	3.08	28	7	10	0	1	0.412	119 2/3	93	10	47	3	89	53	41	1.17
6	유동훈	KIA	3.43	55	6	3	2	8	0.667	78 2/3	65	2	18	9	39	32	30	1.06
7	곽정철	KIA	3.57	15	1	1	0	0	0.500	35 1/3	38	1	16	1	26	15	14	1.53
8	손영민	KIA	3.66	50	5	2	1	5	0.714	64	65	2	22	7	56	27	26	1.36
9	박정규	KIA	3.86	7	0	0	0	0	-	2 1/3	1	0	5	0	1	1	1	2.57
10	데이비스	KIA	3.98	10	2	5	0	0	0.286	61	61	2	31	0	42	29	27	1.51
11	서재응	KIA	4.08	16	5	5	0	0	0.500	79 1/3	90	7	25	4	45	37	36	1.45
12	임준혁	KIA	4.59	40	5	5	0	2	0.500	66 2/3	63	3	38	12	48	34	34	1.52
13	이대진	KIA	4.83	20	5	10	0	0	0.333	85 2/3	88	5	50	7	37	49	46	1.61
14	리마	KIA	4.89	14	3	6	0	1	0.333	70	72	5	31	4	28	47	38	1.47
15	진민호	KIA	5.06	24	0	0	0	1	-	10 2/3	12	0	11	1	7	7	6	2.16
16	이동현	KIA	5.40	5	0	0	0	0	-	8 1/3	11	0	2	1	5	5	5	1.56
16	장문석	KIA	5.40	21	0	0	0	0	-	20	22	0	6	4	11	13	12	1.40
18	고우석	KIA	5.49	13	0	0	0	0	-	19 2/3	14	1	8	8	10	12	12	1.12
19	양현종	KIA	5.83	48	0	5	0	5	0.000	75 2/3	77	4	48	1	56	49	49	1.65
20	박정태	KIA	6.35	8	0	0	0	0	-	5 2/3	11	1	6	1	2	5	4	3.00
21	박경태	KIA	6.92	13	0	0	0	0	-	13	9	1	7	1	8	10	10	1.23
22	오준형	KIA	8.49	12	0	2	0	0	0.000	23 1/3	40	3	11	1	10	22	22	2.19
23	문수호	KIA	8.74	26	0	2	0	2	0.000	11 1/3	21	3	3	1	10	11	11	2.12
24	정민태	KIA	14.73	1	0	1	0	0	0.000	3 2/3	5	1	2	1	3	6	6	1.91
1	최종인	LG	0.00	1	0	0	0	0	-	1	0	0	3	0	0	0	0	3.00
2	경헌호	LG	2.31	30	1	0	0	2	1.000	46 2/3	42	4	14	1	27	13	12	1.20
3	봉중근	LG	2.66	28	11	8	0	0	0.579	186 1/3	153	13	68	12	140	66	55	1.19
4	오상민	LG	2.74	38	1	0	1	9	1.000	23	25	0	3	0	14	7	7	1.22
5	김회권	LG	3.00	2	0	0	0	0	-	3	5	0	0	1	1	1	1	1.67
6	송현우	LG	3.12	15	0	0	0	0	-	17 1/3	15	1	5	1	11	6	6	1.15
7	정재복	LG	3.89	55	4	10	13	10	0.286	71 2/3	71	2	28	1	44	31	31	1.38
8	옥스프링	LG	3.93	29	10	10	0	0	0.500	174	182	12	77	12	110	83	76	1.49
9	이범준	LG	4.81	38	3	2	0	0	0.600	91 2/3	88	7	59	7	37	54	49	1.60
10	우규민	LG	4.91	54	3	7	10	5	0.300	51 1/3	57	5	15	4	16	33	28	1.40
11	심수창	LG	5.16	16	6	5	0	0	0.545	66 1/3	97	4	22	4	20	42	38	1.79
12	정찬헌	LG	5.50	39	3	13	0	2	0.188	106 1/3	131	10	36	9	59	70	65	1.57
13	최원호	LG	5.90	11	1	5	0	0	0.167	39 2/3	50	4	19	1	14	27	26	1.74
14	이재영	LG	6.19	48	1	4	1	8	0.200	68 1/3	69	8	32	3	39	47	47	1.48
15	김민기	LG	7.03	21	1	2	0	0	0.333	32	44	2	17	1	19	25	25	1.91
16	장진용	LG	7.27	4	0	1	0	0	0.000	8 2/3	13	1	7	0	5	9	7	2.31
17	브라운	LG	7.93	8	1	5	0	0	0.167	36 1/3	57	4	13	5	15	34	32	1.93
18	김재현	LG	7.94	16	0	0	0	1	-	5 2/3	7	0	6	2	5	7	5	2.29
19	김수형	LG	8.22	8	0	0	0	0	-	7 2/3	12	1	2	2	4	7	7	1.83
20	박명환	LG	8.61	5	0	3	0	0	0.000	23	32	1	19	2	16	22	22	2.22
21	이승호	LG	9.25	20	0	2	0	1	0.000	24 1/3	37	2	18	4	15	25	25	2.26
22	김광수	LG	9.95	11	0	2	0	0	0.000	25 1/3	38	3	17	0	18	28	28	2.17
23	류택현	LG	11.05	38	0	1	0	2	0.000	14 2/3	27	1	9	1	10	18	18	2.45
24	박석진	LG	36.00	2	0	0	0	0	-	1	8	0	0	0	0	4	4	8.00
1	고효준	SK	0.00	1	0	0	0	0	-	1	0	0	1	0	1	0	0	1.00
1	임성헌	SK	0.00	1	0	0	0	0	-	1/3	0	0	0	0	0	0	0	0.00
3	최상덕	SK	1.93	14	0	0	0	1	-	14	13	0	1	0	5	3	3	1.00
4	정우람	SK	2.09	85	9	2	5	25	0.818	77 2/3	49	4	32	6	64	24	18	1.04
5	얀	SK	2.15	17	1	2	6	0	0.333	29 1/3	24	1	8	0	17	7	7	1.09
6	김광현	SK	2.39	27	16	4	0	0	0.800	162	127	9	63	2	150	50	43	1.17
7	정대현	SK	2.67	49	4	3	20	0	0.571	60 2/3	51	4	22	3	50	18	18	1.20
8	조웅천	SK	2.68	52	1	2	4	13	0.333	47	44	5	15	1	33	19	14	1.26
9	채병용	SK	2.70	27	10	2	0	1	0.833	136 2/3	126	10	43	6	81	43	41	1.24
10	윤길현	SK	2.90	55	1	0	2	14	1.000	49 2/3	37	1	23	2	49	17	16	1.21
11	김원형	SK	3.15	42	12	6	2	2	0.667	74 1/3	73	6	23	5	41	28	26	1.29
12	레이번	SK	3.30	26	5	3	0	0	0.625	133 2/3	129	9	65	10	68	55	49	1.45
13	이승호	SK	3.57	29	4	1	2	5	0.800	35 1/3	28	3	22	4	28	15	14	1.42
14	이영욱	SK	3.60	19	2	3	0	2	0.400	45	33	3	16	5	44	21	18	1.09
15	조영민	SK	3.74	38	3	0	0	1	1.000	53	54	6	20	1	21	22	22	1.40
16	송은범	SK	3.77	27	8	6	0	0	0.571	114 2/3	129	6	34	3	77	56	48	1.42
17	전병두	SK	4.64	10	2	4	0	0	0.333	33	27	4	25	1	29	21	17	1.58
18	가득염	SK	5.51	60	4	3	1	8	0.571	32 2/3	42	5	9	3	24	24	20	1.56
19	이한진	SK	5.56	23	0	1	1	0	0.000	34	37	1	8	2	14	23	21	1.32
20	레이	SK	6.64	5	1	2	0	0	0.333	20 1/3	26	1	15	0	11	15	15	2.02
21	김준	SK	9.00	1	0	0	0	0	-	1	2	0	1	1	2	1	1	3.00
22	쿠비얀	SK	12.86	3	1	2	0	0	0.333	7	8	1	8	0	3	10	10	2.29
23	신윤호	SK	27.00	2	0	0	0	0	-	2/3	3	0	3	0	1	3	2	9.00
