순위	선수명	팀명	ERA	G	W	L	SV	HLD	WPCT	IP	H	HR	BB	HBP	SO	R	ER	WHIP
20	김도규	롯데	6.75	24	0	3	1	1	0.000	18 2/3	18	1	8	0	16	15	14	1.39
20	김창훈	롯데	6.75	1	0	0	0	0	-	1 1/3	3	0	0	0	1	1	1	2.25
22	윤명준	롯데	7.71	16	0	1	0	4	0.000	14	24	3	8	2	9	12	12	2.29
23	박진	롯데	9.00	4	0	0	0	0	-	5	7	1	7	0	2	5	5	2.80
24	이태연	롯데	9.64	12	0	0	0	1	-	4 2/3	6	1	5	0	3	5	5	2.36
25	최영환	롯데	9.82	3	0	0	0	0	-	3 2/3	5	0	2	0	2	4	4	1.91
26	장세진	롯데	13.50	2	0	0	0	0	-	1 1/3	2	1	2	0	1	2	2	3.00
27	심재민	롯데	15.00	6	0	0	0	1	-	3	9	0	3	1	2	5	5	4.00
28	이진하	롯데	20.25	3	0	0	0	0	-	1 1/3	2	0	0	1	0	3	3	1.50
29	나원탁	롯데	40.50	1	0	0	0	0	-	2/3	3	1	1	0	1	3	3	6.00
1	박세웅	삼성	0.00	1	0	0	0	0	-	2/3	0	0	2	0	1	0	0	3.00
2	문용익	삼성	2.25	12	1	0	0	0	1.000	12	8	0	8	1	10	3	3	1.33
3	이호성	삼성	2.57	3	0	0	0	0	-	7	3	0	4	0	4	2	2	1.00
4	뷰캐넌	삼성	3.06	14	5	5	0	0	0.500	88 1/3	89	1	18	3	81	39	30	1.21
5	이재희	삼성	3.38	2	0	0	0	0	-	8	4	1	5	0	5	3	3	1.13
6	김대우	삼성	3.48	23	0	1	0	4	0.000	31	27	2	11	0	28	12	12	1.23
7	원태인	삼성	3.58	12	3	4	0	0	0.429	70 1/3	76	8	24	1	45	31	28	1.42
8	이재익	삼성	3.75	13	0	0	0	0	-	12	9	1	9	0	9	6	5	1.50
9	백정현	삼성	3.95	13	4	5	0	0	0.444	70 2/3	63	4	27	0	49	32	31	1.27
10	이승현	삼성	3.95	28	1	3	5	4	0.250	27 1/3	26	2	11	2	23	12	12	1.35
11	황동재	삼성	4.22	2	0	1	0	0	0.000	10 2/3	10	3	4	1	8	6	5	1.31
12	오승환	삼성	4.23	23	2	2	9	2	0.500	27 2/3	33	5	8	2	20	14	13	1.48
13	이승현	삼성	4.35	32	2	3	0	6	0.400	31	37	3	7	0	25	19	15	1.42
14	수아레즈	삼성	4.54	13	2	6	0	0	0.250	77 1/3	96	3	20	2	64	41	39	1.50
15	최충연	삼성	4.82	7	0	0	0	0	-	9 1/3	10	3	7	3	8	8	5	1.82
16	우규민	삼성	5.68	24	2	0	0	6	1.000	19	23	2	1	2	15	14	12	1.26
17	최채흥	삼성	6.75	3	0	0	0	0	-	14 2/3	22	2	5	0	8	11	11	1.84
18	이상민	삼성	7.20	16	2	0	0	1	1.000	15	22	2	2	0	17	12	12	1.60
19	홍정우	삼성	7.80	16	2	3	0	1	0.400	15	19	3	8	0	8	14	13	1.80
20	최지광	삼성	8.10	4	0	0	0	0	-	3 1/3	4	0	3	0	2	3	3	2.10
21	김태훈	삼성	8.54	29	2	3	2	5	0.400	26 1/3	32	3	17	0	17	26	25	1.86
22	양창섭	삼성	9.86	8	0	3	0	1	0.000	21	34	6	13	1	7	23	23	2.24
23	장필준	삼성	10.80	2	0	0	0	0	-	5	8	1	4	2	4	6	6	2.40
24	허윤동	삼성	11.17	6	0	1	0	0	0.000	9 2/3	16	0	12	0	6	12	12	2.90
25	최하늘	삼성	47.25	1	0	1	0	0	0.000	1 1/3	7	1	1	0	0	7	7	6.00
1	박승주	키움	0.00	2	0	0	0	0	-	1	2	0	2	0	0	1	0	4.00
2	윤정현	키움	1.50	5	0	0	0	0	-	6	5	0	6	0	2	2	1	1.83
3	안우진	키움	1.61	14	5	4	0	0	0.556	89 1/3	68	2	20	0	107	19	16	0.99
4	문성현	키움	2.08	8	1	0	0	1	1.000	8 2/3	8	0	3	0	4	2	2	1.27
5	임창민	키움	2.22	27	1	1	11	1	0.500	24 1/3	26	1	9	2	20	8	6	1.44
6	이명종	키움	2.29	14	3	1	0	0	0.750	19 2/3	22	1	6	2	12	6	5	1.42
7	후라도	키움	2.69	15	5	7	0	0	0.417	93 2/3	87	3	23	7	76	36	28	1.17
8	최원태	키움	2.71	14	6	3	0	0	0.667	86 1/3	77	6	20	4	67	27	26	1.12
9	하영민	키움	3.55	29	2	1	0	2	0.667	25 1/3	30	3	13	1	23	14	10	1.70
10	정찬헌	키움	3.62	9	1	4	0	0	0.200	49 2/3	36	3	6	2	25	20	20	0.85
11	김성진	키움	3.71	30	1	0	0	5	1.000	26 2/3	23	1	15	1	18	11	11	1.43
12	원종현	키움	3.77	15	1	0	0	4	1.000	14 1/3	16	3	2	1	12	10	6	1.26
13	김재웅	키움	3.86	32	1	2	5	9	0.333	28	26	1	9	0	17	12	12	1.25
13	양현	키움	3.86	31	0	3	0	5	0.000	30 1/3	38	1	10	0	10	13	13	1.58
15	요키시	키움	4.39	12	5	3	0	0	0.625	65 2/3	82	3	14	3	51	37	32	1.46
16	맥키니	키움	4.50	1	0	1	0	0	0.000	4	5	0	3	0	2	2	2	2.00
17	장재영	키움	5.23	6	0	2	0	0	0.000	20 2/3	24	1	16	0	19	12	12	1.94
18	이승호	키움	5.40	4	0	0	0	1	-	5	5	1	4	0	1	3	3	1.80
19	김동혁	키움	6.38	23	0	4	0	5	0.000	24	31	1	3	4	18	18	17	1.42
20	김선기	키움	6.75	7	0	0	1	0	-	8	11	0	3	0	8	8	6	1.75
21	김준형	키움	7.04	8	0	0	0	0	-	7 2/3	4	0	6	3	5	6	6	1.30
22	이영준	키움	21.60	2	0	1	0	0	0.000	1 2/3	4	0	1	0	0	4	4	3.00
23	변시원	키움	40.50	3	0	0	0	0	-	2	6	1	1	2	1	9	9	3.50
1	산체스	한화	1.48	8	4	0	0	0	1.000	42 2/3	35	0	8	3	33	9	7	1.01
2	윤대경	한화	1.48	23	2	0	0	2	1.000	24 1/3	15	1	8	2	12	4	4	0.95
3	이태양	한화	2.61	26	1	0	0	2	1.000	38	35	1	10	1	29	12	11	1.18
4	박상원	한화	2.77	23	3	0	4	0	1.000	26	18	1	14	3	22	9	8	1.23
5	페냐	한화	3.32	14	5	4	0	0	0.556	78 2/3	67	7	29	6	57	32	29	1.22
6	한승주	한화	3.47	27	1	2	0	2	0.333	36 1/3	38	5	16	1	32	15	14	1.49
7	김범수	한화	3.55	32	2	2	0	7	0.500	25 1/3	26	1	15	2	20	11	10	1.62
7	주현상	한화	3.55	11	0	1	0	1	0.000	12 2/3	10	0	9	0	15	5	5	1.50
9	문동주	한화	3.84	13	4	5	0	0	0.444	65 2/3	59	1	26	3	60	29	28	1.29
10	정우람	한화	3.86	29	0	1	0	5	0.000	23 1/3	21	2	9	1	16	10	10	1.29
11	한승혁	한화	4.22	15	0	1	0	1	0.000	21 1/3	21	2	11	1	17	10	10	1.50
12	강재민	한화	4.24	33	1	3	0	9	0.250	34	19	2	14	6	31	16	16	0.97
13	장민재	한화	4.53	11	2	5	0	0	0.286	51 2/3	56	10	14	5	40	33	26	1.35
14	김기중	한화	4.82	30	0	1	0	0	0.000	28	27	1	22	7	23	18	15	1.75
15	남지민	한화	5.48	9	1	5	0	0	0.167	21 1/3	29	0	6	3	15	14	13	1.64
16	김서현	한화	5.60	18	0	0	1	0	-	17 2/3	16	1	13	5	23	13	11	1.64
17	윤산흠	한화	6.00	5	0	0	0	0	-	3	3	0	6	0	3	2	2	3.00
18	스미스	한화	6.75	1	0	0	0	0	-	2 2/3	3	0	0	1	2	2	2	1.13
19	김민우	한화	6.97	12	1	6	0	0	0.143	51 2/3	65	6	28	2	43	43	40	1.80
20	송윤준	한화	8.31	4	0	0	0	0	-	4 1/3	4	0	2	0	3	4	4	1.38
21	김규연	한화	9.00	1	0	0	0	0	-	1	1	0	1	0	0	1	1	2.00
22	김재영	한화	11.25	3	0	0	0	0	-	4	5	1	2	1	3	5	5	1.75
23	장시환	한화	13.50	3	0	1	0	0	0.000	2	7	0	2	1	1	3	3	4.50
24	장지수	한화	18.00	1	0	0	0	0	-	2	4	0	2	0	0	5	4	3.00
1	김승현	KIA	0.00	1	0	0	0	0	-	2 2/3	0	0	3	1	2	0	0	1.13
1	유승철	KIA	0.00	1	0	0	0	0	-	1	0	0	1	0	0	0	0	1.00
3	이준영	KIA	0.95	31	1	0	0	5	1.000	19	14	0	13	0	19	2	2	1.42
4	최지민	KIA	1.83	31	2	2	2	4	0.500	34 1/3	23	2	16	0	25	8	7	1.14
5	임기영	KIA	2.45	27	1	0	2	7	1.000	44	30	1	11	5	31	12	12	0.93
6	김유신	KIA	2.77	11	0	1	0	1	0.000	13	15	1	6	1	3	4	4	1.62
7	정해영	KIA	3.44	20	3	1	6	0	0.750	18 1/3	22	3	7	1	9	8	7	1.58
8	전상현	KIA	3.48	26	1	1	0	5	0.500	20 2/3	21	1	16	1	21	10	8	1.79
9	이의리	KIA	3.55	14	6	4	0	0	0.600	63 1/3	44	0	54	3	81	27	25	1.55
10	황동하	KIA	3.65	7	0	1	0	0	0.000	12 1/3	10	1	9	0	8	7	5	1.54
11	장현식	KIA	3.66	22	1	2	2	2	0.333	19 2/3	21	2	11	0	20	11	8	1.63
12	앤더슨	KIA	3.82	13	4	6	0	0	0.400	73	69	5	24	1	64	39	31	1.27
13	양현종	KIA	3.94	13	4	4	0	0	0.500	75 1/3	93	4	21	1	67	37	33	1.51
14	박준표	KIA	3.97	14	0	0	0	2	-	11 1/3	9	1	2	0	6	6	5	0.97
15	윤영철	KIA	4.04	11	3	4	0	0	0.429	55 2/3	57	3	21	1	32	26	25	1.40
16	김기훈	KIA	4.43	19	1	0	0	0	1.000	20 1/3	16	0	25	1	16	12	10	2.02
17	메디나	KIA	6.05	12	2	6	0	0	0.250	58	64	6	29	9	36	42	39	1.60
18	김대유	KIA	6.92	19	0	2	0	2	0.000	13	11	2	5	5	16	10	10	1.23
19	곽도규	KIA	9.00	6	0	0	0	0	-	5	5	0	6	0	7	5	5	2.20
20	윤중현	KIA	11.57	3	0	0	0	0	-	4 2/3	9	2	2	0	1	6	6	2.36
21	김재열	KIA	27.00	1	0	0	0	0	-	1	4	0	2	0	1	3	3	54.00
1	김재윤	KT	1.26	24	2	2	11	0	0.500	28 2/3	16	1	7	0	31	6	4	0.80
2	박영현	KT	1.96	32	1	2	1	13	0.333	36 2/3	24	0	10	1	42	10	8	0.93
3	전용주	KT	2.61	14	0	1	0	1	0.000	10 1/3	5	0	5	1	9	3	3	0.97
4	고영표	KT	3.04	13	6	3	0	0	0.667	77	76	4	8	4	48	28	26	1.09
5	김정운	KT	3.38	2	0	0	0	0	-	2 2/3	2	0	4	2	2	1	1	2.25
5	이선우	KT	3.38	16	0	1	0	0	0.000	26 2/3	27	4	6	2	21	11	10	1.24
5	쿠에바스	KT	3.38	2	1	0	0	0	1.000	10 2/3	9	0	2	0	9	4	4	1.03
8	배제성	KT	3.60	12	3	5	0	0	0.375	60	63	3	30	0	39	29	24	1.55
9	엄상백	KT	4.02	12	3	6	0	0	0.333	65	64	1	18	0	54	30	29	1.26
10	손동현	KT	4.05	30	3	2	1	4	0.600	33 1/3	36	3	7	2	18	15	15	1.29
11	이상동	KT	4.32	8	2	0	0	0	1.000	8 1/3	11	1	8	0	9	4	4	2.28
12	벤자민	KT	4.48	14	7	3	0	0	0.700	74 1/3	76	11	29	2	75	47	37	1.41
13	주권	KT	5.03	17	1	1	0	2	0.500	19 2/3	16	2	11	1	8	11	11	1.37
14	박세진	KT	5.14	9	0	1	0	0	0.000	7	12	1	8	0	8	6	4	2.86
15	슐서	KT	5.62	9	1	7	0	0	0.125	49 2/3	66	6	14	0	35	32	31	1.61
16	조현우	KT	6.00	5	0	0	0	0	-	3	6	0	2	0	1	2	2	2.67
17	김영현	KT	6.89	16	0	0	0	0	-	15 2/3	17	0	12	0	18	13	12	1.85
18	김태오	KT	7.36	5	0	0	0	0	-	7 1/3	10	0	4	0	3	6	6	1.91
18	이채호	KT	7.36	17	0	0	0	1	-	14 2/3	18	5	5	1	4	12	12	1.57
20	김민수	KT	7.59	12	0	0	0	3	-	10 2/3	13	1	5	0	4	9	9	1.69
21	김민	KT	8.31	8	0	0	0	0	-	8 2/3	16	2	6	2	6	9	8	2.54
22	조이현	KT	9.00	8	0	1	0	0	0.000	18	37	2	3	1	11	19	18	2.22
23	소형준	KT	11.45	3	0	0	0	0	-	11	22	1	3	3	4	14	14	2.2
1	송승기	LG	0.00	1	0	0	0	0	-	1	1	0	1	0	0	0	0	2.00
1	송은범	LG	0.00	1	0	0	0	0	-	1	1	0	2	0	0	0	0	3.00
1	채지선	LG	0.00	1	0	0	0	0	-	2/3	0	0	0	0	0	0	0	0.00
4	함덕주	LG	1.02	36	3	0	3	11	1.000	35 1/3	15	0	12	0	34	6	4	0.76
5	플럿코	LG	1.66	15	10	0	0	0	1.000	92	75	3	21	1	72	20	17	1.04
6	백승현	LG	2.08	9	0	0	1	1	-	8 2/3	4	0	2	0	10	2	2	0.69
7	최동환	LG	2.41	18	0	0	0	0	-	18 2/3	11	1	6	3	12	5	5	0.91
8	이상규	LG	2.70	7	0	0	0	0	-	6 2/3	7	0	5	0	5	2	2	1.80
9	박명근	LG	3.00	33	2	0	5	5	1.000	33	26	0	15	4	27	13	11	1.24
10	임찬규	LG	3.18	15	5	1	0	1	0.833	68	60	5	24	1	48	26	24	1.24
11	김진성	LG	3.23	35	2	1	0	7	0.667	30 2/3	20	4	13	0	30	11	11	1.08
12	이우찬	LG	3.24	15	1	1	0	1	0.500	16 2/3	15	1	9	1	11	6	6	1.44
13	진해수	LG	3.68	19	0	0	0	2	-	14 2/3	18	2	10	0	12	8	6	1.91
14	유영찬	LG	3.75	32	4	1	0	4	0.800	36	27	1	24	4	29	15	15	1.42
15	고우석	LG	3.77	15	2	3	4	0	0.400	14 1/3	12	1	10	0	23	6	6	1.53
16	이지강	LG	3.95	9	0	3	0	0	0.000	27 1/3	23	3	14	2	18	21	12	1.35
17	켈리	LG	4.26	15	6	4	0	0	0.600	88 2/3	95	5	23	4	60	50	42	1.33
18	정우영	LG	4.70	36	0	4	0	11	0.000	30 2/3	37	0	8	10	23	26	16	1.47
19	이민호	LG	5.03	5	0	2	0	0	0.000	19 2/3	22	1	10	0	7	13	11	1.63
20	김윤식	LG	5.29	11	3	4	0	0	0.429	49 1/3	61	4	20	2	30	29	29	1.64
21	강효종	LG	5.40	5	1	1	0	0	0.500	16 2/3	17	0	9	2	11	12	10	1.56
22	이정용	LG	5.48	24	3	0	3	1	1.000	23	30	3	5	1	19	15	14	1.52
23	이상영	LG	6.75	2	0	1	0	0	0.000	5 1/3	6	0	5	2	2	5	4	2.06
24	김대현	LG	9.00	2	0	0	0	0	-	2	6	1	0	1	1	3	2	3.00
24	성동현	LG	9.00	1	0	0	0	0	-	1	2	0	1	0	1	1	1	3.00
26	배재준	LG	18.00	1	0	0	0	0	-	1	2	0	1	0	0	2	2	3.00
27	최성훈	LG	22.50	3	0	0	0	0	-	2	6	0	1	0	1	5	5	3.50
28	김동규	LG	27.00	1	0	0	0	0	-	1/3	0	0	3	1	0	2	1	9.00
28	김영준	LG	27.00	1	1	0	0	0	1.000	1/3	1	0	1	0	0	1	1	6.00
1	배민서	NC	0.00	3	0	0	0	0	-	3 2/3	4	0	2	1	2	3	0	1.64
2	류진욱	NC	0.75	25	0	1	0	7	0.000	24	7	0	13	1	20	2	2	0.83
3	페디	NC	1.74	12	10	1	0	0	0.909	72 1/3	58	6	18	2	89	17	14	1.05
4	조민석	NC	2.14	22	1	0	0	4	1.000	21	17	0	10	0	20	6	5	1.29
5	전사민	NC	2.53	6	0	2	1	0	0.000	10 2/3	12	0	7	1	3	4	3	1.78
6	최성영	NC	2.57	7	4	0	0	0	1.000	28	27	1	13	2	18	8	8	1.43
7	심창민	NC	2.70	5	0	1	0	0	0.000	3 1/3	2	0	5	1	5	2	1	2.10
7	이재학	NC	2.70	6	2	1	0	0	0.667	33 1/3	14	1	17	1	23	12	10	0.93
9	김진호	NC	2.76	19	2	1	0	9	0.667	16 1/3	15	0	10	1	22	5	5	1.53
10	임정호	NC	3.00	30	0	1	0	5	0.000	24	22	3	9	1	20	9	8	1.29
11	구창모	NC	3.26	9	1	3	0	0	0.250	47	37	4	14	0	54	19	17	1.09
12	김영규	NC	3.56	28	0	3	0	12	0.000	30 1/3	20	0	13	0	24	12	12	1.09
13	김시훈	NC	3.91	30	2	1	3	8	0.667	25 1/3	24	2	16	0	34	13	11	1.58
14	이용준	NC	4.05	13	3	4	0	0	0.429	53 1/3	50	4	32	1	41	29	24	1.54
15	하준영	NC	4.33	30	1	0	0	2	1.000	27	28	3	9	0	26	13	13	1.37
16	신민혁	NC	4.57	10	3	2	0	0	0.600	45 1/3	53	7	14	4	41	29	23	1.48
17	이용찬	NC	4.91	25	2	1	10	0	0.667	25 2/3	25	2	9	0	27	14	14	1.32
18	송명기	NC	4.96	18	2	5	0	0	0.286	49	55	6	27	6	34	29	27	1.67
19	와이드너	NC	6.35	5	2	2	0	0	0.500	28 1/3	24	3	14	3	29	23	20	1.34
19	이준호	NC	6.35	9	0	1	0	0	0.000	17	17	1	9	2	10	14	12	1.53
21	정구범	NC	9.00	2	0	0	0	0	-	4	5	1	4	0	3	4	4	2.25
22	김태현	NC	12.00	2	0	0	0	0	-	3	6	2	2	0	0	4	4	2.67
23	임지민	NC	13.50	2	0	0	0	0	-	1 1/3	2	0	4	0	3	2	2	4.50
1	박민호	SSG	0.90	10	0	0	0	0	-	10	14	0	1	2	4	3	1	1.50
2	서진용	SSG	1.44	31	1	0	23	0	1.000	31 1/3	25	1	23	3	32	6	5	1.53
3	임준섭	SSG	2.08	22	0	0	0	3	-	21 2/3	21	1	13	0	19	6	5	1.57
4	신헌민	SSG	2.16	7	0	0	0	0	-	8 1/3	9	1	2	0	5	2	2	1.32
5	노경은	SSG	2.48	33	6	2	2	16	0.750	36 1/3	34	1	17	3	26	10	10	1.40
6	맥카티	SSG	2.52	13	7	3	0	0	0.700	75	57	4	25	1	66	27	21	1.09
7	고효준	SSG	2.77	32	2	1	0	6	0.667	26	15	2	22	0	31	8	8	1.42
7	이건욱	SSG	2.77	6	0	0	0	0	-	13	13	0	4	1	8	4	4	1.31
9	최민준	SSG	3.09	29	4	2	1	6	0.667	35	36	4	12	0	21	13	12	1.37
10	김광현	SSG	3.59	11	4	1	0	0	0.800	57 2/3	55	6	26	0	48	24	23	1.40
11	오원석	SSG	3.77	13	5	4	0	0	0.556	71 2/3	63	4	30	2	50	34	30	1.30
12	백승건	SSG	3.86	23	2	1	0	3	0.667	35	33	4	17	0	26	18	15	1.43
13	엘리아스	SSG	4.00	6	3	2	0	0	0.600	36	35	5	14	1	30	17	16	1.36
14	문승원	SSG	4.33	22	2	2	1	5	0.500	43 2/3	52	4	13	1	31	21	21	1.49
15	이로운	SSG	5.06	22	3	0	0	4	1.000	26 2/3	30	0	14	0	26	17	15	1.65
16	송영진	SSG	5.52	8	3	1	0	0	0.750	29 1/3	27	1	22	1	22	22	18	1.67
17	박종훈	SSG	6.20	11	1	5	0	0	0.167	53 2/3	54	6	38	9	34	39	37	1.71
18	조성훈	SSG	6.43	2	0	1	0	0	0.000	7	10	0	4	2	4	5	5	2.00
19	한두솔	SSG	9.00	1	0	0	0	0	-	1	1	0	1	1	2	1	1	27.00
