순위	선수명	팀명	ERA	G	W	L	SV	HLD	WPCT	IP	H	HR	BB	HBP	SO	R	ER	WHIP
16	한현희	키움	4.98	25	7	9	0	0	0.438	135 2/3	141	10	37	14	109	77	75	1.31
17	최원태	키움	5.07	21	7	6	0	0	0.538	110	115	16	37	7	67	68	62	1.38
18	이승호	키움	5.08	24	6	6	0	0	0.500	118 2/3	132	15	40	5	73	71	67	1.45
19	김동혁	키움	5.19	8	0	1	0	0	0.000	8 2/3	8	1	1	1	6	5	5	1.04
20	조영건	키움	5.28	20	3	3	0	0	0.500	44 1/3	47	8	27	4	23	30	26	1.67
21	오주원	키움	5.40	25	3	1	0	2	0.750	18 1/3	22	6	0	0	13	12	11	1.20
21	조성운	키움	5.40	42	1	1	0	1	0.500	45	48	6	19	2	29	30	27	1.49
23	김성민	키움	6.46	25	1	0	0	0	1.000	23 2/3	28	3	12	3	21	19	17	1.69
24	윤정현	키움	8.89	15	0	1	0	0	0.000	27 1/3	54	3	10	2	11	32	27	2.34
25	정대현	키움	10.13	1	0	0	0	0	-	2 2/3	5	1	0	0	3	3	3	1.88
26	김정후	키움	12.00	4	0	0	0	0	-	3	7	1	4	0	3	4	4	3.67
27	신재영	키움	12.60	7	0	0	0	0	-	5	13	2	4	0	1	8	7	3.40
28	박승주	키움	19.64	5	0	1	0	0	0.000	3 2/3	10	0	5	0	3	8	8	4.09
29	박관진	키움	27.00	1	0	1	0	0	0.000	1/3	1	0	1	0	1	1	1	6.00
30	김정인	키움	54.00	2	0	0	0	0	-	1	6	0	3	0	1	6	6	9.00
1	서균	한화	0.00	7	0	0	0	0	-	7 1/3	7	0	6	1	1	0	0	1.77
2	윤대경	한화	1.59	55	5	0	0	7	1.000	51	48	3	25	3	42	16	9	1.43
3	강재민	한화	2.57	50	1	2	1	14	0.333	49	41	3	18	0	57	16	14	1.20
4	김진영	한화	3.33	58	3	3	0	8	0.500	54	48	6	22	3	56	26	20	1.30
5	장웅정	한화	3.52	2	0	1	0	0	0.000	7 2/3	7	0	6	0	5	3	3	1.70
6	송윤준	한화	4.30	26	0	0	0	1	-	23	23	1	13	1	16	11	11	1.57
7	김민우	한화	4.34	26	5	10	0	0	0.333	132 2/3	121	15	72	7	124	72	64	1.45
8	문동욱	한화	4.50	19	0	1	1	1	0.000	18	12	2	17	2	9	10	9	1.61
9	박상원	한화	4.66	62	1	0	1	10	1.000	58	62	8	20	4	52	35	30	1.41
10	정우람	한화	4.80	50	3	5	16	0	0.375	54 1/3	58	4	12	5	53	29	29	1.29
11	서폴드	한화	4.91	28	10	13	0	0	0.435	165	203	19	42	13	97	107	90	1.48
12	장시환	한화	5.02	26	4	14	0	0	0.222	132 2/3	139	15	74	8	115	81	74	1.61
13	김범수	한화	5.24	24	3	6	0	0	0.333	55	55	9	42	3	55	34	32	1.76
14	김진욱	한화	5.64	22	3	4	1	0	0.429	44 2/3	50	9	25	5	29	29	28	1.68
15	안영명	한화	5.91	39	1	1	0	1	0.500	45 2/3	51	9	18	2	34	32	30	1.51
16	김종수	한화	5.94	54	1	1	1	7	0.500	50	54	6	26	3	43	34	33	1.60
17	채드벨	한화	5.96	16	2	8	0	0	0.200	77	85	10	35	5	61	54	51	1.56
18	이현호	한화	6.46	16	0	2	0	0	0.000	15 1/3	18	4	10	1	15	12	11	1.83
19	장민재	한화	6.75	24	2	7	0	0	0.222	57 1/3	86	5	13	2	32	44	43	1.73
20	김이환	한화	6.82	17	2	7	0	0	0.222	64 2/3	75	9	44	4	41	50	49	1.84
21	윤규진	한화	7.36	2	0	0	0	0	-	3 2/3	7	1	1	0	4	5	3	2.18
22	박주홍	한화	8.39	11	0	5	0	0	0.000	24 2/3	30	5	16	0	19	24	23	1.86
23	김기탁	한화	9.00	5	0	0	0	0	-	7	13	1	5	0	3	10	7	2.57
23	신정락	한화	9.00	16	0	1	0	0	0.000	12	15	2	7	2	14	12	12	1.83
25	황영국	한화	10.24	21	0	0	0	4	-	19 1/3	29	3	14	2	17	22	22	2.22
26	윤호솔	한화	10.50	6	0	1	0	0	0.000	6	8	2	6	0	4	8	7	2.33
27	오동욱	한화	13.50	4	0	1	0	0	0.000	10	22	3	7	2	5	19	15	2.90
27	임준섭	한화	13.50	10	0	2	0	1	0.000	8 2/3	18	1	6	0	6	13	13	2.77
29	한승주	한화	16.20	1	0	0	0	0	-	1 2/3	3	1	2	0	2	3	3	3.00
30	노시환	한화	18.00	1	0	0	0	0	-	1	1	1	0	1	0	2	2	1.00
1	황윤호	KIA	0.00	1	0	0	0	0	-	1/3	0	0	0	0	0	0	0	0.00
2	박준표	KIA	1.57	50	7	1	6	11	0.875	51 2/3	41	3	8	0	44	16	9	0.95
3	전상현	KIA	2.45	47	2	2	15	13	0.500	47 2/3	35	4	22	0	64	21	13	1.20
4	브룩스	KIA	2.50	23	11	4	0	0	0.733	151 1/3	131	4	24	3	130	43	42	1.02
5	정해영	KIA	3.29	47	5	4	1	11	0.556	38 1/3	41	2	24	2	32	15	14	1.70
6	변시원	KIA	3.60	4	1	0	0	0	1.000	5	8	0	3	0	1	4	2	2.20
7	남재현	KIA	4.02	8	0	0	0	0	-	15 2/3	20	1	11	1	8	12	7	1.98
8	가뇽	KIA	4.34	28	11	8	0	0	0.579	159 2/3	162	7	64	9	141	86	77	1.42
9	황인준	KIA	4.50	3	0	0	0	0	-	4	6	1	2	0	1	2	2	2.00
10	양현종	KIA	4.70	31	11	10	0	0	0.524	172 1/3	180	13	64	5	149	99	90	1.42
11	홍상삼	KIA	5.06	57	4	5	0	17	0.444	48	32	5	54	3	61	27	27	1.79
12	임기영	KIA	5.15	25	9	10	0	0	0.474	127 2/3	152	12	33	9	106	80	73	1.45
13	이준영	KIA	5.32	48	0	2	0	13	0.000	23 2/3	31	1	13	0	22	14	14	1.86
14	김기훈	KIA	5.37	22	0	4	0	1	0.000	52	58	8	31	2	39	35	31	1.71
15	김명찬	KIA	6.23	21	0	1	0	1	0.000	8 2/3	13	2	12	2	11	7	6	2.88
16	이민우	KIA	6.79	22	6	10	0	0	0.375	106	129	11	47	6	67	87	80	1.66
17	고영창	KIA	6.83	48	1	1	1	2	0.500	58	88	3	17	5	23	46	44	1.81
18	김현수	KIA	7.24	15	1	2	0	0	0.333	32 1/3	41	3	31	2	19	27	26	2.23
19	김재열	KIA	7.27	14	0	1	0	2	0.000	17 1/3	23	3	12	3	13	16	14	2.02
20	양승철	KIA	7.85	15	0	0	0	0	-	28 2/3	41	4	24	3	13	26	25	2.27
21	서덕원	KIA	8.53	11	0	0	0	0	-	12 2/3	14	5	4	3	6	12	12	1.42
22	김승범	KIA	9.00	1	0	0	0	0	-	1	1	0	2	0	0	1	1	3.00
23	장현식	KIA	10.76	37	4	4	0	6	0.500	41	64	8	22	3	26	52	49	2.10
24	김현준	KIA	12.56	15	1	0	0	1	1.000	14 1/3	20	2	13	1	12	20	20	2.30
25	박진태	KIA	13.02	12	0	0	0	0	-	18 2/3	32	9	16	4	14	27	27	2.57
26	차명진	KIA	135.00	1	0	0	0	0	-	1/3	3	0	0	2	0	5	5	9.00
1	한승지	KT	-	1	0	0	0	0	-	0	4	0	1	1	0	4	4	-
2	이보근	KT	2.51	49	3	1	6	9	0.750	46 2/3	42	2	12	2	27	17	13	1.16
3	주권	KT	2.70	77	6	2	0	31	0.750	70	54	6	32	1	37	25	21	1.23
4	김성훈	KT	3.00	3	0	0	0	0	-	3	1	0	4	0	3	1	1	1.67
5	조현우	KT	3.09	54	5	1	1	9	0.833	46 2/3	38	1	22	1	33	16	16	1.29
6	김재윤	KT	3.26	56	5	3	21	1	0.625	60 2/3	62	7	15	0	58	23	22	1.27
7	유원상	KT	3.80	62	2	1	2	9	0.667	64	52	8	28	1	37	32	27	1.25
8	소형준	KT	3.86	26	13	6	0	0	0.684	133	141	6	45	6	92	63	57	1.40
9	배제성	KT	3.95	26	10	7	0	0	0.588	141 1/3	130	12	76	4	83	67	62	1.46
10	쿠에바스	KT	4.10	27	10	8	0	0	0.556	158	152	16	46	9	110	80	72	1.25
11	데스파이네	KT	4.33	35	15	8	0	0	0.652	207 2/3	233	18	68	8	152	105	100	1.45
12	전유수	KT	5.12	47	5	4	2	3	0.556	45 2/3	46	3	21	3	27	26	26	1.47
13	손동현	KT	5.31	23	0	0	0	1	-	20 1/3	21	5	10	0	12	14	12	1.52
14	이상화	KT	5.40	18	1	1	0	1	0.500	15	11	2	10	0	7	9	9	1.40
15	이창재	KT	5.63	10	0	0	0	1	-	8	10	0	4	0	7	6	5	1.75
16	이대은	KT	5.83	20	0	4	1	0	0.000	29 1/3	36	4	13	5	15	23	19	1.67
17	하준호	KT	6.05	42	0	3	0	5	0.000	41 2/3	38	1	27	2	26	30	28	1.56
18	김민수	KT	6.10	33	3	8	0	0	0.273	103 1/3	151	14	30	4	63	80	70	1.75
19	이강준	KT	6.35	4	0	0	0	0	-	5 2/3	9	1	5	3	3	4	4	2.47
20	김민	KT	6.54	24	3	3	0	1	0.500	42 2/3	46	6	29	5	32	35	31	1.76
21	조병욱	KT	7.62	9	0	1	0	0	0.000	28 1/3	39	4	13	1	11	24	24	1.84
22	이상동	KT	9.00	5	0	0	0	0	-	6	11	0	3	0	3	6	6	2.33
23	류희운	KT	10.80	7	0	1	0	0	0.000	8 1/3	14	1	4	0	7	10	10	2.16
24	이선우	KT	13.50	2	0	0	0	0	-	2	6	1	1	0	1	3	3	3.50
25	금민철	KT	15.43	3	0	0	0	0	-	2 1/3	6	0	1	2	2	4	4	3.00
26	박세진	KT	108.00	1	0	0	0	0	-	1/3	2	0	1	1	0	4	4	9.00
26	안현준	KT	108.00	1	0	0	0	0	-	1/3	2	0	2	0	0	4	4	12.00
1	정우영	LG	3.12	65	4	4	5	20	0.500	75	48	3	29	11	59	26	26	1.03
2	켈리	LG	3.32	28	15	7	0	0	0.682	173 1/3	160	16	40	11	134	67	64	1.15
3	최동환	LG	3.47	54	4	1	0	4	0.800	57	54	6	12	2	42	23	22	1.16
4	정찬헌	LG	3.51	19	7	4	0	0	0.636	110 1/3	116	10	31	4	85	51	43	1.33
5	최성훈	LG	3.51	48	0	0	0	2	-	33 1/3	36	1	16	1	24	13	13	1.56
6	이민호	LG	3.69	20	4	4	0	0	0.500	97 2/3	94	5	44	10	67	46	40	1.41
7	이정용	LG	3.71	34	3	0	0	4	1.000	34	32	6	14	2	33	15	14	1.35
8	남호	LG	3.93	6	0	0	0	0	-	18 1/3	13	1	12	1	14	9	8	1.36
9	임찬규	LG	4.08	27	10	9	0	0	0.526	147 2/3	143	14	65	5	138	76	67	1.41
10	고우석	LG	4.10	40	0	4	17	1	0.000	41 2/3	37	2	19	2	51	22	19	1.34
11	성재헌	LG	4.15	4	0	0	0	0	-	4 1/3	6	0	1	1	1	2	2	1.62
12	진해수	LG	4.32	76	4	2	0	22	0.667	50	54	3	23	4	59	27	24	1.54
13	윌슨	LG	4.42	25	10	8	0	0	0.556	144 2/3	161	13	39	8	109	81	71	1.38
14	송은범	LG	4.50	56	4	2	2	6	0.667	56	66	4	19	3	28	29	28	1.52
15	차우찬	LG	5.34	13	5	5	0	0	0.500	64	71	8	28	2	51	39	38	1.55
16	이찬혁	LG	5.40	4	0	0	0	0	-	3 1/3	4	1	3	1	1	2	2	2.10
17	김대현	LG	5.85	33	4	0	0	3	1.000	32 1/3	37	6	23	1	28	24	21	1.86
18	김윤식	LG	6.25	23	2	4	0	2	0.333	67 2/3	87	7	24	6	38	50	47	1.64
19	이상규	LG	6.68	28	2	3	4	1	0.400	31	45	4	21	1	18	23	23	2.13
20	여건욱	LG	7.16	25	1	3	1	2	0.250	27 2/3	36	8	4	3	18	24	22	1.45
21	문광은	LG	11.25	4	0	0	0	0	-	4	7	1	2	0	4	5	5	2.25
22	류원석	LG	11.57	4	0	1	0	0	0.000	4 2/3	8	1	11	4	5	14	6	4.07
22	이우찬	LG	11.57	4	0	0	0	0	-	4 2/3	9	1	7	2	4	6	6	3.43
24	김지용	LG	14.73	4	0	0	0	0	-	3 2/3	5	1	2	0	4	6	6	1.91
25	정용운	LG	16.20	3	0	0	0	0	-	1 2/3	3	0	1	0	3	3	3	2.40
26	한선태	LG	18.00	1	0	0	0	0	-	1	3	0	2	0	0	2	2	5.00
27	백청훈	LG	20.25	2	0	0	0	0	-	1 1/3	4	1	0	0	0	3	3	3.00
28	김대유	LG	23.14	3	0	0	0	0	-	2 1/3	5	0	1	1	1	6	6	2.57
1	김태경	NC	0.00	1	0	0	0	0	-	1	0	0	1	0	1	0	0	1.00
1	안인산	NC	0.00	1	0	0	0	0	-	1	0	0	0	0	0	0	0	0.00
1	임형원	NC	-	1	0	0	0	0	-	0	1	0	0	0	0	1	1	-
4	홍성민	NC	1.04	30	1	0	0	8	1.000	26	20	2	6	2	14	4	3	1.00
5	구창모	NC	1.74	15	9	0	0	1	1.000	93 1/3	58	7	18	0	102	20	18	0.81
6	김진성	NC	2.66	48	3	0	0	6	1.000	47 1/3	41	4	10	0	56	16	14	1.08
7	루친스키	NC	3.05	30	19	5	0	0	0.792	183	173	14	57	11	167	67	62	1.26
8	송명기	NC	3.70	36	9	3	0	0	0.750	87 2/3	78	12	39	2	72	37	36	1.33
9	배재환	NC	3.98	53	1	3	0	12	0.250	43	38	4	35	9	33	22	19	1.70
10	원종현	NC	4.26	58	3	5	30	0	0.375	57	56	4	20	2	41	30	27	1.33
11	임정호	NC	4.61	69	2	2	0	22	0.500	41	32	3	20	7	38	23	21	1.27
12	박정수	NC	4.64	22	1	1	0	2	0.500	33	25	4	24	6	29	17	17	1.48
13	라이트	NC	4.68	29	11	9	0	0	0.550	157 2/3	164	12	63	10	125	87	82	1.44
14	김건태	NC	4.89	33	1	1	0	4	0.500	35	29	4	25	2	37	19	19	1.54
15	문경찬	NC	5.02	56	0	5	10	11	0.000	52	51	11	15	2	44	35	29	1.27
16	박진우	NC	5.23	43	2	2	0	7	0.500	43	47	2	13	6	22	29	25	1.40
17	손정욱	NC	5.25	16	0	0	0	0	-	12	16	1	5	1	5	8	7	1.75
18	임창민	NC	5.26	44	7	2	0	11	0.778	37 2/3	39	4	23	2	44	26	22	1.65
19	김영규	NC	5.45	20	2	2	0	1	0.500	67 2/3	83	12	14	2	55	47	41	1.43
20	신민혁	NC	5.79	17	2	3	0	0	0.400	42	57	10	13	3	26	27	27	1.67
21	강동연	NC	6.00	22	1	2	0	1	0.333	24	27	3	11	1	17	17	16	1.58
21	류진욱	NC	6.00	3	0	0	0	0	-	3	4	1	1	0	3	2	2	1.67
23	최성영	NC	6.08	14	2	4	0	0	0.333	60 2/3	67	13	35	3	27	45	41	1.68
24	이호중	NC	6.23	4	0	0	0	0	-	4 1/3	7	1	2	1	3	3	3	2.08
25	이재학	NC	6.55	19	5	6	0	0	0.455	90 2/3	105	14	43	5	61	66	66	1.63
26	소이현	NC	6.57	13	0	0	0	0	-	12 1/3	8	1	14	1	8	9	9	1.78
27	김태현	NC	6.75	2	0	0	0	0	-	1 1/3	2	0	4	0	1	2	1	4.50
28	강윤구	NC	6.86	30	1	1	0	3	0.500	21	31	3	11	0	15	16	16	2.00
29	배민서	NC	7.43	13	0	0	0	0	-	13 1/3	17	4	7	0	9	12	11	1.80
30	김진호	NC	8.71	3	0	1	0	0	0.000	10 1/3	14	5	8	1	7	10	10	2.13
1	정수민	SK	1.15	3	1	0	0	0	1.000	15 2/3	11	0	5	0	11	2	2	1.02
2	박민호	SK	2.42	57	2	1	4	11	0.667	52	43	4	19	2	36	16	14	1.19
3	윤희상	SK	3.00	4	0	0	0	0	-	3	1	0	2	0	2	1	1	1.00
4	문승원	SK	3.65	25	6	8	0	0	0.429	145 2/3	136	13	45	6	117	64	59	1.24
5	서진용	SK	4.13	63	2	7	8	12	0.222	61	52	11	34	1	56	33	28	1.41
6	박종훈	SK	4.81	29	13	11	0	0	0.542	157 1/3	146	14	78	22	134	90	84	1.42
7	강지광	SK	4.91	6	0	0	0	0	-	3 2/3	7	1	1	0	4	3	2	2.18
8	김정빈	SK	5.13	57	1	1	1	10	0.500	47 1/3	37	5	45	8	42	30	27	1.73
9	서동민	SK	5.40	9	0	0	0	0	-	8 1/3	10	2	4	0	7	5	5	1.68
10	이태양	SK	5.46	53	2	1	0	4	0.667	56	68	8	16	1	45	35	34	1.50
11	박희수	SK	5.47	28	0	1	0	0	0.000	24 2/3	28	4	10	0	26	16	15	1.54
12	오원석	SK	5.59	8	0	1	0	0	0.000	9 2/3	12	1	6	1	9	10	6	1.86
13	이건욱	SK	5.68	27	6	12	0	0	0.333	122	105	11	81	6	91	77	77	1.52
14	김세현	SK	5.79	42	2	0	1	7	1.000	42	44	7	22	1	35	28	27	1.57
15	조영우	SK	5.96	35	2	4	0	0	0.333	77	96	12	25	2	38	52	51	1.57
16	핀토	SK	6.17	30	6	15	0	0	0.286	162	198	19	90	11	112	121	111	1.78
17	정영일	SK	6.56	29	2	2	2	2	0.500	23 1/3	31	6	11	3	17	20	17	1.80
18	킹엄	SK	6.75	2	0	2	0	0	0.000	10 2/3	16	1	4	0	6	11	8	1.88
19	김태훈	SK	7.40	33	1	6	0	4	0.143	62	61	8	39	4	43	52	51	1.61
20	김주한	SK	7.43	22	1	7	0	0	0.125	46	60	7	20	8	22	43	38	1.74
21	이원준	SK	7.45	17	0	1	0	0	0.000	19 1/3	28	3	16	0	17	17	16	2.28
22	김주온	SK	7.55	29	0	3	0	0	0.000	31	46	5	22	5	18	27	26	2.19
23	하재훈	SK	7.62	15	1	1	4	0	0.500	13	19	2	8	0	10	13	11	2.08
24	백승건	SK	7.98	10	0	5	0	0	0.000	29 1/3	37	7	31	2	28	29	26	2.32
25	김택형	SK	8.61	31	1	3	0	3	0.250	23	26	5	20	0	22	26	22	2.00
26	양선률	SK	9.00	1	0	0	0	0	-	1	1	1	2	0	0	1	1	3.00
27	신재웅	SK	9.31	24	2	0	0	0	1.000	19 1/3	26	5	14	0	11	20	20	2.07
28	김찬호	SK	27.00	3	0	0	0	0	-	2	5	1	4	0	1	6	6	4.50
29	윤강민	SK	67.50	1	0	0	0	0	-	2/3	4	0	1	1	1	5	5	7.50
