순위	선수명	팀명	AVG	G	PA	AB	R	H	2B	3B	HR	TB	RBI	SAC	SF
3	박세혁	두산	0.333	6	6	6	1	2	1	0	0	3	1	0	0
4	김동주	두산	0.291	66	245	223	18	65	5	0	2	76	27	0	4
5	윤석민	두산	0.291	109	320	289	25	84	9	2	10	127	48	3	8
6	김현수	두산	0.291	122	491	437	47	127	17	1	7	167	65	0	5
7	오재원	두산	0.282	77	213	188	29	53	7	3	0	66	17	6	2
8	양의지	두산	0.279	122	416	359	39	100	22	1	5	139	27	9	1
9	최주환	두산	0.271	81	238	210	29	57	11	2	2	78	22	6	1
10	이원석	두산	0.268	107	372	325	36	87	13	2	8	128	42	10	2
11	허경민	두산	0.266	92	173	154	28	41	8	0	0	49	14	6	1
12	고영민	두산	0.265	58	173	151	33	40	10	1	3	61	26	5	0
13	최준석	두산	0.250	89	278	248	15	62	3	1	6	85	30	2	1
14	손시헌	두산	0.246	86	312	272	24	67	11	1	5	95	31	11	4
15	임재철	두산	0.243	66	148	136	16	33	4	2	2	47	14	3	1
16	이종욱	두산	0.240	121	497	437	57	105	17	1	0	124	39	9	5
17	정수빈	두산	0.235	101	357	315	46	74	11	7	0	99	32	19	2
18	정진호	두산	0.227	46	84	75	14	17	2	0	0	19	5	1	1
19	김재호	두산	0.215	84	200	177	23	38	2	2	0	44	11	5	0
20	최재훈	두산	0.209	69	104	91	9	19	4	0	1	26	8	4	1
21	오재일	두산	0.203	87	228	212	16	43	8	0	8	75	25	2	4
22	민병헌	두산	0.143	2	8	7	0	1	0	0	0	1	0	1	0
23	김재환	두산	0.128	13	43	39	7	5	1	0	1	9	1	0	0
24	오장훈	두산	0.111	10	19	18	0	2	1	0	0	3	0	0	0
25	국해성	두산	0.000	3	6	6	0	0	0	0	0	0	0	0	0
25	김창훈	두산	-	1	0	0	0	0	0	0	0	0	0	0	0
25	변진수	두산	0.000	2	1	1	0	0	0	0	0	0	0	0	0
25	안규영	두산	-	1	0	0	0	0	0	0	0	0	0	0	0
25	이혜천	두산	-	1	0	0	0	0	0	0	0	0	0	0	0
25	프록터	두산	-	6	0	0	0	0	0	0	0	0	0	0	0
1	손아섭	롯데	0.314	132	556	503	61	158	26	0	5	199	58	2	4
2	김주찬	롯데	0.294	118	488	435	62	128	27	3	5	176	39	11	5
3	홍성흔	롯데	0.292	113	443	390	48	114	20	0	15	179	74	1	3
4	조성환	롯데	0.278	103	390	345	40	96	14	0	3	119	33	14	2
5	박준서	롯데	0.275	87	207	182	21	50	9	3	2	71	12	12	1
6	강민호	롯데	0.273	119	454	400	41	109	21	0	19	187	66	0	2
7	황재균	롯데	0.272	133	504	448	42	122	19	1	4	155	51	11	2
8	김사훈	롯데	0.267	17	15	15	0	4	1	0	0	5	2	0	0
9	손용석	롯데	0.266	43	70	64	3	17	2	0	0	19	5	0	0
10	박종윤	롯데	0.257	121	459	416	41	107	19	4	9	161	47	15	1
11	전준우	롯데	0.253	122	520	459	63	116	22	4	7	167	38	6	3
12	양종민	롯데	0.250	2	4	4	0	1	0	0	0	1	1	0	0
13	용덕한	롯데	0.236	55	80	72	9	17	1	0	1	21	6	3	0
14	권영준	롯데	0.231	11	14	13	2	3	0	0	0	3	0	0	0
15	이승화	롯데	0.214	65	101	84	12	18	2	0	1	23	5	5	0
16	문규현	롯데	0.205	105	277	244	17	50	10	0	0	60	17	14	2
17	김문호	롯데	0.203	56	95	79	10	16	3	0	0	19	2	2	0
18	정훈	롯데	0.200	78	137	125	12	25	4	1	2	37	12	8	1
19	황성용	롯데	0.172	73	66	58	11	10	0	0	0	10	6	2	0
20	김상호	롯데	0.167	8	15	12	1	2	0	0	0	2	0	0	0
20	윤여운	롯데	0.167	15	6	6	0	1	1	0	0	2	0	0	0
20	이인구	롯데	0.167	7	12	12	1	2	0	0	0	2	0	0	0
23	정보명	롯데	0.161	18	34	31	2	5	0	0	0	5	2	0	0
24	황진수	롯데	0.111	28	20	18	2	2	1	0	0	3	0	1	0
25	신본기	롯데	0.105	50	67	57	9	6	0	0	0	6	3	0	0
26	강영식	롯데	-	1	0	0	0	0	0	0	0	0	0	0	0
26	김대우	롯데	0.000	6	7	7	1	0	0	0	0	0	0	0	0
26	김사율	롯데	-	1	0	0	0	0	0	0	0	0	0	0	0
26	김성배	롯데	-	1	0	0	0	0	0	0	0	0	0	0	0
26	김수완	롯데	-	5	0	0	0	0	0	0	0	0	0	0	0
1	박석민	삼성	0.312	127	549	443	79	138	19	3	23	232	91	2	5
2	이승엽	삼성	0.307	126	556	488	84	150	28	2	21	245	85	1	4
3	진갑용	삼성	0.307	114	349	313	27	96	15	1	6	131	57	10	2
4	박한이	삼성	0.304	111	463	388	61	118	19	4	1	148	51	13	3
5	이지영	삼성	0.304	54	145	135	10	41	3	0	0	44	13	2	0
6	조동찬	삼성	0.285	94	313	270	40	77	15	2	6	114	39	6	2
7	김상수	삼성	0.274	129	489	419	64	115	18	4	2	147	36	16	6
8	최형우	삼성	0.271	125	531	461	51	125	27	1	14	196	77	0	10
9	강봉규	삼성	0.255	102	274	235	30	60	10	1	6	90	38	3	6
10	김종호	삼성	0.250	22	14	12	3	3	0	0	0	3	0	0	0
11	손주인	삼성	0.247	96	167	146	11	36	6	2	0	46	17	7	1
12	배영섭	삼성	0.245	122	479	412	64	101	15	2	2	126	34	7	3
13	정형식	삼성	0.237	118	325	274	44	65	11	3	4	94	19	12	3
14	신명철	삼성	0.210	44	112	100	9	21	2	1	2	31	7	4	0
15	채태인	삼성	0.207	54	159	135	15	28	7	0	1	38	9	0	1
16	우동균	삼성	0.188	26	60	48	6	9	3	0	1	15	5	4	1
17	이정식	삼성	0.151	46	64	53	4	8	0	0	0	8	1	3	0
18	김헌곤	삼성	0.111	10	18	18	1	2	1	0	0	3	3	0	0
19	강명구	삼성	0.100	72	11	10	16	1	0	0	0	1	0	0	0
20	모상기	삼성	0.063	18	17	16	0	1	0	0	0	1	0	0	0
21	김경모	삼성	0.000	9	4	4	2	0	0	0	0	0	0	0	0
21	김동명	삼성	0.000	1	2	1	0	0	0	0	0	0	0	0	0
21	김영훈	삼성	-	2	0	0	0	0	0	0	0	0	0	0	0
21	성의준	삼성	0.000	2	2	2	0	0	0	0	0	0	0	0	0
21	손형준	삼성	0.000	3	3	3	1	0	0	0	0	0	0	0	0
21	심창민	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
21	안지만	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
21	오승환	삼성	-	3	0	0	0	0	0	0	0	0	0	0	0
21	정현욱	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
21	채상병	삼성	0.000	10	7	7	0	0	0	0	0	0	0	0	
1	김태균	한화	0.363	126	513	416	61	151	24	0	16	223	80	0	5
2	최승환	한화	0.283	24	53	46	3	13	1	0	1	17	6	0	0
3	이대수	한화	0.279	118	425	376	36	105	23	4	4	148	48	14	5
4	고동진	한화	0.270	110	334	281	32	76	12	0	3	97	29	10	0
5	장성호	한화	0.263	130	501	429	57	113	28	0	9	168	52	1	2
6	오선진	한화	0.263	110	446	399	33	105	18	3	3	138	41	13	2
7	강동우	한화	0.253	76	290	257	35	65	16	1	2	89	22	5	2
8	최진행	한화	0.248	120	471	395	59	98	26	0	17	175	55	0	4
9	김경언	한화	0.243	110	313	268	25	65	14	2	4	95	31	4	1
10	이여상	한화	0.236	86	211	182	18	43	7	0	3	59	19	12	0
11	백승룡	한화	0.231	33	62	52	3	12	1	0	0	13	3	1	0
12	이양기	한화	0.224	35	54	49	8	11	2	0	0	13	6	0	0
13	한상훈	한화	0.224	112	344	272	41	61	11	1	3	83	29	17	1
14	오재필	한화	0.214	46	83	70	10	15	1	0	1	19	5	3	0
15	양성우	한화	0.195	45	103	87	12	17	3	0	0	20	3	0	0
16	이학준	한화	0.195	60	47	41	16	8	1	0	0	9	4	2	1
17	신경현	한화	0.181	76	171	149	10	27	0	0	0	27	9	5	2
18	연경흠	한화	0.177	42	71	62	3	11	2	0	1	16	5	0	0
19	정범모	한화	0.176	72	192	170	17	30	10	0	3	49	13	7	1
20	하주석	한화	0.173	70	141	127	10	22	1	0	1	26	4	5	0
21	추승우	한화	0.173	18	59	52	4	9	5	1	0	16	8	0	0
22	박노민	한화	0.171	19	47	41	1	7	1	0	0	8	2	0	0
23	이준수	한화	0.154	37	43	39	1	6	1	0	0	7	2	0	0
24	오준혁	한화	0.133	10	16	15	1	2	0	0	0	2	2	0	0
25	이상훈	한화	0.120	17	28	25	3	3	0	0	0	3	0	0	0
26	한윤섭	한화	0.118	23	20	17	7	2	0	0	0	2	1	0	1
27	김광수	한화	-	1	0	0	0	0	0	0	0	0	0	0	0
27	마일영	한화	-	3	0	0	0	0	0	0	0	0	0	0	0
27	바티스타	한화	0.000	3	1	1	0	0	0	0	0	0	0	0	0
27	박정진	한화	-	4	0	0	0	0	0	0	0	0	0	0	0
1	이종환	KIA	0.385	6	13	13	2	5	2	0	1	10	3	0	0
2	한성구	KIA	0.367	17	33	30	1	11	4	0	0	15	4	1	0
3	김원섭	KIA	0.303	120	472	386	60	117	21	4	3	155	61	12	3
4	이범호	KIA	0.293	42	171	140	13	41	7	0	2	54	19	0	3
5	안치홍	KIA	0.288	132	558	489	60	141	31	2	3	185	64	14	7
6	이용규	KIA	0.283	125	580	491	86	139	14	2	2	163	37	10	3
7	김선빈	KIA	0.281	126	532	441	63	124	19	2	5	162	55	25	6
8	나지완	KIA	0.274	124	480	398	40	109	17	1	11	161	56	8	5
9	윤완주	KIA	0.267	68	101	90	17	24	2	0	0	26	6	3	0
10	김상현	KIA	0.259	32	126	116	17	30	9	0	4	51	17	1	0
11	차일목	KIA	0.256	88	251	207	25	53	5	0	0	58	15	10	2
12	박기남	KIA	0.253	99	274	225	28	57	16	0	2	79	25	13	4
13	최희섭	KIA	0.252	80	301	246	31	62	17	0	7	100	42	0	3
14	최훈락	KIA	0.250	25	35	28	5	7	1	0	0	8	1	0	1
15	이준호	KIA	0.227	113	295	255	25	58	12	4	0	78	21	8	3
16	이현곤	KIA	0.200	6	6	5	0	1	0	0	0	1	0	0	0
16	조영훈	KIA	0.200	89	262	230	30	46	7	1	6	73	36	5	3
18	홍재호	KIA	0.185	55	107	92	13	17	3	0	1	23	6	4	0
19	김상훈	KIA	0.172	80	192	163	11	28	5	0	2	39	20	9	0
20	송산	KIA	0.163	39	90	80	6	13	2	0	0	15	11	4	0
21	신종길	KIA	0.157	44	92	83	10	13	2	2	1	22	2	3	1
22	김주형	KIA	0.154	56	129	117	8	18	2	0	3	29	12	3	2
23	황정립	KIA	0.149	18	57	47	4	7	0	0	1	10	5	0	0
24	이호신	KIA	0.100	27	12	10	3	1	0	1	0	3	2	0	1
25	오준형	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
25	유동훈	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
25	이성우	KIA	0.000	16	9	8	1	0	0	0	0	0	1	0	0
25	정상교	KIA	0.000	5	1	1	0	0	0	0	0	0	0	0	0
25	진해수	KIA	-	3	0	0	0	0	0	0	0	0	0	0	0
25	한기주	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
1	이병규	LG	0.318	69	270	223	23	71	17	0	2	94	21	1	0
2	정성훈	LG	0.310	107	438	365	50	113	27	3	12	182	53	2	5
3	이진영	LG	0.307	105	412	365	39	112	18	0	4	142	55	0	2
4	박용택	LG	0.305	127	556	499	82	152	34	3	11	225	76	1	7
5	이병규	LG	0.300	118	455	420	52	126	25	1	5	168	41	5	6
6	윤요섭	LG	0.298	75	196	171	17	51	7	0	2	64	19	1	2
7	정의윤	LG	0.283	81	256	233	19	66	18	1	2	92	27	3	4
8	최동수	LG	0.278	94	287	252	20	70	8	0	1	81	37	1	5
9	오지환	LG	0.249	133	540	462	66	115	22	2	12	177	53	9	8
10	김용의	LG	0.247	83	219	194	22	48	4	0	2	58	21	5	3
11	최영진	LG	0.241	43	87	79	9	19	4	0	0	23	7	2	1
12	김태완	LG	0.220	58	168	141	16	31	5	0	2	42	14	7	1
13	김일경	LG	0.220	44	94	82	10	18	2	0	1	23	12	3	0
14	서동욱	LG	0.216	103	324	273	32	59	9	3	0	74	17	10	2
15	이천웅	LG	0.214	6	18	14	2	3	0	0	1	6	2	0	0
16	심광호	LG	0.205	43	82	73	4	15	3	0	0	18	6	4	1
17	김태군	LG	0.201	100	175	149	7	30	2	0	0	32	14	13	0
18	양영동	LG	0.197	72	82	71	23	14	2	1	0	18	4	3	0
19	조윤준	LG	0.196	23	47	46	2	9	1	0	0	10	4	1	0
20	이대형	LG	0.178	101	291	258	32	46	4	4	1	61	19	6	1
21	정주현	LG	0.174	18	25	23	5	4	0	0	0	4	1	0	0
22	유강남	LG	0.125	13	28	24	1	3	0	0	0	3	1	2	1
22	황선일	LG	0.125	3	8	8	0	1	0	0	0	1	1	0	0
24	윤정우	LG	0.095	29	21	21	4	2	0	0	0	2	0	0	0
25	김재율	LG	0.083	19	41	36	3	3	0	0	1	6	5	0	1
25	윤진호	LG	0.083	22	13	12	3	1	0	0	0	1	0	0	0
27	김영관	LG	0.077	6	14	13	0	1	0	0	0	1	2	0	0
28	이민재	LG	0.071	7	14	14	0	1	0	0	0	1	0	0	0
29	김광삼	LG	-	1	0	0	1	0	0	0	0	0	0	0	0
29	김선규	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
1	홍명찬	SK	0.400	5	5	5	0	2	0	0	0	2	1	0	0
2	조재호	SK	0.333	4	3	3	2	1	1	0	0	2	2	0	0
3	이재원	SK	0.321	16	33	28	3	9	0	0	2	15	7	0	0
4	이호준	SK	0.300	127	504	426	55	128	26	0	18	208	78	0	1
5	최정	SK	0.300	130	553	474	85	142	33	1	26	255	84	3	6
6	한동민	SK	0.286	7	7	7	1	2	0	0	0	2	0	0	0
7	김강민	SK	0.272	123	474	427	49	116	20	0	5	151	31	11	3
8	조인성	SK	0.271	104	307	284	32	77	13	0	9	117	40	3	2
9	임훈	SK	0.268	117	348	314	36	84	8	4	0	100	26	14	1
10	안정광	SK	0.267	6	16	15	1	4	1	0	0	5	0	0	0
11	정근우	SK	0.266	127	534	467	53	124	13	4	8	169	46	12	2
12	박정권	SK	0.255	122	472	416	61	106	18	1	12	162	59	6	3
13	모창민	SK	0.250	15	36	32	7	8	2	0	1	13	2	2	0
13	박재홍	SK	0.250	46	120	104	16	26	5	0	5	46	18	0	1
15	조동화	SK	0.242	24	77	62	6	15	2	0	0	17	3	7	1
16	김성현	SK	0.239	88	191	163	28	39	8	3	2	59	14	11	0
17	최윤석	SK	0.229	109	213	170	17	39	1	0	1	43	15	7	1
18	안치용	SK	0.222	92	232	198	23	44	10	1	6	74	23	2	0
19	정상호	SK	0.216	78	206	176	13	38	12	0	4	62	24	8	3
20	박재상	SK	0.216	100	322	269	37	58	12	0	4	82	23	16	2
21	김재현	SK	0.213	84	93	89	22	19	4	0	0	23	5	4	0
22	박진만	SK	0.210	57	161	138	12	29	7	1	5	53	19	8	1
23	권용관	SK	0.200	3	5	5	1	1	0	0	0	1	0	0	0
24	박윤	SK	0.176	7	20	17	0	3	1	0	0	4	2	2	1
25	유재웅	SK	0.154	9	14	13	1	2	0	0	0	2	1	0	0
26	정진기	SK	0.125	14	10	8	1	1	0	0	0	1	0	0	0
27	박경완	SK	0.100	8	23	20	0	2	0	0	0	2	0	2	0
28	권영진	SK	0.000	2	3	3	0	0	0	0	0	0	0	0	0
28	김도현	SK	0.000	3	3	3	0	0	0	0	0	0	0	0	0
28	김태훈	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
