
순위	선수명	팀명	AVG	G	PA	AB	R	H	2B	3B	HR	TB	RBI	SAC	SF
20	박정배	두산	-	1	0	0	0	0	0	0	0	0	0	0	0
20	안동현	두산	0.000	2	2	2	0	0	0	0	0	0	0	0	0
20	정대현	두산	-	1	0	0	0	0	0	0	0	0	0	0	0
20	정재훈	두산	-	2	0	0	0	0	0	0	0	0	0	0	0
1	이대호	롯데	0.357	133	570	493	76	176	26	1	27	285	113	0	6
2	손아섭	롯데	0.326	116	492	442	79	144	25	5	15	224	83	1	4
3	김주찬	롯데	0.312	86	371	321	58	100	12	3	6	136	40	12	4
4	홍성흔	롯데	0.306	132	535	474	70	145	24	2	6	191	67	0	5
5	정훈	롯데	0.303	26	41	33	6	10	0	0	3	19	8	2	1
6	전준우	롯데	0.301	133	601	539	97	162	38	5	11	243	64	2	3
7	황재균	롯데	0.289	117	458	398	62	115	18	4	12	177	68	3	8
8	강민호	롯데	0.289	124	506	450	63	130	25	2	19	216	66	0	1
9	박종윤	롯데	0.282	111	162	149	24	42	7	0	2	55	29	2	4
10	이인구	롯데	0.267	81	182	161	26	43	5	2	2	58	14	1	0
11	손용석	롯데	0.263	49	71	57	11	15	3	1	0	20	12	2	1
12	장성우	롯데	0.258	64	73	62	6	16	0	0	0	16	6	0	1
13	조성환	롯데	0.243	117	459	407	45	99	19	0	6	136	36	10	2
14	문규현	롯데	0.242	125	379	327	40	79	13	3	2	104	39	14	3
15	양종민	롯데	0.236	58	64	55	11	13	2	0	0	15	5	4	0
16	김문호	롯데	0.231	19	29	26	4	6	1	0	0	7	1	0	0
17	황성용	롯데	0.226	57	77	62	16	14	3	1	0	19	5	4	0
18	정보명	롯데	0.125	10	18	16	2	2	2	0	0	4	3	0	0
19	이승화	롯데	0.120	70	90	75	12	9	1	1	0	12	3	2	1
20	박준서	롯데	0.100	21	23	20	2	2	1	0	0	3	2	1	0
21	박진환	롯데	0.080	11	26	25	2	2	1	0	0	3	2	1	0
22	김민하	롯데	0.000	2	2	2	1	0	0	0	0	0	0	0	0
22	김사율	롯데	-	1	0	0	0	0	0	0	0	0	0	0	0
22	김수완	롯데	-	1	0	0	0	0	0	0	0	0	0	0	0
22	오승택	롯데	0.000	1	1	1	0	0	0	0	0	0	0	0	0
22	임경완	롯데	-	1	0	0	0	0	0	0	0	0	0	0	0
22	진명호	롯데	-	2	0	0	0	0	0	0	0	0	0	0	0
22	허일	롯데	0.000	2	4	4	0	0	0	0	0	0	0	0	0
22	허준혁	롯데	-	1	0	0	0	0	0	0	0	0	0	0	
1	이정식	삼성	0.400	8	5	5	0	2	0	0	0	2	0	0	0
2	최형우	삼성	0.340	133	571	480	80	163	37	3	30	296	118	0	10
3	배영섭	삼성	0.294	99	384	340	51	100	15	0	2	121	24	4	2
4	김상수	삼성	0.278	128	476	406	53	113	16	4	2	143	47	15	1
5	박석민	삼성	0.278	128	537	457	74	127	24	3	15	202	86	5	3
6	진갑용	삼성	0.273	112	331	286	26	78	7	0	10	115	42	6	1
7	강봉규	삼성	0.267	52	168	146	14	39	7	1	1	51	18	0	2
8	손주인	삼성	0.265	63	122	113	9	30	5	0	1	38	8	5	1
9	박한이	삼성	0.256	121	506	429	77	110	19	2	4	145	30	10	2
10	조영훈	삼성	0.245	98	280	245	33	60	11	0	6	89	34	0	3
11	가코	삼성	0.243	58	220	189	21	46	8	0	1	57	28	0	4
12	이영욱	삼성	0.232	111	234	203	37	47	9	3	3	71	20	3	3
13	정형식	삼성	0.230	52	88	74	9	17	3	0	1	23	5	2	0
14	채태인	삼성	0.220	53	218	182	25	40	7	1	5	64	28	0	2
15	조동찬	삼성	0.216	85	235	208	27	45	7	0	4	64	25	3	3
16	현재윤	삼성	0.213	38	70	61	7	13	1	0	0	14	5	4	0
17	신명철	삼성	0.208	117	382	331	38	69	11	2	2	90	39	8	2
18	채상병	삼성	0.193	63	124	109	11	21	1	1	3	33	9	5	2
19	오정복	삼성	0.192	24	28	26	4	5	1	0	0	6	3	1	0
20	모상기	삼성	0.189	32	85	74	7	14	3	0	4	29	11	0	1
21	강명구	삼성	0.172	89	66	58	22	10	1	0	1	14	5	2	1
22	김헌곤	삼성	0.083	11	12	12	0	1	0	0	0	1	0	0	0
23	권오준	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
23	김정혁	삼성	0.000	3	2	2	0	0	0	0	0	0	0	0	0
23	김종호	삼성	0.000	2	1	1	0	0	0	0	0	0	0	0	0
23	명재철	삼성	-	1	0	0	0	0	0	0	0	0	0	0	0
23	오승환	삼성	-	4	0	0	0	0	0	0	0	0	0	0	0
23	이우선	삼성	-	2	0	0	0	0	0	0	0	0	0	0	0
1	이대수	한화	0.301	122	420	366	46	110	16	3	8	156	50	14	4
2	강동우	한화	0.288	133	599	518	83	149	13	3	13	207	51	12	4
3	이양기	한화	0.279	93	164	147	9	41	13	0	0	54	17	2	0
4	최진행	한화	0.276	127	511	434	63	120	11	1	19	190	85	0	3
5	한상훈	한화	0.269	131	485	398	49	107	12	3	3	134	39	33	2
6	신경현	한화	0.266	103	267	233	18	62	9	0	1	74	27	7	2
7	고동진	한화	0.251	97	222	195	31	49	9	0	3	67	19	6	1
8	박노민	한화	0.250	37	81	72	10	18	3	0	2	27	11	2	0
8	정원석	한화	0.250	82	291	248	23	62	11	0	4	85	26	5	0
10	가르시아	한화	0.246	72	292	268	37	66	12	0	18	132	61	0	0
11	장성호	한화	0.244	116	478	390	53	95	13	0	8	132	37	3	0
12	김경언	한화	0.243	81	204	173	22	42	4	0	2	52	15	4	1
13	나성용	한화	0.237	27	42	38	4	9	3	0	2	18	7	0	0
14	이희근	한화	0.236	75	138	123	17	29	3	1	1	37	10	8	0
15	이여상	한화	0.222	120	372	320	31	71	15	2	3	99	38	19	5
16	오재필	한화	0.221	54	98	86	14	19	3	1	2	30	14	3	0
17	오선진	한화	0.206	68	120	107	15	22	3	0	0	25	7	3	1
18	추승우	한화	0.205	19	49	44	5	9	0	0	0	9	1	2	0
19	전현태	한화	0.188	78	87	69	26	13	1	0	2	20	11	2	1
20	백승룡	한화	0.176	38	64	51	7	9	2	0	0	11	3	4	0
21	김준호	한화	0.167	9	6	6	0	1	0	0	0	1	0	0	0
22	김회성	한화	0.143	37	59	49	5	7	3	0	2	16	6	1	1
23	김강	한화	0.105	8	23	19	0	2	1	0	0	3	1	0	0
24	강경학	한화	0.000	2	1	1	0	0	0	0	0	0	0	0	0
24	김경태	한화	-	1	0	0	0	0	0	0	0	0	0	0	0
24	김용호	한화	0.000	2	8	8	0	0	0	0	0	0	0	0	0
24	데폴라	한화	-	2	0	0	0	0	0	0	0	0	0	0	0
24	마일영	한화	-	2	0	0	0	0	0	0	0	0	0	0	0
24	박정진	한화	-	1	0	0	0	0	0	0	0	0	0	0	0
24	송창식	한화	-	1	0	0	0	0	0	0	0	0	0	0	0
1	이준호	KIA	0.500	4	2	2	0	1	0	0	0	1	0	0	0
2	이성우	KIA	0.333	15	9	9	2	3	0	0	0	3	0	0	0
3	이용규	KIA	0.333	111	503	421	84	140	16	2	3	169	33	7	3
4	안치홍	KIA	0.315	115	433	378	54	119	21	4	5	163	46	17	2
5	유재원	KIA	0.308	10	14	13	3	4	1	1	2	13	7	0	0
6	나지완	KIA	0.302	85	331	291	41	88	9	0	18	151	66	0	1
7	이범호	KIA	0.302	101	405	318	63	96	21	0	17	168	77	0	5
8	김선빈	KIA	0.290	98	412	335	58	97	12	2	4	125	47	20	5
9	최희섭	KIA	0.281	70	282	242	36	68	14	1	9	111	37	0	1
10	이종범	KIA	0.277	97	273	235	27	65	15	1	3	91	24	12	3
11	김원섭	KIA	0.271	87	316	269	36	73	18	2	2	101	30	10	5
12	이현곤	KIA	0.266	104	257	222	24	59	10	1	1	74	17	11	2
13	김상현	KIA	0.255	101	405	357	38	91	15	0	14	148	64	0	2
14	정상교	KIA	0.250	7	4	4	0	1	0	0	0	1	0	0	0
15	차일목	KIA	0.240	111	373	304	31	73	8	0	7	102	37	13	2
16	최훈락	KIA	0.224	35	54	49	9	11	4	0	0	15	2	0	0
17	박기남	KIA	0.224	85	184	152	23	34	9	0	3	52	16	8	0
18	신종길	KIA	0.221	116	315	281	40	62	12	1	5	91	35	1	1
19	홍재호	KIA	0.213	31	53	47	6	10	1	0	1	14	3	1	0
20	김주형	KIA	0.199	88	300	271	23	54	14	0	9	95	40	7	1
21	김상훈	KIA	0.195	67	150	123	19	24	3	0	3	36	16	1	1
22	임한용	KIA	0.150	10	21	20	3	3	0	0	0	3	0	0	0
23	윤정우	KIA	0.063	29	18	16	4	1	1	0	0	2	0	1	0
24	고우석	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
24	곽정철	KIA	-	2	0	0	0	0	0	0	0	0	0	0	0
24	김다원	KIA	0.000	19	10	9	3	0	0	0	0	0	0	0	0
24	김태훈	KIA	0.000	3	5	5	0	0	0	0	0	0	0	0	0
24	로페즈	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
24	박성호	KIA	-	2	0	0	0	0	0	0	0	0	0	0	0
24	유동훈	KIA	-	1	0	0	0	0	0	0	0	0	0	0	
1	이병규	LG	0.338	127	519	485	64	164	24	0	16	236	75	2	2
2	박용택	LG	0.302	115	450	414	57	125	21	1	15	193	64	1	4
3	이택근	LG	0.297	85	368	317	44	94	17	0	4	123	29	5	3
4	정성훈	LG	0.291	127	494	422	61	123	18	1	10	173	57	11	7
5	이진영	LG	0.276	97	355	323	43	89	18	1	2	115	37	2	2
6	서동욱	LG	0.267	112	359	303	42	81	11	1	7	115	37	12	3
7	조인성	LG	0.267	117	441	390	46	104	14	2	15	167	59	2	1
8	정의윤	LG	0.256	93	272	242	13	62	9	0	0	71	23	6	3
9	손인호	LG	0.255	23	51	47	6	12	2	0	2	20	9	1	1
10	김태완	LG	0.252	76	246	202	26	51	12	0	6	81	29	10	1
11	김남석	LG	0.250	25	28	24	2	6	2	0	0	8	4	0	0
11	이병규	LG	0.250	33	112	88	13	22	3	0	4	37	14	1	2
13	이대형	LG	0.249	104	398	354	56	88	11	5	1	112	24	11	1
14	김태군	LG	0.234	38	53	47	4	11	0	0	0	11	1	2	0
15	박경수	LG	0.227	111	386	317	36	72	11	1	4	97	26	10	4
16	황선일	LG	0.222	7	10	9	0	2	0	0	0	2	1	0	0
17	윤상균	LG	0.221	67	91	77	8	17	3	0	5	35	18	0	1
18	오지환	LG	0.212	63	180	156	17	33	7	0	2	46	15	3	1
19	정병곤	LG	0.200	11	20	20	1	4	0	1	0	6	2	0	0
20	백창수	LG	0.194	20	40	36	4	7	1	1	0	10	3	0	0
21	정주현	LG	0.167	15	21	18	6	3	0	0	0	3	2	0	0
22	윤진호	LG	0.159	75	99	88	11	14	4	0	0	18	2	5	0
23	양영동	LG	0.157	51	83	70	9	11	2	0	0	13	2	0	0
24	심광호	LG	0.114	25	39	35	1	4	1	0	0	5	1	1	0
25	이학준	LG	0.105	33	23	19	6	2	0	1	0	4	2	1	1
26	박현준	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
26	송신영	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
26	유강남	LG	0.000	3	3	3	0	0	0	0	0	0	0	0	0
26	이대환	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
26	이동현	LG	-	1	0	0	0	0	0	0	0	0	0	0	
1	조재호	SK	0.750	1	5	4	1	3	0	0	0	3	0	0	0
2	김정훈	SK	0.500	3	3	2	0	1	0	0	0	1	1	1	0
3	안치용	SK	0.311	93	267	219	45	68	8	0	12	112	42	2	1
4	최정	SK	0.310	113	488	403	64	125	25	1	20	212	75	13	6
5	정근우	SK	0.307	90	385	326	60	100	19	0	6	137	40	15	2
6	최동수	SK	0.304	80	199	181	16	55	8	0	2	69	30	2	3
7	김강민	SK	0.281	80	310	281	37	79	14	1	8	119	33	5	2
8	박진만	SK	0.280	100	340	282	42	79	18	0	6	115	39	15	4
9	임훈	SK	0.266	93	281	229	34	61	9	6	0	82	24	16	3
10	정상호	SK	0.260	112	401	366	40	95	19	0	11	147	50	3	2
11	박재상	SK	0.256	93	352	301	37	77	17	4	4	114	39	11	2
12	이호준	SK	0.253	114	417	368	41	93	12	0	14	147	62	3	1
13	박정권	SK	0.252	122	507	453	54	114	21	2	13	178	53	6	3
14	최윤석	SK	0.244	82	209	156	21	38	4	1	1	47	9	14	0
15	조동화	SK	0.236	114	345	296	42	70	9	2	0	83	16	21	0
16	박정환	SK	0.222	9	11	9	1	2	1	0	0	3	2	0	0
16	안정광	SK	0.222	15	20	18	1	4	0	0	0	4	3	0	0
18	허웅	SK	0.220	27	53	50	4	11	2	0	0	13	3	1	0
19	권용관	SK	0.211	28	68	57	8	12	3	1	1	20	10	4	0
20	박윤	SK	0.200	10	17	15	3	3	0	0	0	3	0	0	0
21	김연훈	SK	0.188	84	170	149	15	28	3	0	1	34	13	6	2
22	박재홍	SK	0.186	74	187	161	11	30	8	0	1	41	12	7	4
23	홍명찬	SK	0.182	8	13	11	2	2	1	0	0	3	0	0	0
24	최경철	SK	0.143	20	33	28	2	4	3	0	0	7	4	1	1
25	박경완	SK	0.133	10	16	15	0	2	0	0	0	2	1	0	0
26	박진원	SK	0.091	7	11	11	0	1	0	0	0	1	0	0	0
27	고효준	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
27	김성현	SK	0.000	10	10	9	3	0	0	0	0	0	0	1	0
27	김용섭	SK	0.000	2	1	1	0	0	0	0	0	0	0	0	0
27	김정남	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
