순위	선수명	팀명	ERA	G	W	L	SV	HLD	WPCT	IP	H	HR	BB	HBP	SO	R	ER	WHIP
5	안영명	한화	4.52	48	7	6	4	6	0.538	97 2/3	114	8	36	13	64	59	49	1.54
6	윤규진	한화	4.63	43	7	2	9	3	0.778	72	69	11	31	1	73	39	37	1.39
7	이태양	한화	5.29	30	7	10	0	0	0.412	153	183	27	41	7	96	100	90	1.46
8	김기현	한화	5.79	24	0	1	0	1	0.000	23 1/3	38	9	7	1	15	21	15	1.93
9	앨버스	한화	5.89	28	6	13	0	0	0.316	151 1/3	200	18	40	4	107	108	99	1.59
10	박정진	한화	6.02	60	4	4	9	7	0.500	49 1/3	54	5	25	1	51	39	33	1.60
11	송창현	한화	6.69	20	1	9	0	0	0.100	79 1/3	104	11	60	3	30	69	59	2.07
12	임기영	한화	6.75	14	1	1	0	0	0.500	22 2/3	38	6	9	2	17	24	17	2.07
13	타투스코	한화	7.07	14	2	6	0	0	0.250	63 2/3	64	7	45	6	49	51	50	1.71
14	최영환	한화	7.10	50	1	2	1	2	0.333	64 2/3	76	9	43	6	42	54	51	1.84
15	윤근영	한화	7.16	36	2	3	0	5	0.400	49	71	6	23	7	28	41	39	1.92
16	정대훈	한화	7.23	34	3	2	1	0	0.600	42 1/3	64	4	14	9	14	38	34	1.84
17	송창식	한화	7.45	26	1	3	1	3	0.250	29	35	9	14	3	21	24	24	1.69
18	클레이	한화	8.33	10	3	4	0	0	0.429	40	62	8	25	3	20	40	37	2.18
19	마일영	한화	8.55	19	0	0	0	1	-	20	32	1	9	4	8	20	19	2.05
20	황영국	한화	9.00	1	0	0	0	0	-	1	2	0	1	0	0	1	1	3.00
21	조영우	한화	10.64	6	0	1	0	0	0.000	11	22	4	4	0	8	13	13	2.36
22	김혁민	한화	11.15	17	0	4	1	2	0.000	30 2/3	55	8	17	0	22	39	38	2.35
23	구본범	한화	12.27	3	0	0	0	0	-	3 2/3	8	1	0	0	2	5	5	2.18
24	허유강	한화	13.50	1	0	0	0	0	-	2/3	2	1	0	0	0	1	1	3.00
25	황재규	한화	17.28	8	0	1	0	0	0.000	8 1/3	17	1	5	1	3	16	16	2.64
26	정재원	한화	22.85	5	0	0	0	0	-	4 1/3	12	0	8	3	9	11	11	4.62
27	조지훈	한화	27.00	2	0	0	0	0	-	2/3	2	1	1	1	0	2	2	4.50
1	김준	KIA	-	1	0	0	0	0	-	0	0	0	1	0	0	0	0	-
2	최영필	KIA	3.19	40	4	2	0	14	0.667	53 2/3	52	6	15	1	45	25	19	1.25
3	어센시오	KIA	4.05	46	4	1	20	0	0.800	46 2/3	49	5	14	2	56	24	21	1.35
4	양현종	KIA	4.25	29	16	8	0	0	0.667	171 1/3	162	12	77	4	165	85	81	1.39
5	토마스	KIA	4.44	10	2	2	0	0	0.500	46 2/3	55	3	19	1	51	26	23	1.59
6	홀튼	KIA	4.80	17	5	8	0	0	0.385	93 2/3	96	10	48	3	58	54	50	1.54
7	임준혁	KIA	5.06	30	1	3	0	2	0.250	32	34	3	18	2	17	24	18	1.63
8	심동섭	KIA	5.52	57	1	5	4	9	0.167	45 2/3	44	3	28	3	46	30	28	1.58
9	김태영	KIA	5.68	48	5	4	1	11	0.556	50 2/3	56	6	17	5	45	34	32	1.44
10	김진우	KIA	5.96	28	3	4	1	1	0.429	90 2/3	100	8	61	7	85	66	60	1.78
11	임준섭	KIA	6.06	29	5	11	0	0	0.313	130 2/3	157	15	67	6	54	95	88	1.71
12	신창호	KIA	6.16	27	0	1	0	0	0.000	38	40	3	24	2	33	29	26	1.68
13	서재응	KIA	6.40	16	0	2	0	2	0.000	32 1/3	45	6	10	3	18	25	23	1.70
14	김병현	KIA	7.10	21	3	6	0	0	0.333	71	88	5	27	13	66	58	56	1.62
15	한승혁	KIA	7.21	26	1	5	0	0	0.167	58 2/3	62	5	48	3	54	47	47	1.88
16	송은범	KIA	7.32	27	4	8	0	0	0.333	78 2/3	114	11	43	5	60	73	64	2.00
17	박준표	KIA	7.94	13	0	1	0	0	0.000	22 2/3	28	3	11	4	6	22	20	1.72
18	김지훈	KIA	8.53	10	0	1	0	0	0.000	12 2/3	19	2	9	0	7	12	12	2.21
19	최현정	KIA	9.82	8	0	0	0	0	-	7 1/3	12	1	4	0	2	8	8	2.18
20	박성호	KIA	10.38	8	0	0	0	0	-	13	27	3	7	1	11	15	15	2.62
21	박경태	KIA	12.27	16	0	2	0	1	0.000	25 2/3	49	6	13	2	17	36	35	2.42
1	장진용	LG	2.45	4	0	2	0	0	0.000	7 1/3	8	1	2	1	5	6	2	1.36
2	이동현	LG	2.73	61	5	1	2	23	0.833	59 1/3	54	2	21	8	38	18	18	1.26
3	봉중근	LG	2.90	50	2	4	30	0	0.333	49 2/3	51	2	17	4	45	16	16	1.37
4	신동훈	LG	3.48	5	1	0	0	0	1.000	10 1/3	10	0	5	3	4	5	4	1.45
5	신재웅	LG	3.80	57	8	3	0	8	0.727	64	62	7	26	2	46	29	27	1.38
6	리오단	LG	3.96	28	9	10	0	0	0.474	168	177	13	37	10	77	80	74	1.27
7	우규민	LG	4.04	29	11	5	0	0	0.688	153 2/3	170	11	34	12	103	78	69	1.33
8	임정우	LG	4.17	25	2	5	0	0	0.286	73 1/3	79	6	26	5	54	35	34	1.43
9	윤지웅	LG	4.25	53	1	2	0	6	0.333	36	40	4	16	3	34	20	17	1.56
10	유원상	LG	4.37	66	4	5	0	16	0.444	68	67	6	23	2	49	35	33	1.32
11	정찬헌	LG	4.44	51	1	3	3	8	0.250	52 2/3	57	5	27	5	41	26	26	1.59
12	정현욱	LG	4.73	25	2	2	0	1	0.500	32 1/3	39	4	15	1	24	17	17	1.67
13	류제국	LG	5.12	27	9	7	0	0	0.563	147 2/3	146	13	58	13	128	100	84	1.38
14	티포드	LG	5.24	20	5	6	0	0	0.455	99 2/3	105	9	51	6	85	64	58	1.57
15	신승현	LG	5.87	11	0	0	0	1	-	15 1/3	21	2	9	4	12	15	10	1.96
16	신정락	LG	6.66	15	1	3	0	0	0.250	51 1/3	53	8	16	5	39	38	38	1.34
17	임지섭	LG	6.75	4	1	2	0	0	0.333	14 2/3	15	1	17	1	8	11	11	2.18
18	김선규	LG	7.13	19	0	3	0	1	0.000	17 2/3	25	2	9	6	7	21	14	1.92
19	이상열	LG	7.88	12	0	0	0	1	-	8	11	1	3	1	5	7	7	1.75
20	최동환	LG	11.57	1	0	0	0	0	-	2 1/3	2	1	3	0	2	3	3	2.14
21	김기표	LG	13.50	3	0	0	0	0	-	2	2	2	0	1	1	3	3	1.00
22	김선우	LG	14.04	6	0	1	0	0	0.000	8 1/3	14	2	4	1	3	13	13	2.16
23	류택현	LG	27.00	2	0	0	0	0	-	1	3	2	0	1	0	3	3	3.00
1	고창성	NC	1.80	25	1	1	0	1	0.500	25	25	1	7	3	11	9	5	1.28
2	이혜천	NC	3.00	25	1	0	0	2	1.000	18	22	0	8	2	17	7	6	1.67
3	손민한	NC	3.54	52	4	4	1	9	0.500	48 1/3	56	5	14	3	23	20	19	1.45
4	찰리	NC	3.81	28	12	8	0	0	0.600	165 1/3	184	13	55	9	92	90	70	1.45
5	에릭	NC	4.01	30	8	8	0	0	0.500	172 2/3	169	14	62	14	112	86	77	1.34
6	원종현	NC	4.06	73	5	3	1	11	0.625	71	62	7	31	8	73	36	32	1.31
7	김진성	NC	4.10	58	3	3	25	1	0.500	48 1/3	40	4	26	2	52	25	22	1.37
8	이재학	NC	4.21	29	10	9	0	0	0.526	156	152	16	68	8	131	77	73	1.41
9	홍성용	NC	4.26	22	0	1	0	3	0.000	12 2/3	12	1	8	1	5	7	6	1.58
10	임창민	NC	4.39	41	6	3	1	5	0.667	53 1/3	50	5	29	2	53	28	26	1.48
11	노성호	NC	4.47	15	1	2	0	1	0.333	48 1/3	44	6	28	2	37	25	24	1.49
12	웨버	NC	4.58	24	9	6	0	0	0.600	118	132	13	42	3	85	66	60	1.47
13	손정욱	NC	4.70	67	2	1	1	16	0.667	44	40	3	25	1	38	24	23	1.48
14	이민호	NC	5.01	51	7	2	2	8	0.778	88	93	19	38	8	73	53	49	1.49
15	이성민	NC	5.79	9	1	2	0	0	0.333	28	37	0	16	1	14	22	18	1.89
16	문수호	NC	6.00	10	0	1	0	1	0.000	9	11	3	1	0	9	6	6	1.33
17	이태양	NC	6.46	9	0	1	0	1	0.000	15 1/3	19	3	13	4	9	11	11	2.09
18	박명환	NC	7.20	5	0	2	0	0	0.000	5	7	1	8	1	7	5	4	3.00
19	민성기	NC	9.00	1	0	0	0	0	-	1	2	0	0	0	0	1	1	2.00
19	최금강	NC	9.00	4	0	0	0	0	-	5	9	0	2	0	4	5	5	2.20
21	윤형배	NC	13.50	2	0	0	0	0	-	3 1/3	8	3	0	1	3	5	5	
1	허건엽	SK	0.00	3	0	0	0	0	-	5	3	0	2	0	1	0	0	1.00
2	밴와트	SK	3.11	11	9	1	0	0	0.900	66 2/3	56	6	26	5	56	27	23	1.23
3	김광현	SK	3.42	28	13	9	0	0	0.591	173 2/3	178	10	81	3	145	77	66	1.49
4	박희수	SK	3.48	21	1	2	13	0	0.333	20 2/3	17	1	8	4	29	8	8	1.21
5	윤길현	SK	3.90	59	3	3	7	9	0.500	57 2/3	49	7	28	1	63	27	25	1.34
6	이상백	SK	4.40	16	0	0	1	0	-	14 1/3	13	3	6	2	14	7	7	1.33
7	울프	SK	4.85	23	2	2	4	0	0.500	85 1/3	88	10	27	6	41	48	46	1.35
8	전유수	SK	5.00	67	7	4	0	5	0.636	84 2/3	99	11	37	3	72	51	47	1.61
9	윤희상	SK	5.08	7	0	1	0	0	0.000	28 1/3	36	1	9	3	18	17	16	1.59
10	임경완	SK	5.40	16	0	0	0	0	-	16 2/3	21	4	6	2	5	14	10	1.62
11	박민호	SK	5.46	17	2	3	0	0	0.400	31 1/3	41	3	10	9	12	25	19	1.63
12	박정배	SK	5.82	43	6	4	1	10	0.600	43 1/3	42	3	23	6	34	29	28	1.50
13	이재영	SK	6.19	38	1	0	0	4	1.000	48	45	7	28	0	42	35	33	1.52
14	여건욱	SK	6.20	28	3	3	0	0	0.500	69 2/3	81	16	28	0	50	50	48	1.56
15	문광은	SK	6.34	9	1	2	0	0	0.333	32 2/3	40	7	10	0	23	26	23	1.53
16	채병용	SK	6.37	27	8	12	0	0	0.400	130	151	27	49	8	87	94	92	1.54
17	레이예스	SK	6.55	13	2	7	0	0	0.222	78 1/3	103	10	38	3	41	64	57	1.80
18	진해수	SK	7.16	75	0	4	0	15	0.000	49	67	8	27	3	37	39	39	1.92
19	이창욱	SK	8.59	7	1	0	0	0	1.000	7 1/3	9	0	5	0	3	9	7	1.91
20	이한진	SK	8.64	4	0	0	0	0	-	8 1/3	17	2	4	0	3	17	8	2.52
21	신윤호	SK	9.00	2	0	0	0	0	-	3	8	1	2	0	1	3	3	3.33
21	엄정욱	SK	9.00	5	0	1	0	0	0.000	3	4	1	4	0	3	3	3	2.67
23	고효준	SK	9.18	21	2	5	0	1	0.286	51	67	11	38	5	40	57	52	2.06
24	김대유	SK	10.03	9	0	1	0	0	0.000	11 2/3	12	1	19	1	14	13	13	2.66
25	백인식	SK	18.32	6	0	1	0	0	0.000	9 1/3	22	3	7	3	3	19	19	3.11
26	제춘모	SK	27.00	1	0	0	0	0	-	1/3	2	0	0	1	0	1	1	6.00
