순위	선수명	팀명	AVG	G	PA	AB	R	H	2B	3B	HR	TB	RBI	SAC	SF
17	이성우	KIA	0.234	63	134	124	11	29	3	0	1	35	9	6	0
18	김원섭	KIA	0.225	44	101	80	21	18	4	1	0	24	13	2	2
19	차일목	KIA	0.189	94	224	185	17	35	6	0	2	47	18	11	2
20	백용환	KIA	0.177	47	86	79	8	14	2	0	4	28	10	2	0
21	김상훈	KIA	0.100	9	12	10	0	1	0	0	0	1	0	0	0
22	박찬호	KIA	0.091	17	23	22	3	2	1	0	0	3	0	0	0
23	고영우	KIA	0.083	21	27	24	4	2	2	0	0	4	1	0	1
24	김광연	KIA	0.000	8	10	10	0	0	0	0	0	0	1	0	0
24	김병현	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
24	김지훈	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
24	김진우	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
24	김태영	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
24	박성호	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
24	송은범	KIA	-	2	0	0	0	0	0	0	0	0	0	0	
1	현재윤	LG	0.533	14	16	15	3	8	2	0	0	10	2	0	0
2	박용택	LG	0.343	124	549	464	71	159	24	2	9	214	73	2	7
3	정성훈	LG	0.329	112	455	383	71	126	25	1	13	192	59	2	4
4	이진영	LG	0.325	119	468	412	53	134	19	2	6	175	65	2	9
5	이병규	LG	0.306	116	450	360	66	110	28	3	16	192	87	3	8
6	황목치승	LG	0.304	37	51	46	11	14	0	1	0	16	3	4	0
7	손주인	LG	0.290	120	400	341	50	99	11	0	5	125	30	17	4
8	채은성	LG	0.277	62	197	159	18	44	11	1	1	60	15	2	5
9	조쉬벨	LG	0.267	63	275	240	33	64	8	1	10	104	39	0	4
10	정의윤	LG	0.264	97	292	261	29	69	14	0	7	104	38	2	3
11	최승준	LG	0.263	20	40	38	4	10	3	0	2	19	11	0	0
12	오지환	LG	0.262	113	464	397	72	104	20	8	8	164	56	6	3
13	이병규	LG	0.251	62	207	195	23	49	6	0	2	61	25	2	0
14	임재철	LG	0.242	53	76	66	13	16	1	0	0	17	3	4	0
15	김용의	LG	0.240	103	208	183	31	44	7	1	0	53	22	3	1
16	박경수	LG	0.228	87	201	162	33	37	6	1	2	51	19	6	3
17	윤요섭	LG	0.221	27	74	68	4	15	4	0	0	19	2	2	1
18	최경철	LG	0.214	117	334	290	36	62	11	0	4	85	39	16	1
19	박용근	LG	0.211	27	25	19	8	4	2	0	0	6	0	0	0
20	스나이더	LG	0.210	37	113	100	17	21	7	0	4	40	17	0	1
21	백창수	LG	0.202	51	96	84	15	17	2	0	1	22	10	1	1
22	김영관	LG	0.167	13	7	6	2	1	0	1	0	3	1	0	0
23	문선재	LG	0.150	22	24	20	4	3	1	0	0	4	4	0	1
24	조윤준	LG	0.143	5	9	7	1	1	0	0	0	1	0	1	0
25	권용관	LG	0.118	8	21	17	0	2	1	0	0	3	2	2	1
26	김재민	LG	0.063	38	18	16	0	1	0	0	0	1	0	0	0
27	봉중근	LG	-	3	0	0	0	0	0	0	0	0	0	0	0
27	신승현	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
27	신재웅	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
27	유원상	LG	-	1	0	0	0	0	0	0	0	0	0	0	
1	김준완	NC	0.500	6	5	4	1	2	0	0	0	2	0	0	0
2	테임즈	NC	0.343	125	514	443	95	152	30	6	37	305	121	0	6
3	나성범	NC	0.329	123	536	477	88	157	28	5	30	285	101	1	1
4	박민우	NC	0.298	118	491	416	87	124	21	9	1	166	40	4	4
5	손시헌	NC	0.293	97	361	307	39	90	20	1	5	127	39	5	8
6	이종욱	NC	0.288	124	495	438	73	126	28	4	6	180	78	1	13
7	권희동	NC	0.285	101	252	221	39	63	10	2	7	98	36	1	2
8	지석훈	NC	0.274	114	238	212	26	58	14	4	6	98	34	3	1
9	이호준	NC	0.271	122	500	424	59	115	20	0	23	204	78	1	5
10	모창민	NC	0.263	122	468	419	62	110	15	0	16	173	72	8	4
11	김태군	NC	0.262	109	322	294	28	77	13	0	0	90	23	9	3
12	김종호	NC	0.262	113	347	317	58	83	11	4	2	108	25	5	0
13	조영훈	NC	0.261	92	124	111	15	29	4	0	6	51	22	1	1
14	박정준	NC	0.241	39	60	54	8	13	1	0	1	17	5	1	0
15	오정복	NC	0.232	47	79	69	9	16	4	0	0	20	7	0	2
16	이상호	NC	0.216	96	54	51	30	11	2	0	1	16	5	0	1
17	김태우	NC	0.200	5	5	5	0	1	1	0	0	2	0	0	0
18	노진혁	NC	0.188	26	16	16	3	3	0	0	1	6	2	0	0
19	김성욱	NC	0.174	26	26	23	6	4	1	0	1	8	1	0	0
20	허준	NC	0.172	28	36	29	2	5	3	0	0	8	1	2	0
21	이태원	NC	0.121	62	69	66	5	8	2	0	0	10	4	1	0
22	이승재	NC	0.091	12	11	11	1	1	0	1	0	3	3	0	0
22	이현곤	NC	0.091	7	12	11	0	1	0	0	0	1	0	1	0
24	강민국	NC	0.000	6	3	3	0	0	0	0	0	0	0	0	0
24	고창성	NC	-	1	0	0	0	0	0	0	0	0	0	0	0
24	김진성	NC	-	4	0	0	0	0	0	0	0	0	0	0	0
24	마낙길	NC	0.000	2	2	1	1	0	0	0	0	0	0	0	0
24	박명환	NC	0.000	2	1	1	0	0	0	0	0	0	0	0	0
24	손민한	NC	-	1	0	0	0	0	0	0	0	0	0	0	0
24	손정욱	NC	-	1	0	0	0	0	0	0	0	0	0	0	
1	이명기	SK	0.368	83	314	285	54	105	13	2	4	134	28	7	0
2	박계현	SK	0.341	62	144	129	23	44	9	0	0	53	13	4	3
3	이재원	SK	0.337	120	484	412	48	139	30	2	12	209	83	0	11
4	허웅	SK	0.333	5	7	6	1	2	0	0	0	2	1	0	1
5	임훈	SK	0.314	90	330	277	47	87	13	1	2	108	27	6	2
6	박정권	SK	0.310	120	499	452	81	140	33	2	27	258	109	0	4
7	최정	SK	0.305	82	361	308	65	94	20	0	14	156	76	1	3
8	김강민	SK	0.302	113	483	430	86	130	29	3	16	213	82	2	4
9	김성현	SK	0.284	122	476	398	73	113	20	1	5	150	43	10	6
10	나주환	SK	0.273	127	478	422	64	115	25	0	7	161	51	14	3
11	박윤	SK	0.267	6	15	15	0	4	0	0	0	4	2	0	0
11	스캇	SK	0.267	33	130	105	17	28	7	0	6	53	17	0	2
13	김상현	SK	0.263	42	87	80	8	21	3	1	5	41	20	0	1
14	조동화	SK	0.262	125	522	443	74	116	12	5	2	144	52	28	4
15	신현철	SK	0.262	60	75	65	10	17	3	0	1	23	3	2	0
16	한동민	SK	0.252	67	163	143	17	36	10	3	3	61	24	2	2
17	박진만	SK	0.250	19	35	32	3	8	1	0	0	9	2	1	0
18	정상호	SK	0.238	100	269	235	36	56	13	1	9	98	39	10	1
19	안정광	SK	0.207	15	32	29	4	6	1	0	0	7	4	0	0
20	김재현	SK	0.200	60	28	25	12	5	1	0	0	6	6	0	1
21	박재상	SK	0.190	38	77	63	9	12	2	1	1	19	6	3	0
22	이대수	SK	0.160	15	28	25	1	4	0	0	0	4	2	0	0
23	김도현	SK	0.083	7	13	12	0	1	0	0	0	1	0	0	0
24	홍명찬	SK	0.063	10	16	16	0	1	0	0	0	1	1	0	0
25	김정훈	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
25	박민호	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
25	박정배	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
25	박희수	SK	-	2	0	0	0	0	0	0	0	0	0	0	0
25	여건욱	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
25	이재영	SK	-	1	0	0	0	0	0	0	0	0	0	0	0
