순위	선수명	팀명	AVG	G	PA	AB	R	H	2B	3B	HR	TB	RBI	SAC	SF
5	이지영	키움	0.278	56	168	151	16	42	6	1	0	50	7	7	0
6	이원석	키움	0.270	67	262	233	17	63	10	0	2	79	21	1	1
7	김휘집	키움	0.251	66	250	215	22	54	14	0	4	80	22	5	2
8	이용규	키움	0.250	28	102	84	11	21	0	2	0	25	7	1	1
9	임병욱	키움	0.248	55	145	137	19	34	6	1	4	54	24	1	2
10	김동헌	키움	0.245	53	126	106	13	26	4	2	0	34	10	1	3
11	이병규	키움	0.235	7	17	17	3	4	0	0	0	4	2	0	0
12	임지열	키움	0.234	43	125	107	11	25	3	0	3	37	18	2	1
13	김준완	키움	0.232	38	113	99	12	23	5	0	0	28	6	1	1
14	송성문	키움	0.231	33	124	108	8	25	1	1	1	31	10	2	0
15	이형종	키움	0.230	64	257	213	22	49	15	1	2	72	26	2	2
16	김태진	키움	0.228	38	108	101	8	23	5	0	0	28	8	2	1
17	박찬혁	키움	0.212	26	95	85	11	18	4	0	0	22	6	0	0
18	박주홍	키움	0.176	16	39	34	3	6	0	1	0	8	1	0	1
19	김웅빈	키움	0.143	9	24	21	0	3	0	0	0	3	1	0	0
19	박준태	키움	0.143	14	15	14	0	2	0	0	0	2	1	0	0
21	김수환	키움	0.136	17	26	22	3	3	1	0	1	7	4	0	0
22	전병우	키움	0.125	15	27	24	3	3	1	0	1	7	2	0	0
23	신준우	키움	0.111	14	9	9	3	1	0	0	0	1	0	0	0
24	김건희	키움	0.000	2	3	2	0	0	0	0	0	0	0	0	0
24	김동혁	키움	-	1	0	0	0	0	0	0	0	0	0	0	0
24	김선기	키움	-	2	0	0	0	0	0	0	0	0	0	0	0
24	김시앙	키움	-	1	0	0	0	0	0	0	0	0	0	0	0
24	김주형	키움	0.000	6	6	6	0	0	0	0	0	0	0	0	0
24	김준형	키움	-	1	0	0	0	0	0	0	0	0	0	0	0
24	송재선	키움	0.000	1	2	2	0	0	0	0	0	0	0	0	0
1	노시환	한화	0.314	68	308	271	42	85	16	0	13	140	46	0	1
2	채은성	한화	0.299	64	284	251	38	75	10	0	10	115	44	0	1
3	문현빈	한화	0.250	63	209	188	16	47	7	1	3	65	24	4	3
4	김인환	한화	0.249	58	217	197	21	49	12	0	4	73	25	0	1
5	이진영	한화	0.237	46	152	118	25	28	7	0	3	44	17	2	2
6	최재훈	한화	0.236	58	206	161	9	38	7	0	0	45	18	2	2
7	오선진	한화	0.233	38	106	86	10	20	5	0	0	25	7	2	2
7	이도윤	한화	0.233	30	97	86	6	20	7	0	0	27	3	3	0
9	김태연	한화	0.226	38	105	93	8	21	6	0	2	33	11	0	3
10	정은원	한화	0.224	66	284	237	32	53	6	0	0	59	13	5	0
11	장운호	한화	0.222	4	11	9	1	2	0	0	0	2	1	0	0
12	장진혁	한화	0.221	31	95	86	10	19	2	0	0	21	7	0	1
13	노수광	한화	0.221	30	94	77	6	17	5	0	0	22	4	2	2
14	김건	한화	0.200	4	10	10	1	2	0	0	0	2	0	0	0
14	이명기	한화	0.200	3	11	10	1	2	0	0	0	2	2	0	0
16	박상언	한화	0.189	40	85	74	8	14	1	0	1	18	7	2	2
17	권광민	한화	0.188	18	36	32	4	6	0	0	2	12	7	1	0
18	이원석	한화	0.178	55	121	101	15	18	1	1	0	21	8	0	0
19	유로결	한화	0.167	24	46	42	4	7	1	0	0	8	4	1	1
20	박정현	한화	0.150	40	88	80	11	12	4	0	1	19	3	3	0
21	이성곤	한화	0.143	8	16	14	2	2	0	0	0	2	0	1	0
22	오그레디	한화	0.125	22	86	80	3	10	3	0	0	13	8	0	1
23	강재민	한화	-	1	0	0	0	0	0	0	0	0	0	0	0
23	김서현	한화	-	1	0	0	0	0	0	0	0	0	0	0	0
23	박상원	한화	-	2	0	0	0	0	0	0	0	0	0	0	0
23	유상빈	한화	0.000	3	8	6	1	0	0	0	0	0	0	0	0
23	윤대경	한화	-	1	0	0	0	0	0	0	0	0	0	0	0
23	이민준	한화	-	2	1	0	0	0	0	0	0	0	0	0	0
23	정우람	한화	-	1	0	0	0	0	0	0	0	0	0	0	0
23	허관회	한화	0.000	1	2	2	0	0	0	0	0	0	0	0	0
1	김도영	KIA	0.471	4	17	17	4	8	2	0	0	10	2	0	0
2	이우성	KIA	0.323	55	185	161	23	52	7	0	5	74	23	4	1
3	김선빈	KIA	0.302	54	205	179	18	54	9	0	0	63	18	2	0
4	최형우	KIA	0.300	63	268	227	32	68	14	1	9	111	40	0	1
5	소크라테스	KIA	0.294	64	282	248	39	73	11	1	10	116	43	0	4
6	나성범	KIA	0.286	2	8	7	1	2	1	0	1	6	1	0	0
7	고종욱	KIA	0.285	54	144	137	15	39	10	0	1	52	10	0	1
8	류지혁	KIA	0.275	61	238	207	27	57	6	1	0	65	17	2	1
9	박찬호	KIA	0.267	64	248	225	27	60	6	1	1	71	22	4	2
10	이창진	KIA	0.242	47	155	128	19	31	2	2	2	43	17	1	1
11	변우혁	KIA	0.227	48	141	128	15	29	2	0	6	49	20	0	0
12	황대인	KIA	0.212	36	130	118	11	25	3	0	3	37	18	0	2
13	김규성	KIA	0.208	52	79	72	15	15	3	1	1	23	5	2	0
14	신범수	KIA	0.182	31	88	77	7	14	3	0	2	23	10	2	1
15	최원준	KIA	0.179	11	44	39	5	7	0	0	0	7	2	1	0
16	김호령	KIA	0.167	45	64	60	6	10	4	0	0	14	4	2	0
17	김선우	KIA	0.143	5	7	7	0	1	0	0	0	1	0	0	0
18	한승택	KIA	0.141	40	96	78	5	11	2	0	0	13	3	6	0
19	최정용	KIA	0.100	13	13	10	2	1	1	0	0	2	0	1	0
20	김석환	KIA	0.071	4	16	14	1	1	0	0	0	1	2	1	0
21	주효상	KIA	0.063	19	36	32	2	2	0	0	0	2	1	2	0
22	김기훈	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
22	박정우	KIA	-	2	0	0	0	0	0	0	0	0	0	0	0
22	윤도현	KIA	0.000	1	1	1	0	0	0	0	0	0	0	0	0
22	정해영	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
22	홍종표	KIA	0.000	22	5	3	5	0	0	0	0	0	0	0	0
22	황동하	KIA	-	1	0	0	0	0	0	0	0	0	0	0	0
1	황재균	KT	0.325	32	133	120	20	39	7	2	1	53	16	1	1
2	알포드	KT	0.324	56	235	207	33	67	10	1	6	97	24	0	1
3	김상수	KT	0.305	62	245	210	28	64	11	0	0	75	25	4	2
4	안치영	KT	0.292	19	57	48	9	14	2	0	0	16	6	2	1
4	정준영	KT	0.292	30	55	48	6	14	2	0	0	16	6	4	0
6	이호연	KT	0.286	25	82	77	7	22	0	1	1	27	10	1	1
7	김민혁	KT	0.282	54	203	181	30	51	8	2	2	69	17	4	1
8	장성우	KT	0.281	64	229	203	21	57	13	0	7	91	38	1	3
9	문상철	KT	0.278	54	182	169	15	47	11	0	5	73	20	0	2
10	강백호	KT	0.276	49	207	181	27	50	8	1	5	75	29	0	2
11	박병호	KT	0.266	59	231	203	23	54	8	0	6	80	34	0	3
12	조용호	KT	0.260	24	85	77	8	20	1	0	0	21	2	0	0
13	김준태	KT	0.258	32	74	66	6	17	4	0	1	24	17	1	0
14	박민석	KT	0.250	4	4	4	1	1	0	0	0	1	0	0	0
14	송민섭	KT	0.250	17	6	4	3	1	0	0	0	1	0	0	0
16	홍현빈	KT	0.233	44	86	73	15	17	2	0	0	19	1	0	0
17	배정대	KT	0.226	20	74	62	10	14	0	0	0	14	7	1	1
18	오윤석	KT	0.220	20	53	50	3	11	2	0	1	16	4	0	0
19	강현우	KT	0.217	27	49	46	8	10	4	0	1	17	5	0	0
20	신본기	KT	0.214	14	34	28	3	6	1	0	1	10	3	0	0
21	문상준	KT	0.200	2	5	5	1	1	0	0	0	1	0	0	0
21	박경수	KT	0.200	51	131	110	7	22	9	0	0	31	6	1	0
23	강민성	KT	0.182	12	27	22	2	4	1	0	0	5	0	1	0
24	이상호	KT	0.167	44	53	48	9	8	1	0	0	9	5	4	0
25	이시원	KT	0.154	18	29	26	2	4	0	0	0	4	1	1	0
26	류현인	KT	0.130	17	24	23	6	3	0	0	0	3	3	0	0
26	장준원	KT	0.130	29	56	46	4	6	2	0	0	8	6	2	1
28	손민석	KT	0.100	9	12	10	2	1	0	0	0	1	1	0	0
29	김병희	KT	0.000	5	9	8	0	0	0	0	0	0	0	0	0
29	김재윤	KT	-	4	0	0	0	0	0	0	0	0	0	0	0
1	이천웅	LG	1.000	4	3	3	0	3	0	0	0	3	1	0	0
2	이주형	LG	0.333	14	13	12	2	4	2	0	0	6	2	0	0
3	홍창기	LG	0.317	70	325	259	50	82	17	1	0	101	24	3	2
4	문성주	LG	0.315	67	278	238	39	75	8	3	1	92	24	0	2
5	오스틴	LG	0.301	68	293	266	42	80	18	1	9	127	49	0	3
6	김현수	LG	0.292	63	272	236	29	69	13	1	2	90	42	1	4
7	신민재	LG	0.290	56	79	69	18	20	0	0	0	20	2	4	0
8	문보경	LG	0.290	71	300	252	40	73	14	3	2	99	40	9	3
9	김민성	LG	0.289	65	203	173	22	50	9	0	2	65	28	5	2
10	박해민	LG	0.287	71	284	244	36	70	7	0	3	86	27	14	0
11	박동원	LG	0.286	67	261	217	34	62	11	1	14	117	48	2	6
12	오지환	LG	0.264	58	247	201	29	53	12	2	0	69	30	0	1
13	손호영	LG	0.250	2	4	4	1	1	0	0	1	4	3	0	0
14	서건창	LG	0.207	31	103	87	14	18	5	2	0	27	12	3	3
15	이재원	LG	0.190	29	72	63	9	12	3	0	3	24	11	0	1
16	정주현	LG	0.189	36	42	37	5	7	0	0	0	7	6	1	1
17	허도환	LG	0.154	12	18	13	1	2	0	0	0	2	2	1	0
18	김기연	LG	0.120	21	31	25	1	3	0	0	0	3	2	1	0
19	송찬의	LG	0.059	18	21	17	2	1	1	0	0	2	1	0	0
20	김대현	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
20	김동규	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
20	김범석	LG	0.000	2	6	4	0	0	0	0	0	0	1	0	1
20	김주성	LG	0.000	4	3	2	1	0	0	0	0	0	0	0	0
20	박명근	LG	-	2	0	0	0	0	0	0	0	0	0	0	0
20	송대현	LG	0.000	4	3	3	0	0	0	0	0	0	0	0	0
20	이정용	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
20	채지선	LG	-	1	0	0	0	0	0	0	0	0	0	0	0
20	최동환	LG	-	1	0	0	0	0	0	0	0	0	0	0	
1	박대온	NC	0.400	2	6	5	2	2	1	0	0	3	1	0	0
2	손아섭	NC	0.327	63	279	254	38	83	22	3	1	114	38	0	4
3	박민우	NC	0.327	54	227	199	30	65	8	1	1	78	23	1	2
4	서호철	NC	0.325	57	214	197	30	64	11	3	1	84	26	2	3
5	박건우	NC	0.291	64	277	237	35	69	11	2	7	105	38	0	0
6	권희동	NC	0.282	26	101	78	11	22	6	0	1	31	11	0	2
7	도태훈	NC	0.271	58	162	129	24	35	4	0	3	48	16	3	1
8	마틴	NC	0.271	42	181	155	22	42	7	2	5	68	24	0	2
9	천재환	NC	0.269	53	131	119	9	32	4	1	2	44	15	2	1
10	윤형준	NC	0.264	33	84	72	9	19	8	0	3	36	14	1	1
11	김주원	NC	0.239	65	241	209	30	50	4	1	6	74	26	3	0
12	김성욱	NC	0.239	35	110	92	18	22	5	0	4	39	10	3	1
13	한석현	NC	0.218	25	61	55	5	12	1	0	0	13	2	2	0
14	박세혁	NC	0.204	55	189	162	25	33	4	2	4	53	21	3	0
15	오영수	NC	0.202	33	119	99	11	20	4	1	3	35	14	4	3
16	박석민	NC	0.200	26	97	80	8	16	1	0	1	20	7	1	1
17	김한별	NC	0.182	32	33	33	1	6	0	1	0	8	2	0	0
18	안중열	NC	0.176	36	80	68	4	12	2	0	2	20	10	1	2
19	오장한	NC	0.143	3	8	7	2	1	0	0	0	1	0	0	0
20	김수윤	NC	0.000	2	2	2	0	0	0	0	0	0	0	0	0
20	김시훈	NC	-	1	0	0	0	0	0	0	0	0	0	0	0
20	류진욱	NC	-	1	0	0	0	0	0	0	0	0	0	0	0
20	박영빈	NC	0.000	9	5	5	2	0	0	0	0	0	0	0	0
20	오태양	NC	0.000	21	3	3	4	0	0	0	0	0	0	0	0
20	이용찬	NC	-	1	0	0	0	0	0	0	0	0	0	0	0
20	전사민	NC	0.000	1	1	1	0	0	0	0	0	0	0	0	0
20	최보성	NC	0.000	5	5	5	0	0	0	0	0	0	0	0	
1	김정민	SSG	1.000	5	1	1	1	1	0	0	0	1	0	0	0
2	최준우	SSG	0.371	14	37	35	2	13	1	0	0	14	5	0	0
3	에레디아	SSG	0.342	67	285	260	39	89	16	0	8	129	48	1	0
4	하재훈	SSG	0.342	14	43	38	6	13	2	1	2	23	7	0	0
5	김강민	SSG	0.333	18	46	36	9	12	0	0	2	18	3	1	1
6	최정	SSG	0.319	67	291	248	62	79	13	0	19	149	54	1	5
7	최지훈	SSG	0.281	57	263	242	35	68	12	3	2	92	19	4	1
8	안상현	SSG	0.273	22	25	22	4	6	0	0	0	6	1	1	0
9	박성한	SSG	0.267	67	278	236	32	63	10	0	4	85	24	0	2
10	강진성	SSG	0.260	25	54	50	2	13	4	0	1	20	7	0	0
11	최주환	SSG	0.256	63	232	211	24	54	14	0	13	107	36	1	1
12	김민식	SSG	0.254	61	166	138	17	35	7	1	3	53	17	6	0
13	최상민	SSG	0.250	34	37	32	4	8	0	0	0	8	3	2	1
14	김성현	SSG	0.245	43	105	94	12	23	6	0	0	29	8	4	0
15	추신수	SSG	0.234	45	190	154	29	36	3	0	6	57	12	0	0
16	오태곤	SSG	0.230	65	167	148	15	34	6	1	4	54	18	5	3
17	이정범	SSG	0.208	10	28	24	2	5	0	0	0	5	4	0	2
18	김찬형	SSG	0.200	6	11	10	1	2	0	0	0	2	0	0	0
19	전의산	SSG	0.192	38	112	99	8	19	4	0	3	32	16	0	0
20	한유섬	SSG	0.188	50	184	160	10	30	6	0	2	42	19	2	3
21	조형우	SSG	0.167	32	61	54	5	9	1	1	1	15	4	2	0
21	최항	SSG	0.167	9	14	12	2	2	0	0	1	5	3	1	0
23	최경모	SSG	0.105	21	19	19	5	2	0	0	0	2	1	0	0
24	이재원	SSG	0.034	11	30	29	1	1	0	0	0	1	0	1	0
25	고명준	SSG	0.000	2	4	4	0	0	0	0	0	0	0	0	0
25	고효준	SSG	-	2	0	0	0	0	0	0	0	0	0	0	0
25	김건웅	SSG	0.000	1	3	3	0	0	0	0	0	0	0	0	0
25	문승원	SSG	-	1	0	0	0	0	0	0	0	0	0	0	0
25	백승건	SSG	-	1	0	0	0	0	0	0	0	0	0	0	0
25	서진용	SSG	-	1	0	0	0	0	0	0	0	0	0	0	0
