순위	선수명	팀명	ERA	G	W	L	SV	HLD	WPCT	IP	H	HR	BB	HBP	SO	R	ER	WHIP
7	이우선	삼성	3.27	10	0	1	0	0	0.000	11	11	0	5	1	2	4	4	1.45
8	김현우	삼성	3.46	10	0	0	0	0	-	13	11	2	6	0	18	5	5	1.31
9	밴덴헐크	삼성	3.95	24	7	9	0	0	0.438	143 2/3	127	11	48	11	137	67	63	1.22
10	권혁	삼성	3.96	52	0	1	0	3	0.000	36 1/3	35	5	16	1	41	17	16	1.40
11	장원삼	삼성	4.38	27	13	10	1	0	0.565	154	165	21	42	9	104	85	75	1.34
12	로드리게스	삼성	4.40	11	3	5	0	0	0.375	57 1/3	49	6	30	2	46	29	28	1.38
13	배영수	삼성	4.71	27	14	4	0	0	0.778	151	193	9	38	14	101	83	79	1.53
14	박근홍	삼성	5.25	14	0	1	0	0	0.000	12	13	0	4	0	13	7	7	1.42
15	백정현	삼성	6.66	28	1	1	0	4	0.500	24 1/3	33	4	13	0	23	19	18	1.89
16	조현근	삼성	6.75	10	0	0	0	1	-	6 2/3	7	1	6	0	3	5	5	1.95
17	이동걸	삼성	7.16	10	0	0	0	0	-	16 1/3	20	1	7	2	11	13	13	1.65
18	최원제	삼성	7.71	3	0	0	0	0	-	2 1/3	4	0	2	1	1	2	2	2.57
19	김기태	삼성	8.31	2	0	0	0	0	-	4 1/3	5	0	5	0	2	5	4	2.31
20	김건한	삼성	12.56	11	1	0	0	0	1.000	14 1/3	31	1	11	0	12	20	20	2.93
21	카리대	삼성	27.00	3	0	1	0	0	0.000	2 1/3	8	0	6	0	1	7	7	6.00
1	송창식	한화	3.42	57	4	6	20	0	0.400	71	63	3	36	4	67	27	27	1.39
2	정대훈	한화	3.60	13	2	0	0	1	1.000	15	17	0	8	4	2	6	6	1.67
3	송창현	한화	3.70	30	2	8	0	0	0.200	82 2/3	58	9	47	5	46	40	34	1.27
4	김용주	한화	3.86	6	0	0	0	0	-	7	8	0	4	0	9	4	3	1.71
5	황재규	한화	4.15	21	1	0	0	0	1.000	34 2/3	37	2	6	2	25	19	16	1.24
6	바티스타	한화	4.20	29	7	7	0	0	0.500	143 2/3	141	9	70	13	150	77	67	1.47
7	임기영	한화	4.50	26	1	2	0	1	0.333	34	44	3	17	3	30	18	17	1.79
8	김혁민	한화	5.40	42	5	10	0	11	0.333	146 2/3	142	25	60	12	96	93	88	1.38
9	이브랜드	한화	5.54	32	6	14	0	0	0.300	172 1/3	190	7	65	10	129	110	106	1.48
10	김광수	한화	5.72	56	3	3	1	4	0.500	67 2/3	75	3	16	6	41	45	43	1.34
11	박정진	한화	5.82	30	1	5	1	6	0.167	21 2/3	17	2	14	1	21	15	14	1.43
12	조지훈	한화	6.11	21	0	3	0	0	0.000	35 1/3	30	7	15	3	30	24	24	1.27
13	이태양	한화	6.23	31	0	3	0	0	0.000	60 2/3	75	10	23	6	39	44	42	1.62
14	윤근영	한화	6.25	49	2	5	0	5	0.286	72	84	6	45	5	45	50	50	1.79
15	정재원	한화	6.55	10	0	0	0	0	-	11	16	1	5	1	6	8	8	1.91
16	김경태	한화	6.56	16	0	4	0	2	0.000	23 1/3	21	1	21	5	15	20	17	1.80
17	마일영	한화	6.57	13	0	1	0	0	0.000	12 1/3	17	1	6	2	6	9	9	1.86
18	유창식	한화	6.78	25	5	10	0	2	0.333	71 2/3	89	4	54	5	47	56	54	2.00
19	안승민	한화	7.49	18	3	4	0	2	0.429	33 2/3	51	5	9	1	12	31	28	1.78
20	김일엽	한화	9.45	7	0	0	0	0	-	6 2/3	9	0	6	3	2	7	7	2.25
21	명재철	한화	12.00	3	0	0	0	0	-	3	6	0	2	1	1	4	4	2.67
21	정민혁	한화	12.00	3	0	0	0	0	-	3	5	0	3	3	3	4	4	2.67
1	김윤동	KIA	-	1	0	0	0	0	-	0	3	0	2	0	0	2	2	-
2	유동훈	KIA	2.92	49	1	3	0	5	0.250	52 1/3	56	3	11	8	38	22	17	1.28
3	양현종	KIA	3.10	19	9	3	0	0	0.750	104 2/3	99	10	43	6	95	38	36	1.36
4	심동섭	KIA	3.24	28	0	2	0	3	0.000	25	20	1	19	4	27	13	9	1.56
5	박준표	KIA	3.72	11	1	1	0	2	0.500	9 2/3	7	2	3	0	6	4	4	1.03
6	윤석민	KIA	4.00	30	3	6	7	2	0.333	87 2/3	91	9	28	1	76	41	39	1.36
7	빌로우	KIA	4.02	11	3	2	1	0	0.600	47	45	1	26	1	38	26	21	1.51
8	이대환	KIA	4.11	12	0	0	0	0	-	15 1/3	17	0	7	1	12	7	7	1.57
9	최향남	KIA	4.45	26	2	2	0	8	0.500	30 1/3	28	2	8	1	24	16	15	1.19
10	박경태	KIA	4.48	42	1	5	0	4	0.167	62 1/3	70	2	32	2	53	33	31	1.64
11	앤서니	KIA	4.50	30	0	3	20	0	0.000	36	42	1	15	3	25	18	18	1.58
12	한승혁	KIA	4.74	11	0	0	0	0	-	19	24	0	8	2	15	10	10	1.68
13	신승현	KIA	4.88	55	1	1	0	8	0.500	51 2/3	49	5	35	8	55	35	28	1.63
14	김진우	KIA	4.99	24	9	10	1	0	0.474	126 1/3	147	8	49	13	130	77	70	1.55
15	임준섭	KIA	5.23	36	4	8	0	2	0.333	105	116	10	67	8	55	66	61	1.74
16	소사	KIA	5.47	29	9	9	0	1	0.500	164 2/3	196	11	68	9	143	111	100	1.60
17	신창호	KIA	5.91	18	0	2	0	0	0.000	21 1/3	29	3	15	0	17	14	14	2.06
18	서재응	KIA	6.54	19	5	9	0	0	0.357	84	116	5	33	4	36	69	61	1.77
19	오준형	KIA	7.20	3	0	0	0	0	-	5	8	1	1	1	5	4	4	1.80
20	송은범	KIA	7.35	41	1	7	5	6	0.125	49	71	4	27	0	29	41	40	2.00
21	박지훈	KIA	10.92	35	2	1	1	4	0.667	29 2/3	48	6	22	1	27	36	36	2.36
22	손동욱	KIA	12.34	13	0	0	0	0	-	11 2/3	15	2	10	2	10	16	16	2.14
23	임준혁	KIA	27.00	1	0	0	0	0	-	1	4	0	1	0	1	3	3	5.00
1	김기표	LG	0.00	2	0	0	0	0	-	3 1/3	3	0	0	0	1	0	0	0.90
2	봉중근	LG	1.33	55	8	1	38	0	0.889	61	44	2	27	3	54	10	9	1.16
3	김효남	LG	2.70	3	0	0	0	0	-	3 1/3	1	0	1	0	2	1	1	0.60
4	김선규	LG	2.79	29	2	1	0	3	0.667	29	31	2	8	5	9	10	9	1.34
5	이동현	LG	3.00	64	6	3	1	25	0.667	72	70	4	25	3	53	29	24	1.32
6	신재웅	LG	3.05	18	4	4	0	0	0.500	56	52	4	18	3	21	21	19	1.25
7	리즈	LG	3.06	32	10	13	0	0	0.435	202 2/3	153	11	88	20	188	78	69	1.19
8	류택현	LG	3.07	58	0	0	0	16	-	29 1/3	31	2	6	2	23	10	10	1.26
9	이상열	LG	3.27	64	2	3	0	13	0.400	33	43	1	12	3	22	15	12	1.67
10	정현욱	LG	3.78	54	2	5	2	16	0.286	47 2/3	55	4	25	1	31	23	20	1.68
11	류제국	LG	3.87	20	12	2	0	0	0.857	111 2/3	109	11	50	9	88	50	48	1.42
12	우규민	LG	3.91	30	10	8	0	2	0.556	147 1/3	162	5	31	12	92	67	64	1.31
13	신정락	LG	4.26	26	9	5	0	0	0.643	122 2/3	128	8	30	16	82	62	58	1.29
14	임정우	LG	4.47	46	2	1	0	3	0.667	50 1/3	41	3	24	3	39	26	25	1.29
15	최성훈	LG	4.50	4	0	0	0	0	-	2	4	1	0	1	2	1	1	2.00
16	임찬규	LG	4.70	17	1	1	0	0	0.500	44	51	7	21	0	45	24	23	1.64
17	유원상	LG	4.78	37	2	1	1	8	0.667	37 2/3	48	2	11	2	19	23	20	1.57
18	정찬헌	LG	5.40	4	0	0	0	0	-	5	7	1	1	0	1	3	3	1.60
19	주키치	LG	6.30	15	4	6	0	0	0.400	75 2/3	96	6	28	4	49	56	53	1.64
20	송윤준	LG	9.00	1	0	0	0	0	-	1	2	0	0	0	1	1	1	2.00
1	황덕균	NC	-	1	0	0	0	0	-	0	1	0	1	1	0	2	2	-
2	손정욱	NC	1.77	32	0	1	0	1	0.000	20 1/3	15	2	9	2	10	5	4	1.18
3	찰리	NC	2.48	29	11	7	0	0	0.611	189	175	6	60	14	116	60	52	1.24
4	문수호	NC	2.57	11	0	0	0	4	-	7	8	0	2	1	6	3	2	1.43
5	이재학	NC	2.88	27	10	5	1	0	0.667	156	123	12	59	14	144	53	50	1.17
6	손민한	NC	3.43	28	5	6	9	3	0.455	60 1/3	56	4	23	3	22	24	23	1.31
7	에릭	NC	3.63	27	4	11	0	0	0.267	178 1/3	163	12	50	17	127	83	72	1.19
8	임창민	NC	3.76	54	6	6	4	9	0.500	64 2/3	41	10	32	2	63	29	27	1.13
9	정진	NC	3.86	5	0	0	0	0	-	7	6	0	3	0	5	4	3	1.29
10	아담	NC	4.12	17	4	8	0	0	0.333	91 2/3	93	12	27	1	70	48	42	1.31
11	이민호	NC	4.21	56	1	3	10	1	0.250	66 1/3	59	6	34	8	60	31	31	1.40
12	최금강	NC	4.28	30	0	2	0	4	0.000	33 2/3	32	0	20	4	33	17	16	1.54
13	김진성	NC	4.76	33	1	2	2	0	0.333	34	32	5	17	2	28	20	18	1.44
14	고창성	NC	4.79	28	0	0	0	1	-	20 2/3	27	0	12	5	13	12	11	1.89
15	이성민	NC	5.15	40	3	4	0	4	0.429	57 2/3	65	8	27	7	33	35	33	1.60
16	이태양	NC	5.67	22	4	8	0	0	0.333	74 2/3	78	7	30	10	49	51	47	1.45
17	노성호	NC	7.29	38	2	8	0	2	0.200	58	64	9	38	2	62	50	47	1.76
18	이형범	NC	7.71	2	0	0	0	0	-	4 2/3	8	1	3	0	2	4	4	2.36
19	이상민	NC	9.00	8	0	0	0	1	-	2	5	0	1	1	5	2	2	3.00
20	이승호	NC	9.64	12	0	1	0	0	0.000	9 1/3	13	2	7	0	5	11	10	2.14
21	장현식	NC	13.50	2	0	0	0	0	-	2	6	0	0	0	0	3	3	3.00
22	윤강민	NC	27.00	1	0	0	0	0	-	1	3	0	1	0	0	3	3	4.00
1	박정배	SK	1.65	38	5	2	0	14	0.714	49	40	3	24	4	53	11	9	1.31
2	박희수	SK	2.27	43	1	2	24	1	0.333	47 2/3	31	1	13	1	46	12	12	0.92
3	김준	SK	2.84	13	1	0	0	0	1.000	6 1/3	6	0	2	0	1	2	2	1.26
4	세든	SK	2.98	30	14	6	0	0	0.700	187 1/3	169	14	73	11	160	65	62	1.29
5	윤길현	SK	3.32	45	3	1	0	8	0.750	43 1/3	35	5	21	2	47	17	16	1.29
6	백인식	SK	3.55	19	5	5	0	0	0.500	91 1/3	85	5	36	8	50	40	36	1.32
7	윤희상	SK	3.87	25	8	6	0	0	0.571	151 1/3	147	17	44	7	120	72	65	1.26
8	전유수	SK	4.37	54	2	0	2	3	1.000	57 2/3	60	6	23	4	35	28	28	1.44
9	김광현	SK	4.47	25	10	9	0	0	0.526	133	128	12	68	4	102	72	66	1.47
10	레이예스	SK	4.84	30	8	13	0	0	0.381	173	157	15	91	7	135	99	93	1.43
11	문승원	SK	5.55	16	0	1	0	0	0.000	24 1/3	29	5	6	3	13	16	15	1.44
11	진해수	SK	5.55	72	2	5	0	10	0.286	48 2/3	52	4	25	5	40	34	30	1.58
13	이재영	SK	5.56	44	2	4	0	3	0.333	43 2/3	39	5	24	5	35	30	27	1.44
14	임경완	SK	5.71	23	0	2	0	1	0.000	17 1/3	22	0	10	2	10	12	11	1.85
15	최영필	SK	6.23	22	0	0	1	3	-	17 1/3	24	2	8	1	11	15	12	1.85
16	신정익	SK	6.75	1	0	0	0	0	-	1 1/3	2	1	1	0	0	2	1	2.25
17	채병용	SK	7.97	12	0	3	1	0	0.000	20 1/3	30	2	16	3	12	18	18	2.26
18	여건욱	SK	8.64	10	1	3	0	0	0.250	25	29	5	21	2	12	24	24	2.00
19	이한진	SK	13.50	4	0	0	0	0	-	2 2/3	5	0	0	1	1	4	4	1.88
20	이영욱	SK	27.00	1	0	0	0	0	-	1	2	1	0	1	1	3	3	2.00
21	임치영	SK	36.00	2	0	1	0	0	0.000	1	5	0	1	0	0	4	4	6.00
